Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
622 -05/02/2025,USD,S.F.T.,05/02/2025,55,3.687,6 Ay,"1,025.000","1,035.000",1.2300
616 -13/03/2025,USD,S.F.T.,13/03/2025,91,2.125,6 Ay,"1,004.000","1,016.000",2.0400
659 -14/10/2025,USD,S.F.T.,14/04/2025,123,3.187,6 Ay,"1,018.000","1,031.000",3.8300
691 -26/01/2026,USD,S.F.T.,26/01/2025,45,2.375,6 Ay,"1,009.000","1,022.000",4.3700
669 -14/04/2026,USD,S.F.T.,14/04/2025,123,2.125,6 Ay,990.000,"1,003.000",4.5500
680 -09/10/2026,USD,S.F.T.,09/04/2025,118,2.437,6 Ay,996.000,"1,009.000",4.8400
637 -25/03/2027,USD,S.F.T.,25/03/2025,103,3.000,6 Ay,"1,019.000","1,034.000",5.0000
611 -24/09/2027,USD,S.F.T.,24/03/2025,102,4.300,6 Ay,"1,092.000","1,107.000",5.1500
629 -15/01/2028,USD,S.F.T.,15/01/2025,34,4.937,6 Ay,"1,155.000","1,170.000",5.2700
638 -17/02/2028,USD,S.F.T.,17/02/2025,67,2.562,6 Ay,993.000,"1,009.000",5.3800
654 -24/10/2028,USD,S.F.T.,24/04/2025,133,3.062,6 Ay,"1,014.000","1,030.000",5.4900
688 -14/03/2029,USD,S.F.T.,14/03/2025,92,4.687,6 Ay,"1,138.000","1,154.000",5.8500
645 -26/04/2029,USD,S.F.T.,26/04/2025,135,3.812,6 Ay,"1,059.000","1,076.000",5.8800
630 -15/01/2030,USD,S.F.T.,15/01/2025,34,5.937,6 Ay,"1,311.000","1,335.000",5.3700
668 -13/03/2030,USD,S.F.T.,13/03/2025,91,2.625,6 Ay,960.000,978.000,6.0300
695 -13/07/2030,USD,S.F.T.,13/01/2025,32,4.562,6 Ay,"1,157.000","1,175.000",6.1800
628 -15/01/2031,USD,S.F.T.,15/01/2025,34,2.975,6 Ay,988.000,"1,006.000",6.3200
698 -26/06/2031,USD,S.F.T.,26/12/2024,14,2.937,6 Ay,980.000,998.000,6.4300
624 -17/07/2032,USD,S.F.T.,17/01/2025,36,3.562,6 Ay,"1,035.000","1,055.000",6.6800
617 -19/01/2033,USD,S.F.T.,19/01/2025,38,4.687,6 Ay,"1,182.000","1,202.000",6.7000
623 -20/09/2033,USD,S.F.T.,20/03/2025,98,3.250,6 Ay,984.000,"1,004.000",6.6600
631 -14/02/2034,USD,S.F.T.,14/02/2025,64,4.000,6 Ay,"1,103.000","1,125.000",6.5500
660 -15/05/2034,USD,S.F.T.,15/05/2025,154,3.812,6 Ay,"1,042.000","1,062.000",6.8100
644*** -03/01/2035,USD,S.F.T.,03/01/2025,22,1.625,6 Ay,969.000,989.000,6.8300
670 -17/03/2036,USD,S.F.T.,17/03/2025,95,3.437,6 Ay,994.000,"1,014.000",6.9000
663 -05/03/2038,USD,S.F.T.,05/03/2025,83,3.625,6 Ay,"1,042.000","1,062.000",6.7600
675 -30/05/2040,USD,S.F.T.,30/05/2025,169,3.375,6 Ay,931.000,955.000,7.2600
678 -14/01/2041,USD,S.F.T.,14/01/2025,33,3.000,6 Ay,874.000,894.000,7.4000
667 -16/04/2043,USD,S.F.T.,16/04/2025,125,2.437,6 Ay,730.000,750.000,7.4800
615 -17/02/2045,USD,S.F.T.,17/02/2025,67,3.312,6 Ay,892.000,912.000,7.7000
610 -11/05/2047,USD,S.F.T.,11/05/2025,150,2.875,6 Ay,777.000,797.000,7.7100
613 -31/03/2025,EUR,S.F.T.,31/03/2025,109,4.625,12 Ay,"1,031.000","1,043.000",1.0400
646 -14/06/2025,EUR,S.F.T.,14/06/2025,184,3.250,12 Ay,"1,012.000","1,026.000",1.2600
647 -16/02/2026,EUR,S.F.T.,16/02/2025,66,5.200,12 Ay,"1,060.000","1,078.000",2.1300
642 -08/07/2027,EUR,S.F.T.,08/07/2025,208,4.375,12 Ay,"1,037.000","1,055.000",2.8900
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,160,6.854,12 Ay,"1,101.000","1,119.000",4.2700
