Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
669 -14/04/2026,USD,S.F.T.,14/04/2026,22,2.125,6 Ay,"1,015.900","1,019.900",2.2700
680 -09/10/2026,USD,S.F.T.,09/04/2026,17,2.437,6 Ay,"1,016.000","1,026.000",4.1600
637 -25/03/2027,USD,S.F.T.,25/03/2026,2,3.000,6 Ay,"1,028.000","1,042.000",4.7300
611 -24/09/2027,USD,S.F.T.,24/03/2026,1,4.300,6 Ay,"1,078.000","1,092.000",5.1500
629 -15/01/2028,USD,S.F.T.,15/07/2026,114,4.937,6 Ay,"1,078.000","1,092.000",5.5500
638 -17/02/2028,USD,S.F.T.,17/08/2026,147,2.562,6 Ay,980.000,995.000,5.6900
654 -24/10/2028,USD,S.F.T.,24/04/2026,32,3.062,6 Ay,"1,017.000","1,032.000",5.8400
688 -14/03/2029,USD,S.F.T.,14/09/2026,175,4.687,6 Ay,"1,072.000","1,087.000",6.2100
645 -26/04/2029,USD,S.F.T.,26/04/2026,34,3.812,6 Ay,"1,054.000","1,070.000",6.2200
630 -15/01/2030,USD,S.F.T.,15/07/2026,114,5.937,6 Ay,"1,194.000","1,219.000",6.0200
668 -13/03/2030,USD,S.F.T.,13/09/2026,174,2.625,6 Ay,942.000,962.000,6.3900
695 -13/07/2030,USD,S.F.T.,13/07/2026,112,4.562,6 Ay,"1,093.000","1,114.000",6.5200
628 -15/01/2031,USD,S.F.T.,15/07/2026,114,2.975,6 Ay,961.000,981.000,6.6900
698 -26/06/2031,USD,S.F.T.,26/06/2026,95,2.937,6 Ay,956.000,976.000,6.7500
662 -12/02/2032,USD,S.F.T.,12/08/2026,142,3.562,6 Ay,993.000,"1,013.000",7.0200
650 -29/05/2032,USD,S.F.T.,29/05/2026,67,3.625,6 Ay,"1,008.000","1,029.000",7.1200
624 -17/07/2032,USD,S.F.T.,17/07/2026,116,3.562,6 Ay,991.000,"1,013.000",7.1200
617 -19/01/2033,USD,S.F.T.,19/07/2026,118,4.687,6 Ay,"1,108.000","1,131.000",7.2200
692 -14/03/2033,USD,S.F.T.,14/09/2026,175,3.150,6 Ay,927.000,949.000,7.2700
623 -20/09/2033,USD,S.F.T.,20/09/2026,181,3.250,6 Ay,932.000,955.000,7.3000
631 -14/02/2034,USD,S.F.T.,14/08/2026,144,4.000,6 Ay,"1,036.000","1,060.000",7.1400
660 -15/05/2034,USD,S.F.T.,15/05/2026,53,3.812,6 Ay,"1,023.000","1,045.000",7.3300
644 -03/01/2035,USD,S.F.T.,03/07/2026,102,3.250,6 Ay,935.000,957.000,7.4000
612 -16/09/2035,USD,S.F.T.,16/09/2026,177,3.475,6 Ay,942.000,964.000,7.5100
670 -17/03/2036,USD,S.F.T.,17/09/2026,178,3.437,6 Ay,936.000,961.000,7.4500
636 -04/11/2036,USD,S.F.T.,04/05/2026,42,3.400,6 Ay,949.000,973.000,7.5400
601 -14/01/2038,USD,S.F.T.,14/07/2026,113,3.437,6 Ay,927.000,951.000,7.6800
663 -05/03/2038,USD,S.F.T.,05/09/2026,166,3.625,6 Ay,970.000,995.000,7.3600
675 -30/05/2040,USD,S.F.T.,30/05/2026,68,3.375,6 Ay,907.000,932.000,7.8000
678 -14/01/2041,USD,S.F.T.,14/07/2026,113,3.000,6 Ay,817.000,844.000,7.9400
667 -16/04/2043,USD,S.F.T.,16/04/2026,24,2.437,6 Ay,699.000,724.000,8.1200
615 -17/02/2045,USD,S.F.T.,17/08/2026,147,3.312,6 Ay,833.000,858.000,8.1800
610 -11/05/2047,USD,S.F.T.,11/05/2026,49,2.875,6 Ay,748.000,783.000,8.2500
642 -08/07/2027,EUR,S.F.T.,08/07/2026,107,4.375,12 Ay,"1,040.000","1,052.000",2.6900
682 -21/05/2030,EUR,S.F.T.,21/05/2026,59,5.875,12 Ay,"1,084.000","1,099.000",4.5300
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,147,5.641,12 Ay,"1,028.000","1,045.000",5.0300
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,352,5.545,12 Ay,966.000,983.000,5.5100
