Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
612 -14/11/2024,USD,S.F.T.,14/11/2024,87,2.800,6 Ay,"1,010.000","1,020.000",3.3200
622 -05/02/2025,USD,S.F.T.,05/02/2025,170,3.687,6 Ay,"1,006.000","1,016.000",4.4600
616 -13/03/2025,USD,S.F.T.,13/09/2024,25,2.125,6 Ay,"1,006.000","1,019.000",4.1400
659 -14/10/2025,USD,S.F.T.,14/10/2024,56,3.187,6 Ay,"1,028.000","1,041.000",4.6700
691 -26/01/2026,USD,S.F.T.,26/01/2025,160,2.375,6 Ay,989.000,"1,002.000",4.8200
669 -14/04/2026,USD,S.F.T.,14/10/2024,56,2.125,6 Ay,992.000,"1,006.000",4.8000
680 -09/10/2026,USD,S.F.T.,09/10/2024,51,2.437,6 Ay,998.000,"1,012.000",5.1500
637 -25/03/2027,USD,S.F.T.,25/09/2024,37,3.000,6 Ay,"1,022.000","1,038.000",5.4100
602 -24/05/2027,USD,S.F.T.,24/11/2024,97,3.588,6 Ay,"1,002.000","1,027.000",0.0000
611 -24/09/2027,USD,S.F.T.,24/09/2024,36,4.300,6 Ay,"1,104.000","1,120.000",5.5600
629 -15/01/2028,USD,S.F.T.,15/01/2025,149,4.937,6 Ay,"1,121.000","1,137.000",5.6900
638 -17/02/2028,USD,S.F.T.,17/02/2025,182,2.562,6 Ay,968.000,985.000,5.6100
654 -24/10/2028,USD,S.F.T.,24/10/2024,66,3.062,6 Ay,"1,014.000","1,031.000",5.8100
688 -14/03/2029,USD,S.F.T.,14/09/2024,26,4.687,6 Ay,"1,149.000","1,166.000",6.1800
645 -26/04/2029,USD,S.F.T.,26/10/2024,68,3.812,6 Ay,"1,063.000","1,081.000",6.2000
630 -15/01/2030,USD,S.F.T.,15/01/2025,149,5.937,6 Ay,"1,279.000","1,303.000",5.5500
668 -13/03/2030,USD,S.F.T.,13/09/2024,25,2.625,6 Ay,962.000,981.000,6.1500
695 -13/07/2030,USD,S.F.T.,13/01/2025,147,4.562,6 Ay,"1,121.000","1,139.000",6.4400
628 -15/01/2031,USD,S.F.T.,15/01/2025,149,2.975,6 Ay,956.000,974.000,6.5600
698 -26/06/2031,USD,S.F.T.,26/12/2024,129,2.937,6 Ay,952.000,970.000,6.5800
624 -17/07/2032,USD,S.F.T.,17/01/2025,151,3.562,6 Ay,"1,007.000","1,027.000",6.7800
617 -19/01/2033,USD,S.F.T.,19/01/2025,153,4.687,6 Ay,"1,150.000","1,170.000",6.8100
623 -20/09/2033,USD,S.F.T.,20/09/2024,32,3.250,6 Ay,989.000,"1,009.000",6.7700
631 -14/02/2034,USD,S.F.T.,14/02/2025,179,4.000,6 Ay,"1,077.000","1,099.000",6.6000
660 -15/05/2034,USD,S.F.T.,15/11/2024,88,3.812,6 Ay,"1,053.000","1,073.000",6.8700
670 -17/03/2036,USD,S.F.T.,17/09/2024,29,3.437,6 Ay,998.000,"1,018.000",7.0100
663 -05/03/2038,USD,S.F.T.,05/09/2024,17,3.625,6 Ay,"1,037.000","1,057.000",6.9700
675 -30/05/2040,USD,S.F.T.,30/11/2024,103,3.375,6 Ay,941.000,965.000,7.2800
678 -14/01/2041,USD,S.F.T.,14/01/2025,148,3.000,6 Ay,858.000,878.000,7.3500
667 -16/04/2043,USD,S.F.T.,16/10/2024,58,2.437,6 Ay,741.000,761.000,7.4300
615 -17/02/2045,USD,S.F.T.,17/02/2025,182,3.312,6 Ay,880.000,900.000,7.6000
610 -11/05/2047,USD,S.F.T.,11/11/2024,84,2.875,6 Ay,799.000,819.000,7.5800
613 -31/03/2025,EUR,S.F.T.,31/03/2025,224,4.625,12 Ay,"1,015.000","1,031.000",2.4100
646 -14/06/2025,EUR,S.F.T.,14/06/2025,299,3.250,12 Ay,995.000,"1,011.000",2.6000
647 -16/02/2026,EUR,S.F.T.,16/02/2025,181,5.200,12 Ay,"1,033.000","1,051.000",3.4600
642 -08/07/2027,EUR,S.F.T.,08/07/2025,323,4.375,12 Ay,"1,002.000","1,020.000",3.8100
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,275,6.854,12 Ay,"1,034.000","1,052.000",5.3000
