Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
612 -14/11/2024,USD,S.F.T.,14/11/2024,8,2.800,6 Ay,"1,021.800","1,027.800",0.8800
622 -05/02/2025,USD,S.F.T.,05/02/2025,91,3.687,6 Ay,"1,019.000","1,029.000",3.1000
616 -13/03/2025,USD,S.F.T.,13/03/2025,127,2.125,6 Ay,998.000,"1,010.000",3.1600
659 -14/10/2025,USD,S.F.T.,14/04/2025,159,3.187,6 Ay,"1,012.000","1,025.000",4.0600
691 -26/01/2026,USD,S.F.T.,26/01/2025,81,2.375,6 Ay,"1,003.000","1,016.000",4.5100
669 -14/04/2026,USD,S.F.T.,14/04/2025,159,2.125,6 Ay,984.000,997.000,4.6500
680 -09/10/2026,USD,S.F.T.,09/04/2025,154,2.437,6 Ay,989.000,"1,002.000",4.9600
637 -25/03/2027,USD,S.F.T.,25/03/2025,139,3.000,6 Ay,"1,012.000","1,026.000",5.1300
611 -24/09/2027,USD,S.F.T.,24/03/2025,138,4.300,6 Ay,"1,082.000","1,097.000",5.3000
629 -15/01/2028,USD,S.F.T.,15/01/2025,70,4.937,6 Ay,"1,141.000","1,156.000",5.5200
638 -17/02/2028,USD,S.F.T.,17/02/2025,103,2.562,6 Ay,981.000,997.000,5.6000
654 -24/10/2028,USD,S.F.T.,24/04/2025,169,3.062,6 Ay,999.000,"1,015.000",5.7500
688 -14/03/2029,USD,S.F.T.,14/03/2025,128,4.687,6 Ay,"1,122.000","1,138.000",6.0800
645 -26/04/2029,USD,S.F.T.,26/04/2025,171,3.812,6 Ay,"1,042.000","1,059.000",6.1500
630 -15/01/2030,USD,S.F.T.,15/01/2025,70,5.937,6 Ay,"1,292.000","1,316.000",5.6000
668 -13/03/2030,USD,S.F.T.,13/03/2025,127,2.625,6 Ay,944.000,962.000,6.2700
695 -13/07/2030,USD,S.F.T.,13/01/2025,68,4.562,6 Ay,"1,133.000","1,151.000",6.5100
628 -15/01/2031,USD,S.F.T.,15/01/2025,70,2.975,6 Ay,962.000,980.000,6.7100
698 -26/06/2031,USD,S.F.T.,26/12/2024,50,2.937,6 Ay,961.000,979.000,6.6700
624 -17/07/2032,USD,S.F.T.,17/01/2025,72,3.562,6 Ay,"1,015.000","1,035.000",6.8900
617 -19/01/2033,USD,S.F.T.,19/01/2025,74,4.687,6 Ay,"1,161.000","1,181.000",6.9000
623 -20/09/2033,USD,S.F.T.,20/03/2025,134,3.250,6 Ay,957.000,977.000,6.9800
631 -14/02/2034,USD,S.F.T.,14/02/2025,100,4.000,6 Ay,"1,083.000","1,105.000",6.7200
660 -15/05/2034,USD,S.F.T.,15/11/2024,9,3.812,6 Ay,"1,060.000","1,080.000",6.9900
644*** -03/01/2035,USD,S.F.T.,03/01/2025,58,1.625,6 Ay,947.000,967.000,7.0400
670 -17/03/2036,USD,S.F.T.,17/03/2025,131,3.437,6 Ay,971.000,991.000,7.1100
663 -05/03/2038,USD,S.F.T.,05/03/2025,119,3.625,6 Ay,"1,015.000","1,035.000",6.9800
675 -30/05/2040,USD,S.F.T.,30/11/2024,24,3.375,6 Ay,944.000,968.000,7.4200
678 -14/01/2041,USD,S.F.T.,14/01/2025,69,3.000,6 Ay,857.000,877.000,7.5300
667 -16/04/2043,USD,S.F.T.,16/04/2025,161,2.437,6 Ay,712.000,732.000,7.6300
615 -17/02/2045,USD,S.F.T.,17/02/2025,103,3.312,6 Ay,878.000,898.000,7.7700
610 -11/05/2047,USD,S.F.T.,11/11/2024,5,2.875,6 Ay,791.000,811.000,7.8100
613 -31/03/2025,EUR,S.F.T.,31/03/2025,145,4.625,12 Ay,"1,026.000","1,042.000",1.0300
646 -14/06/2025,EUR,S.F.T.,14/06/2025,220,3.250,12 Ay,"1,007.000","1,023.000",1.5400
647 -16/02/2026,EUR,S.F.T.,16/02/2025,102,5.200,12 Ay,"1,053.000","1,071.000",2.5000
642 -08/07/2027,EUR,S.F.T.,08/07/2025,244,4.375,12 Ay,"1,022.000","1,040.000",3.3500
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,196,6.854,12 Ay,"1,063.000","1,081.000",4.9400
