Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,114,3.625,6 Ay,"1,015.000","1,029.000",2.2100
673 -22/03/2024,USD,S.F.T.,22/09/2023,22,2.875,6 Ay,"1,018.000","1,034.000",4.1400
671 -10/08/2024,USD,S.F.T.,10/02/2024,163,3.175,6 Ay,"1,000.000","1,016.000",4.9800
612 -14/11/2024,USD,S.F.T.,14/11/2023,75,2.800,6 Ay,998.000,"1,014.000",5.8100
622 -05/02/2025,USD,S.F.T.,05/02/2024,158,3.687,6 Ay,"1,008.000","1,024.000",5.9700
616 -13/03/2025,USD,S.F.T.,13/09/2023,13,2.125,6 Ay,976.000,993.000,6.1000
659 -14/10/2025,USD,S.F.T.,14/10/2023,44,3.187,6 Ay,"1,002.000","1,019.000",6.6300
691 -26/01/2026,USD,S.F.T.,26/01/2024,148,2.375,6 Ay,942.000,959.000,6.8300
669 -14/04/2026,USD,S.F.T.,14/10/2023,44,2.125,6 Ay,937.000,954.000,6.8800
680 -09/10/2026,USD,S.F.T.,09/10/2023,39,2.437,6 Ay,941.000,959.000,7.0600
637 -25/03/2027,USD,S.F.T.,25/09/2023,25,3.000,6 Ay,966.000,985.000,7.3200
611 -24/09/2027,USD,S.F.T.,24/09/2023,24,4.300,6 Ay,"1,058.000","1,077.000",7.4500
629 -15/01/2028,USD,S.F.T.,15/01/2024,137,4.937,6 Ay,"1,070.000","1,090.000",7.7400
638 -17/02/2028,USD,S.F.T.,17/02/2024,170,2.562,6 Ay,899.000,919.000,7.3300
654 -24/10/2028,USD,S.F.T.,24/10/2023,54,3.062,6 Ay,943.000,963.000,7.5100
688 -14/03/2029,USD,S.F.T.,14/09/2023,14,4.687,6 Ay,"1,079.000","1,099.000",8.1000
645 -26/04/2029,USD,S.F.T.,26/10/2023,56,3.812,6 Ay,998.000,"1,020.000",7.7600
630 -15/01/2030,USD,S.F.T.,15/01/2024,137,5.937,6 Ay,"1,196.000","1,222.000",7.7000
668 -13/03/2030,USD,S.F.T.,13/09/2023,13,2.625,6 Ay,874.000,896.000,7.7900
695 -13/07/2030,USD,S.F.T.,13/01/2024,135,4.562,6 Ay,"1,033.000","1,055.000",8.2900
628 -15/01/2031,USD,S.F.T.,15/01/2024,137,2.975,6 Ay,874.000,898.000,7.9400
698 -26/06/2031,USD,S.F.T.,26/12/2023,117,2.937,6 Ay,868.000,892.000,7.9300
617 -19/01/2033,USD,S.F.T.,19/01/2024,141,4.687,6 Ay,"1,053.000","1,077.000",8.3400
623 -20/09/2033,USD,S.F.T.,20/09/2023,20,3.250,6 Ay,911.000,935.000,7.8700
631 -14/02/2034,USD,S.F.T.,14/02/2024,167,4.000,6 Ay,991.000,"1,017.000",7.8100
670 -17/03/2036,USD,S.F.T.,17/09/2023,17,3.437,6 Ay,909.000,933.000,8.1400
663 -05/03/2038,USD,S.F.T.,05/09/2023,5,3.625,6 Ay,940.000,964.000,8.0900
675 -30/05/2040,USD,S.F.T.,30/11/2023,91,3.375,6 Ay,850.000,876.000,8.3200
678 -14/01/2041,USD,S.F.T.,14/01/2024,136,3.000,6 Ay,779.000,805.000,8.2100
667 -16/04/2043,USD,S.F.T.,16/10/2023,46,2.437,6 Ay,684.000,708.000,8.0400
615 -17/02/2045,USD,S.F.T.,17/02/2024,170,3.312,6 Ay,806.000,830.000,8.3700
610 -11/05/2047,USD,S.F.T.,11/11/2023,72,2.875,6 Ay,730.000,754.000,8.3100
613 -31/03/2025,EUR,S.F.T.,31/03/2024,213,4.625,12 Ay,"1,011.000","1,034.000",3.6400
646 -14/06/2025,EUR,S.F.T.,14/06/2024,288,3.250,12 Ay,971.000,997.000,3.8300
647 -16/02/2026,EUR,S.F.T.,16/02/2024,169,5.200,12 Ay,"1,015.000","1,037.000",4.7900
642 -08/07/2027,EUR,S.F.T.,08/07/2024,312,4.375,12 Ay,944.000,966.000,5.5700
