Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,16,3.175,6 Ay,"1,023.600","1,031.600",0.3500
612 -14/11/2024,USD,S.F.T.,14/11/2024,112,2.800,6 Ay,"1,002.000","1,015.000",4.2300
622 -05/02/2025,USD,S.F.T.,05/08/2024,11,3.687,6 Ay,"1,034.000","1,047.000",5.0000
616 -13/03/2025,USD,S.F.T.,13/09/2024,50,2.125,6 Ay,995.000,"1,011.000",4.9900
659 -14/10/2025,USD,S.F.T.,14/10/2024,81,3.187,6 Ay,"1,014.000","1,029.000",5.4100
691 -26/01/2026,USD,S.F.T.,26/07/2024,1,2.375,6 Ay,998.000,"1,013.000",5.5000
669 -14/04/2026,USD,S.F.T.,14/10/2024,81,2.125,6 Ay,975.000,992.000,5.4800
680 -09/10/2026,USD,S.F.T.,09/10/2024,76,2.437,6 Ay,981.000,998.000,5.6700
637 -25/03/2027,USD,S.F.T.,25/09/2024,62,3.000,6 Ay,"1,007.000","1,025.000",5.7900
611 -24/09/2027,USD,S.F.T.,24/09/2024,61,4.300,6 Ay,"1,087.000","1,105.000",5.9200
629 -15/01/2028,USD,S.F.T.,15/01/2025,174,4.937,6 Ay,"1,102.000","1,120.000",6.0800
638 -17/02/2028,USD,S.F.T.,17/08/2024,23,2.562,6 Ay,976.000,993.000,6.0600
654 -24/10/2028,USD,S.F.T.,24/10/2024,91,3.062,6 Ay,996.000,"1,013.000",6.1900
688 -14/03/2029,USD,S.F.T.,14/09/2024,51,4.687,6 Ay,"1,127.000","1,146.000",6.5300
645 -26/04/2029,USD,S.F.T.,26/10/2024,93,3.812,6 Ay,"1,042.000","1,063.000",6.5300
630 -15/01/2030,USD,S.F.T.,15/01/2025,174,5.937,6 Ay,"1,262.000","1,286.000",5.7800
668 -13/03/2030,USD,S.F.T.,13/09/2024,50,2.625,6 Ay,941.000,961.000,6.5000
695 -13/07/2030,USD,S.F.T.,13/01/2025,172,4.562,6 Ay,"1,099.000","1,119.000",6.7300
628 -15/01/2031,USD,S.F.T.,15/01/2025,174,2.975,6 Ay,935.000,955.000,6.8500
698 -26/06/2031,USD,S.F.T.,26/12/2024,154,2.937,6 Ay,931.000,951.000,6.8600
624 -17/07/2032,USD,S.F.T.,17/01/2025,176,3.562,6 Ay,988.000,"1,008.000",7.0200
617 -19/01/2033,USD,S.F.T.,19/01/2025,178,4.687,6 Ay,"1,128.000","1,148.000",7.0500
623 -20/09/2033,USD,S.F.T.,20/09/2024,57,3.250,6 Ay,970.000,990.000,6.9900
631 -14/02/2034,USD,S.F.T.,14/08/2024,20,4.000,6 Ay,"1,096.000","1,118.000",6.8100
660 -15/05/2034,USD,S.F.T.,15/11/2024,113,3.812,6 Ay,"1,032.000","1,052.000",7.0900
670 -17/03/2036,USD,S.F.T.,17/09/2024,54,3.437,6 Ay,978.000,998.000,7.2100
663 -05/03/2038,USD,S.F.T.,05/09/2024,42,3.625,6 Ay,"1,014.000","1,036.000",7.1600
675 -30/05/2040,USD,S.F.T.,30/11/2024,128,3.375,6 Ay,926.000,950.000,7.4000
678 -14/01/2041,USD,S.F.T.,14/01/2025,173,3.000,6 Ay,842.000,862.000,7.4900
667 -16/04/2043,USD,S.F.T.,16/10/2024,83,2.437,6 Ay,722.000,742.000,7.6200
615 -17/02/2045,USD,S.F.T.,17/08/2024,23,3.312,6 Ay,896.000,916.000,7.7300
610 -11/05/2047,USD,S.F.T.,11/11/2024,109,2.875,6 Ay,780.000,800.000,7.7400
613 -31/03/2025,EUR,S.F.T.,31/03/2025,249,4.625,12 Ay,"1,007.000","1,026.000",2.8900
646 -14/06/2025,EUR,S.F.T.,14/06/2025,324,3.250,12 Ay,986.000,"1,004.000",3.2000
647 -16/02/2026,EUR,S.F.T.,16/02/2025,206,5.200,12 Ay,"1,022.000","1,043.000",3.8200
642 -08/07/2027,EUR,S.F.T.,08/07/2025,348,4.375,12 Ay,986.000,"1,007.000",4.1900
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,300,6.854,12 Ay,"1,017.000","1,038.000",5.5100
