Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
691 -26/01/2026,USD,S.F.T.,26/01/2026,12,2.375,6 Ay,"1,021.500","1,023.500",0.7300
669 -14/04/2026,USD,S.F.T.,14/04/2026,90,2.125,6 Ay,"1,010.000","1,016.000",2.0700
680 -09/10/2026,USD,S.F.T.,09/04/2026,85,2.437,6 Ay,"1,013.000","1,023.000",3.4600
637 -25/03/2027,USD,S.F.T.,25/03/2026,70,3.000,6 Ay,"1,029.000","1,044.000",3.7700
611 -24/09/2027,USD,S.F.T.,24/03/2026,69,4.300,6 Ay,"1,085.000","1,100.000",4.0500
629 -15/01/2028,USD,S.F.T.,15/01/2026,1,4.937,6 Ay,"1,136.000","1,151.000",4.5000
638 -17/02/2028,USD,S.F.T.,17/02/2026,34,2.562,6 Ay,"1,015.000","1,032.000",4.5600
654 -24/10/2028,USD,S.F.T.,24/04/2026,100,3.062,6 Ay,"1,033.000","1,050.000",4.7100
688 -14/03/2029,USD,S.F.T.,14/03/2026,59,4.687,6 Ay,"1,139.000","1,156.000",5.0600
645 -26/04/2029,USD,S.F.T.,26/04/2026,102,3.812,6 Ay,"1,074.000","1,092.000",5.1000
630 -15/01/2030,USD,S.F.T.,15/01/2026,1,5.937,6 Ay,"1,283.000","1,311.000",4.8700
668 -13/03/2030,USD,S.F.T.,13/03/2026,58,2.625,6 Ay,994.000,"1,014.000",5.3500
695 -13/07/2030,USD,S.F.T.,13/07/2026,180,4.562,6 Ay,"1,126.000","1,146.000",5.4300
628 -15/01/2031,USD,S.F.T.,15/01/2026,1,2.975,6 Ay,"1,022.000","1,042.000",5.6600
698 -26/06/2031,USD,S.F.T.,26/06/2026,163,2.937,6 Ay,988.000,"1,008.000",5.7600
662 -12/02/2032,USD,S.F.T.,12/02/2026,29,3.562,6 Ay,"1,068.000","1,088.000",5.9700
650 -29/05/2032,USD,S.F.T.,29/05/2026,135,3.625,6 Ay,"1,051.000","1,071.000",6.0600
624 -17/07/2032,USD,S.F.T.,17/01/2026,3,3.562,6 Ay,"1,069.000","1,091.000",6.0700
617 -19/01/2033,USD,S.F.T.,19/01/2026,5,4.687,6 Ay,"1,202.000","1,224.000",6.2000
623 -20/09/2033,USD,S.F.T.,20/03/2026,65,3.250,6 Ay,"1,017.000","1,039.000",6.1900
631 -14/02/2034,USD,S.F.T.,14/02/2026,31,4.000,6 Ay,"1,127.000","1,151.000",6.1300
660 -15/05/2034,USD,S.F.T.,15/05/2026,121,3.812,6 Ay,"1,072.000","1,094.000",6.3500
644 -03/01/2035,USD,S.F.T.,03/07/2026,170,3.250,6 Ay,987.000,"1,009.000",6.4000
612 -16/09/2035,USD,S.F.T.,16/03/2026,61,3.475,6 Ay,"1,030.000","1,052.000",6.5400
670 -17/03/2036,USD,S.F.T.,17/03/2026,62,3.437,6 Ay,"1,026.000","1,050.000",6.5000
636 -04/11/2036,USD,S.F.T.,04/05/2026,110,3.400,6 Ay,"1,000.000","1,022.000",6.6800
663 -05/03/2038,USD,S.F.T.,05/03/2026,50,3.625,6 Ay,"1,071.000","1,096.000",6.4100
675 -30/05/2040,USD,S.F.T.,30/05/2026,136,3.375,6 Ay,971.000,999.000,6.8500
678 -14/01/2041,USD,S.F.T.,14/01/2026,181,3.000,6 Ay,876.000,902.000,7.0700
667 -16/04/2043,USD,S.F.T.,16/04/2026,92,2.437,6 Ay,758.000,782.000,7.2300
615 -17/02/2045,USD,S.F.T.,17/02/2026,34,3.312,6 Ay,933.000,957.000,7.3100
610 -11/05/2047,USD,S.F.T.,11/05/2026,117,2.875,6 Ay,809.000,833.000,7.4100
647 -16/02/2026,EUR,S.F.T.,16/02/2026,33,5.200,12 Ay,"1,049.600","1,051.600",0.4200
642 -08/07/2027,EUR,S.F.T.,08/07/2026,175,4.375,12 Ay,"1,041.000","1,061.000",1.7300
682 -21/05/2030,EUR,S.F.T.,21/05/2026,127,5.875,12 Ay,"1,104.000","1,124.000",3.7000
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,215,5.641,12 Ay,"1,053.000","1,073.000",4.2300
