Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
680 -09/10/2026,USD,S.F.T.,09/10/2026,80,2.437,6 Ay,"1,014.000","1,017.000",3.3500
637 -25/03/2027,USD,S.F.T.,25/09/2026,66,3.000,6 Ay,"1,025.000","1,030.000",4.3700
611 -24/09/2027,USD,S.F.T.,24/09/2026,65,4.300,6 Ay,"1,058.000","1,069.000",4.9500
629 -15/01/2028,USD,S.F.T.,15/01/2027,178,4.937,6 Ay,"1,055.000","1,067.000",5.2400
638 -17/02/2028,USD,S.F.T.,17/08/2026,27,2.562,6 Ay,"1,002.000","1,017.000",5.4500
654 -24/10/2028,USD,S.F.T.,24/10/2026,95,3.062,6 Ay,"1,010.000","1,025.000",5.6300
688 -14/03/2029,USD,S.F.T.,14/09/2026,55,4.687,6 Ay,"1,105.000","1,120.000",5.7800
645 -26/04/2029,USD,S.F.T.,26/10/2026,97,3.812,6 Ay,"1,048.000","1,064.000",5.7900
630 -15/01/2030,USD,S.F.T.,15/01/2027,178,5.937,6 Ay,"1,171.000","1,192.000",5.7700
668 -13/03/2030,USD,S.F.T.,13/09/2026,54,2.625,6 Ay,971.000,991.000,6.1100
695 -13/07/2030,USD,S.F.T.,13/01/2027,176,4.562,6 Ay,"1,083.000","1,103.000",6.2200
628 -15/01/2031,USD,S.F.T.,15/01/2027,178,2.975,6 Ay,967.000,987.000,6.3100
685*** -22/05/2031,USD,S.F.T.,22/11/2026,124,3.718,6 Ay,995.000,"1,015.000",6.3900
698 -26/06/2031,USD,S.F.T.,26/12/2026,158,2.937,6 Ay,964.000,984.000,6.3500
662 -12/02/2032,USD,S.F.T.,12/08/2026,22,3.562,6 Ay,"1,037.000","1,057.000",6.5700
650 -29/05/2032,USD,S.F.T.,29/11/2026,131,3.625,6 Ay,"1,019.000","1,040.000",6.6300
624 -17/07/2032,USD,S.F.T.,17/01/2027,180,3.562,6 Ay,"1,005.000","1,027.000",6.5900
617 -19/01/2033,USD,S.F.T.,19/01/2027,182,4.687,6 Ay,"1,118.000","1,141.000",6.6700
692 -14/03/2033,USD,S.F.T.,14/09/2026,55,3.150,6 Ay,980.000,"1,002.000",6.6800
623 -20/09/2033,USD,S.F.T.,20/09/2026,61,3.250,6 Ay,985.000,"1,008.000",6.7400
631 -14/02/2034,USD,S.F.T.,14/08/2026,24,4.000,6 Ay,"1,090.000","1,114.000",6.6500
660 -15/05/2034,USD,S.F.T.,15/11/2026,117,3.812,6 Ay,"1,042.000","1,064.000",6.7900
644 -03/01/2035,USD,S.F.T.,03/01/2027,166,3.250,6 Ay,959.000,981.000,6.8500
612 -16/09/2035,USD,S.F.T.,16/09/2026,57,3.475,6 Ay,"1,004.000","1,026.000",6.9200
670 -17/03/2036,USD,S.F.T.,17/09/2026,58,3.437,6 Ay,993.000,"1,018.000",6.9500
636 -04/11/2036,USD,S.F.T.,04/11/2026,106,3.400,6 Ay,979.000,"1,003.000",6.9600
601 -14/01/2038,USD,S.F.T.,14/01/2027,177,3.437,6 Ay,958.000,982.000,7.1200
663 -05/03/2038,USD,S.F.T.,05/09/2026,46,3.625,6 Ay,"1,033.000","1,058.000",6.8600
675 -30/05/2040,USD,S.F.T.,30/11/2026,132,3.375,6 Ay,950.000,975.000,7.1500
678 -14/01/2041,USD,S.F.T.,14/01/2027,177,3.000,6 Ay,858.000,883.000,7.3400
667 -16/04/2043,USD,S.F.T.,16/10/2026,87,2.437,6 Ay,741.000,766.000,7.4800
615 -17/02/2045,USD,S.F.T.,17/08/2026,27,3.312,6 Ay,907.000,932.000,7.6000
610 -11/05/2047,USD,S.F.T.,11/11/2026,113,2.875,6 Ay,790.000,815.000,7.6500
642 -08/07/2027,EUR,S.F.T.,08/07/2027,352,4.375,12 Ay,"1,009.000","1,021.000",2.3100
682 -21/05/2030,EUR,S.F.T.,21/05/2027,304,5.875,12 Ay,"1,055.000","1,070.000",4.1400
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,27,5.641,12 Ay,"1,068.000","1,083.000",4.5100
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,232,5.545,12 Ay,"1,007.000","1,024.000",5.1200
