Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
669 -14/04/2026,USD,S.F.T.,14/04/2026,41,2.125,6 Ay,"1,014.700","1,018.700",2.2500
680 -09/10/2026,USD,S.F.T.,09/04/2026,36,2.437,6 Ay,"1,018.000","1,027.000",3.6100
637 -25/03/2027,USD,S.F.T.,25/03/2026,21,3.000,6 Ay,"1,033.000","1,047.000",4.0000
611 -24/09/2027,USD,S.F.T.,24/03/2026,20,4.300,6 Ay,"1,089.000","1,103.000",4.2500
629 -15/01/2028,USD,S.F.T.,15/07/2026,133,4.937,6 Ay,"1,091.000","1,105.000",4.6800
638 -17/02/2028,USD,S.F.T.,17/08/2026,166,2.562,6 Ay,993.000,"1,008.000",4.8200
654 -24/10/2028,USD,S.F.T.,24/04/2026,51,3.062,6 Ay,"1,033.000","1,048.000",5.0600
688 -14/03/2029,USD,S.F.T.,14/03/2026,10,4.687,6 Ay,"1,143.000","1,158.000",5.2600
645 -26/04/2029,USD,S.F.T.,26/04/2026,53,3.812,6 Ay,"1,078.000","1,094.000",5.2800
630 -15/01/2030,USD,S.F.T.,15/07/2026,133,5.937,6 Ay,"1,224.000","1,249.000",5.1500
668 -13/03/2030,USD,S.F.T.,13/03/2026,9,2.625,6 Ay,993.000,"1,013.000",5.5800
695 -13/07/2030,USD,S.F.T.,13/07/2026,131,4.562,6 Ay,"1,125.000","1,145.000",5.6600
628 -15/01/2031,USD,S.F.T.,15/07/2026,133,2.975,6 Ay,991.000,"1,011.000",5.8800
698 -26/06/2031,USD,S.F.T.,26/06/2026,114,2.937,6 Ay,988.000,"1,008.000",5.9400
662 -12/02/2032,USD,S.F.T.,12/08/2026,161,3.562,6 Ay,"1,031.000","1,051.000",6.1700
650 -29/05/2032,USD,S.F.T.,29/05/2026,86,3.625,6 Ay,"1,049.000","1,069.000",6.2700
624 -17/07/2032,USD,S.F.T.,17/07/2026,135,3.562,6 Ay,"1,029.000","1,051.000",6.3200
617 -19/01/2033,USD,S.F.T.,19/07/2026,137,4.687,6 Ay,"1,152.000","1,174.000",6.4200
692*** -14/03/2033,USD,S.F.T.,14/03/2026,10,1.050,6 Ay,974.000,996.000,6.5300
623 -20/09/2033,USD,S.F.T.,20/03/2026,16,3.250,6 Ay,"1,009.000","1,031.000",6.4800
631 -14/02/2034,USD,S.F.T.,14/08/2026,163,4.000,6 Ay,"1,081.000","1,105.000",6.3700
660 -15/05/2034,USD,S.F.T.,15/05/2026,72,3.812,6 Ay,"1,070.000","1,092.000",6.5200
644 -03/01/2035,USD,S.F.T.,03/07/2026,121,3.250,6 Ay,980.000,"1,002.000",6.6300
612 -16/09/2035,USD,S.F.T.,16/03/2026,12,3.475,6 Ay,"1,023.000","1,045.000",6.7700
670 -17/03/2036,USD,S.F.T.,17/03/2026,13,3.437,6 Ay,"1,021.000","1,045.000",6.6900
636 -04/11/2036,USD,S.F.T.,04/05/2026,61,3.400,6 Ay,"1,000.000","1,022.000",6.8100
601 -14/01/2038,USD,S.F.T.,14/07/2026,132,3.437,6 Ay,981.000,"1,003.000",6.9600
663 -05/03/2038,USD,S.F.T.,05/03/2026,1,3.625,6 Ay,"1,062.000","1,087.000",6.6300
675 -30/05/2040,USD,S.F.T.,30/05/2026,87,3.375,6 Ay,967.000,995.000,7.0000
678 -14/01/2041,USD,S.F.T.,14/07/2026,132,3.000,6 Ay,878.000,904.000,7.1500
667 -16/04/2043,USD,S.F.T.,16/04/2026,43,2.437,6 Ay,755.000,779.000,7.3600
615 -17/02/2045,USD,S.F.T.,17/08/2026,166,3.312,6 Ay,894.000,918.000,7.4700
610 -11/05/2047,USD,S.F.T.,11/05/2026,68,2.875,6 Ay,807.000,831.000,7.5300
642 -08/07/2027,EUR,S.F.T.,08/07/2026,126,4.375,12 Ay,"1,048.000","1,060.000",1.9800
682 -21/05/2030,EUR,S.F.T.,21/05/2026,78,5.875,12 Ay,"1,109.000","1,124.000",3.8400
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,166,5.641,12 Ay,"1,057.000","1,072.000",4.3700
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,371,5.545,12 Ay,993.000,"1,010.000",5.0400
