Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
669 -14/04/2026,USD,S.F.T.,14/04/2026,54,2.125,6 Ay,"1,014.400","1,018.400",1.8300
680 -09/10/2026,USD,S.F.T.,09/04/2026,49,2.437,6 Ay,"1,018.000","1,027.000",3.3700
637 -25/03/2027,USD,S.F.T.,25/03/2026,34,3.000,6 Ay,"1,035.000","1,049.000",3.6600
611 -24/09/2027,USD,S.F.T.,24/03/2026,33,4.300,6 Ay,"1,093.000","1,107.000",3.8800
629 -15/01/2028,USD,S.F.T.,15/07/2026,146,4.937,6 Ay,"1,097.000","1,111.000",4.2600
638 -17/02/2028,USD,S.F.T.,17/08/2026,179,2.562,6 Ay,"1,000.000","1,015.000",4.3500
654 -24/10/2028,USD,S.F.T.,24/04/2026,64,3.062,6 Ay,"1,042.000","1,057.000",4.6200
688 -14/03/2029,USD,S.F.T.,14/03/2026,23,4.687,6 Ay,"1,153.000","1,168.000",4.8500
645 -26/04/2029,USD,S.F.T.,26/04/2026,66,3.812,6 Ay,"1,089.000","1,105.000",4.8400
630 -15/01/2030,USD,S.F.T.,15/07/2026,146,5.937,6 Ay,"1,238.000","1,263.000",4.7300
668 -13/03/2030,USD,S.F.T.,13/03/2026,22,2.625,6 Ay,"1,006.000","1,026.000",5.1600
695 -13/07/2030,USD,S.F.T.,13/07/2026,144,4.562,6 Ay,"1,139.000","1,159.000",5.2600
628 -15/01/2031,USD,S.F.T.,15/07/2026,146,2.975,6 Ay,"1,005.000","1,025.000",5.4900
698 -26/06/2031,USD,S.F.T.,26/06/2026,127,2.937,6 Ay,"1,001.000","1,021.000",5.6000
662 -12/02/2032,USD,S.F.T.,12/08/2026,174,3.562,6 Ay,"1,048.000","1,068.000",5.7900
650 -29/05/2032,USD,S.F.T.,29/05/2026,99,3.625,6 Ay,"1,067.000","1,087.000",5.8800
624 -17/07/2032,USD,S.F.T.,17/07/2026,148,3.562,6 Ay,"1,048.000","1,070.000",5.9200
617 -19/01/2033,USD,S.F.T.,19/07/2026,150,4.687,6 Ay,"1,171.000","1,193.000",6.0600
692*** -14/03/2033,USD,S.F.T.,14/03/2026,23,1.050,6 Ay,994.000,"1,016.000",6.1200
623 -20/09/2033,USD,S.F.T.,20/03/2026,29,3.250,6 Ay,"1,028.000","1,050.000",6.1100
631 -14/02/2034,USD,S.F.T.,14/08/2026,176,4.000,6 Ay,"1,101.000","1,125.000",6.0200
660 -15/05/2034,USD,S.F.T.,15/05/2026,85,3.812,6 Ay,"1,091.000","1,113.000",6.1600
644 -03/01/2035,USD,S.F.T.,03/07/2026,134,3.250,6 Ay,"1,004.000","1,026.000",6.2400
612 -16/09/2035,USD,S.F.T.,16/03/2026,25,3.475,6 Ay,"1,047.000","1,069.000",6.3900
670 -17/03/2036,USD,S.F.T.,17/03/2026,26,3.437,6 Ay,"1,044.000","1,068.000",6.3400
636 -04/11/2036,USD,S.F.T.,04/05/2026,74,3.400,6 Ay,"1,021.000","1,043.000",6.4900
601 -14/01/2038,USD,S.F.T.,14/07/2026,145,3.437,6 Ay,"1,004.000","1,026.000",6.6400
663 -05/03/2038,USD,S.F.T.,05/03/2026,14,3.625,6 Ay,"1,086.000","1,111.000",6.3200
675 -30/05/2040,USD,S.F.T.,30/05/2026,100,3.375,6 Ay,990.000,"1,018.000",6.7100
678 -14/01/2041,USD,S.F.T.,14/07/2026,145,3.000,6 Ay,902.000,928.000,6.8400
667 -16/04/2043,USD,S.F.T.,16/04/2026,56,2.437,6 Ay,777.000,801.000,7.0600
615 -17/02/2045,USD,S.F.T.,17/08/2026,179,3.312,6 Ay,919.000,943.000,7.1800
610 -11/05/2047,USD,S.F.T.,11/05/2026,81,2.875,6 Ay,831.000,855.000,7.2400
642 -08/07/2027,EUR,S.F.T.,08/07/2026,139,4.375,12 Ay,"1,053.000","1,065.000",1.5700
682 -21/05/2030,EUR,S.F.T.,21/05/2026,91,5.875,12 Ay,"1,122.000","1,137.000",3.4800
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,179,5.641,12 Ay,"1,073.000","1,088.000",4.0200
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,384,5.545,12 Ay,"1,014.000","1,031.000",4.7000
