Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,30,3.175,6 Ay,"1,023.100","1,031.100",0.7800
612 -14/11/2024,USD,S.F.T.,14/11/2024,126,2.800,6 Ay,"1,000.000","1,013.000",4.3300
622 -05/02/2025,USD,S.F.T.,05/08/2024,25,3.687,6 Ay,"1,031.000","1,044.000",5.1800
616 -13/03/2025,USD,S.F.T.,13/09/2024,64,2.125,6 Ay,992.000,"1,008.000",5.1500
659 -14/10/2025,USD,S.F.T.,14/10/2024,95,3.187,6 Ay,"1,010.000","1,025.000",5.5700
691 -26/01/2026,USD,S.F.T.,26/07/2024,15,2.375,6 Ay,994.000,"1,009.000",5.6200
669 -14/04/2026,USD,S.F.T.,14/10/2024,95,2.125,6 Ay,972.000,989.000,5.5300
680 -09/10/2026,USD,S.F.T.,09/10/2024,90,2.437,6 Ay,978.000,995.000,5.7100
637 -25/03/2027,USD,S.F.T.,25/09/2024,76,3.000,6 Ay,"1,003.000","1,021.000",5.8600
611 -24/09/2027,USD,S.F.T.,24/09/2024,75,4.300,6 Ay,"1,083.000","1,101.000",5.9700
629 -15/01/2028,USD,S.F.T.,15/07/2024,4,4.937,6 Ay,"1,148.000","1,166.000",6.1000
638 -17/02/2028,USD,S.F.T.,17/08/2024,37,2.562,6 Ay,972.000,989.000,6.1100
654 -24/10/2028,USD,S.F.T.,24/10/2024,105,3.062,6 Ay,991.000,"1,008.000",6.2600
688 -14/03/2029,USD,S.F.T.,14/09/2024,65,4.687,6 Ay,"1,122.000","1,141.000",6.5900
645 -26/04/2029,USD,S.F.T.,26/10/2024,107,3.812,6 Ay,"1,040.000","1,061.000",6.5100
630 -15/01/2030,USD,S.F.T.,15/07/2024,4,5.937,6 Ay,"1,312.000","1,336.000",5.8900
668 -13/03/2030,USD,S.F.T.,13/09/2024,64,2.625,6 Ay,938.000,958.000,6.5100
695 -13/07/2030,USD,S.F.T.,13/07/2024,2,4.562,6 Ay,"1,139.000","1,159.000",6.7800
628 -15/01/2031,USD,S.F.T.,15/07/2024,4,2.975,6 Ay,962.000,982.000,6.8600
698 -26/06/2031,USD,S.F.T.,26/12/2024,168,2.937,6 Ay,927.000,947.000,6.8900
617 -19/01/2033,USD,S.F.T.,19/07/2024,8,4.687,6 Ay,"1,167.000","1,187.000",7.1200
623 -20/09/2033,USD,S.F.T.,20/09/2024,71,3.250,6 Ay,965.000,985.000,7.0200
631 -14/02/2034,USD,S.F.T.,14/08/2024,34,4.000,6 Ay,"1,088.000","1,110.000",6.8800
660 -15/05/2034,USD,S.F.T.,15/11/2024,127,3.812,6 Ay,"1,023.000","1,043.000",7.1800
670 -17/03/2036,USD,S.F.T.,17/09/2024,68,3.437,6 Ay,974.000,994.000,7.2300
663 -05/03/2038,USD,S.F.T.,05/09/2024,56,3.625,6 Ay,"1,010.000","1,032.000",7.1700
675 -30/05/2040,USD,S.F.T.,30/11/2024,142,3.375,6 Ay,920.000,944.000,7.4400
678 -14/01/2041,USD,S.F.T.,14/07/2024,3,3.000,6 Ay,867.000,887.000,7.5200
667 -16/04/2043,USD,S.F.T.,16/10/2024,97,2.437,6 Ay,724.000,744.000,7.5700
615 -17/02/2045,USD,S.F.T.,17/08/2024,37,3.312,6 Ay,895.000,915.000,7.7100
610 -11/05/2047,USD,S.F.T.,11/11/2024,123,2.875,6 Ay,783.000,803.000,7.6800
613 -31/03/2025,EUR,S.F.T.,31/03/2025,263,4.625,12 Ay,"1,005.000","1,024.000",3.0200
646 -14/06/2025,EUR,S.F.T.,14/06/2025,338,3.250,12 Ay,984.000,"1,002.000",3.2900
647 -16/02/2026,EUR,S.F.T.,16/02/2025,220,5.200,12 Ay,"1,020.000","1,041.000",3.8600
642 -08/07/2027,EUR,S.F.T.,08/07/2025,362,4.375,12 Ay,986.000,"1,007.000",4.1300
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,314,6.854,12 Ay,"1,014.000","1,035.000",5.5200
