Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,128,3.175,6 Ay,"1,009.000","1,020.000",3.2900
612 -14/11/2024,USD,S.F.T.,14/05/2024,40,2.800,6 Ay,"1,018.000","1,031.000",4.0500
622 -05/02/2025,USD,S.F.T.,05/08/2024,123,3.687,6 Ay,"1,022.000","1,035.000",4.5400
616 -13/03/2025,USD,S.F.T.,13/09/2024,162,2.125,6 Ay,984.000,"1,000.000",4.5200
659 -14/10/2025,USD,S.F.T.,14/04/2024,10,3.187,6 Ay,"1,032.000","1,047.000",5.2100
691 -26/01/2026,USD,S.F.T.,26/07/2024,113,2.375,6 Ay,982.000,997.000,5.4500
669 -14/04/2026,USD,S.F.T.,14/04/2024,10,2.125,6 Ay,979.000,996.000,5.5200
680 -09/10/2026,USD,S.F.T.,09/04/2024,5,2.437,6 Ay,988.000,"1,005.000",5.6800
637 -25/03/2027,USD,S.F.T.,25/09/2024,174,3.000,6 Ay,984.000,"1,002.000",5.9800
611 -24/09/2027,USD,S.F.T.,24/09/2024,173,4.300,6 Ay,"1,058.000","1,076.000",6.2100
629 -15/01/2028,USD,S.F.T.,15/07/2024,102,4.937,6 Ay,"1,117.000","1,135.000",6.4400
638 -17/02/2028,USD,S.F.T.,17/08/2024,135,2.562,6 Ay,951.000,968.000,6.2600
654 -24/10/2028,USD,S.F.T.,24/04/2024,20,3.062,6 Ay,"1,000.000","1,017.000",6.3900
688 -14/03/2029,USD,S.F.T.,14/09/2024,163,4.687,6 Ay,"1,087.000","1,106.000",6.9300
645 -26/04/2029,USD,S.F.T.,26/04/2024,22,3.812,6 Ay,"1,045.000","1,066.000",6.8500
630 -15/01/2030,USD,S.F.T.,15/07/2024,102,5.937,6 Ay,"1,265.000","1,289.000",6.3600
668 -13/03/2030,USD,S.F.T.,13/09/2024,162,2.625,6 Ay,902.000,922.000,6.9400
695 -13/07/2030,USD,S.F.T.,13/07/2024,100,4.562,6 Ay,"1,097.000","1,117.000",7.1800
628 -15/01/2031,USD,S.F.T.,15/07/2024,102,2.975,6 Ay,927.000,947.000,7.2000
698 -26/06/2031,USD,S.F.T.,26/06/2024,83,2.937,6 Ay,926.000,946.000,7.1300
617 -19/01/2033,USD,S.F.T.,19/07/2024,106,4.687,6 Ay,"1,124.000","1,144.000",7.4200
623 -20/09/2033,USD,S.F.T.,20/09/2024,169,3.250,6 Ay,933.000,953.000,7.2300
631 -14/02/2034,USD,S.F.T.,14/08/2024,132,4.000,6 Ay,"1,045.000","1,067.000",7.2000
660*** -15/05/2034,USD,S.F.T.,15/05/2024,41,1.906,6 Ay,"1,004.000","1,024.000",7.4300
670 -17/03/2036,USD,S.F.T.,17/09/2024,166,3.437,6 Ay,938.000,958.000,7.4500
663 -05/03/2038,USD,S.F.T.,05/09/2024,154,3.625,6 Ay,961.000,983.000,7.5200
675 -30/05/2040,USD,S.F.T.,30/05/2024,56,3.375,6 Ay,906.000,930.000,7.7700
678 -14/01/2041,USD,S.F.T.,14/07/2024,101,3.000,6 Ay,831.000,851.000,7.7400
667 -16/04/2043,USD,S.F.T.,16/04/2024,12,2.437,6 Ay,717.000,737.000,7.7800
615 -17/02/2045,USD,S.F.T.,17/08/2024,135,3.312,6 Ay,860.000,880.000,7.8900
610 -11/05/2047,USD,S.F.T.,11/05/2024,37,2.875,6 Ay,776.000,796.000,7.9000
613 -31/03/2025,EUR,S.F.T.,31/03/2025,361,4.625,12 Ay,999.000,"1,018.000",2.8100
646 -14/06/2025,EUR,S.F.T.,14/06/2024,71,3.250,12 Ay,"1,012.000","1,030.000",2.9100
647 -16/02/2026,EUR,S.F.T.,16/02/2025,318,5.200,12 Ay,"1,013.000","1,034.000",3.6600
642 -08/07/2027,EUR,S.F.T.,08/07/2024,95,4.375,12 Ay,"1,020.000","1,041.000",4.0800
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,412,6.854,12 Ay,993.000,"1,014.000",5.6400
