Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,67,3.625,6 Ay,"1,018.000","1,032.000",2.2400
673 -22/03/2024,USD,S.F.T.,22/03/2024,157,2.875,6 Ay,990.000,"1,007.000",5.0200
671 -10/08/2024,USD,S.F.T.,10/02/2024,116,3.175,6 Ay,999.000,"1,016.000",5.8000
612 -14/11/2024,USD,S.F.T.,14/11/2023,28,2.800,6 Ay,999.000,"1,016.000",6.3600
622 -05/02/2025,USD,S.F.T.,05/02/2024,111,3.687,6 Ay,"1,008.000","1,025.000",6.5300
616 -13/03/2025,USD,S.F.T.,13/03/2024,148,2.125,6 Ay,952.000,970.000,6.8200
659 -14/10/2025,USD,S.F.T.,14/04/2024,180,3.187,6 Ay,964.000,982.000,7.3900
691 -26/01/2026,USD,S.F.T.,26/01/2024,101,2.375,6 Ay,934.000,952.000,7.6000
669 -14/04/2026,USD,S.F.T.,14/04/2024,180,2.125,6 Ay,907.000,925.000,7.6300
680 -09/10/2026,USD,S.F.T.,09/04/2024,175,2.437,6 Ay,908.000,926.000,7.7500
637 -25/03/2027,USD,S.F.T.,25/03/2024,160,3.000,6 Ay,929.000,948.000,7.8800
611 -24/09/2027,USD,S.F.T.,24/03/2024,159,4.300,6 Ay,"1,006.000","1,025.000",8.0100
629 -15/01/2028,USD,S.F.T.,15/01/2024,90,4.937,6 Ay,"1,063.000","1,082.000",8.2600
638 -17/02/2028,USD,S.F.T.,17/02/2024,123,2.562,6 Ay,886.000,905.000,8.0000
654 -24/10/2028,USD,S.F.T.,24/10/2023,7,3.062,6 Ay,926.000,945.000,8.2100
688 -14/03/2029,USD,S.F.T.,14/03/2024,149,4.687,6 Ay,"1,019.000","1,039.000",8.6600
645 -26/04/2029,USD,S.F.T.,26/10/2023,9,3.812,6 Ay,978.000,"1,000.000",8.4600
630 -15/01/2030,USD,S.F.T.,15/01/2024,90,5.937,6 Ay,"1,169.000","1,195.000",8.4200
668 -13/03/2030,USD,S.F.T.,13/03/2024,148,2.625,6 Ay,820.000,842.000,8.6100
695 -13/07/2030,USD,S.F.T.,13/01/2024,88,4.562,6 Ay,"1,012.000","1,034.000",8.9200
628 -15/01/2031,USD,S.F.T.,15/01/2024,90,2.975,6 Ay,848.000,870.000,8.6900
698 -26/06/2031,USD,S.F.T.,26/12/2023,70,2.937,6 Ay,840.000,863.000,8.6800
617 -19/01/2033,USD,S.F.T.,19/01/2024,94,4.687,6 Ay,"1,019.000","1,042.000",9.0600
623 -20/09/2033,USD,S.F.T.,20/03/2024,155,3.250,6 Ay,842.000,865.000,8.6200
631 -14/02/2034,USD,S.F.T.,14/02/2024,120,4.000,6 Ay,938.000,968.000,8.6800
670 -17/03/2036,USD,S.F.T.,17/03/2024,152,3.437,6 Ay,826.000,848.000,9.0100
663 -05/03/2038,USD,S.F.T.,05/03/2024,140,3.625,6 Ay,849.000,871.000,8.9700
675 -30/05/2040,USD,S.F.T.,30/11/2023,44,3.375,6 Ay,790.000,820.000,9.1900
678 -14/01/2041,USD,S.F.T.,14/01/2024,89,3.000,6 Ay,726.000,750.000,9.0700
667 -16/04/2043,USD,S.F.T.,16/04/2024,182,2.437,6 Ay,610.000,633.000,8.8600
615 -17/02/2045,USD,S.F.T.,17/02/2024,123,3.312,6 Ay,746.000,769.000,9.2400
610 -11/05/2047,USD,S.F.T.,11/11/2023,25,2.875,6 Ay,673.000,696.000,9.1800
613 -31/03/2025,EUR,S.F.T.,31/03/2024,166,4.625,12 Ay,"1,008.000","1,040.000",3.5500
646 -14/06/2025,EUR,S.F.T.,14/06/2024,241,3.250,12 Ay,971.000,"1,002.000",3.8200
647 -16/02/2026,EUR,S.F.T.,16/02/2024,122,5.200,12 Ay,"1,009.000","1,034.000",5.2200
642 -08/07/2027,EUR,S.F.T.,08/07/2024,265,4.375,12 Ay,938.000,968.000,5.7100
