Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
616 -13/03/2025,USD,S.F.T.,13/03/2025,35,2.125,6 Ay,"1,012.000","1,020.000",1.1900
659 -14/10/2025,USD,S.F.T.,14/04/2025,67,3.187,6 Ay,"1,024.000","1,037.000",3.8200
691 -26/01/2026,USD,S.F.T.,26/07/2025,170,2.375,6 Ay,990.000,"1,003.000",4.5700
669 -14/04/2026,USD,S.F.T.,14/04/2025,67,2.125,6 Ay,996.000,"1,009.000",4.6100
680 -09/10/2026,USD,S.F.T.,09/04/2025,62,2.437,6 Ay,999.000,"1,012.000",5.1100
637 -25/03/2027,USD,S.F.T.,25/03/2025,47,3.000,6 Ay,"1,022.000","1,037.000",5.2400
611 -24/09/2027,USD,S.F.T.,24/03/2025,46,4.300,6 Ay,"1,095.000","1,110.000",5.3600
629 -15/01/2028,USD,S.F.T.,15/07/2025,159,4.937,6 Ay,"1,105.000","1,120.000",5.6100
638 -17/02/2028,USD,S.F.T.,17/02/2025,11,2.562,6 Ay,994.000,"1,010.000",5.6400
654 -24/10/2028,USD,S.F.T.,24/04/2025,77,3.062,6 Ay,"1,010.000","1,026.000",5.8600
688 -14/03/2029,USD,S.F.T.,14/03/2025,36,4.687,6 Ay,"1,137.000","1,153.000",6.1300
645 -26/04/2029,USD,S.F.T.,26/04/2025,79,3.812,6 Ay,"1,056.000","1,073.000",6.2100
630 -15/01/2030,USD,S.F.T.,15/07/2025,159,5.937,6 Ay,"1,242.000","1,266.000",5.7700
668 -13/03/2030,USD,S.F.T.,13/03/2025,35,2.625,6 Ay,955.000,973.000,6.3600
695 -13/07/2030,USD,S.F.T.,13/07/2025,157,4.562,6 Ay,"1,112.000","1,130.000",6.3800
628 -15/01/2031,USD,S.F.T.,15/07/2025,159,2.975,6 Ay,954.000,972.000,6.6000
698 -26/06/2031,USD,S.F.T.,26/06/2025,140,2.937,6 Ay,949.000,967.000,6.6400
624 -17/07/2032,USD,S.F.T.,17/07/2025,161,3.562,6 Ay,996.000,"1,016.000",6.9100
617 -19/01/2033,USD,S.F.T.,19/07/2025,163,4.687,6 Ay,"1,130.000","1,150.000",6.9600
623 -20/09/2033,USD,S.F.T.,20/03/2025,42,3.250,6 Ay,979.000,999.000,6.9000
631 -14/02/2034,USD,S.F.T.,14/02/2025,8,4.000,6 Ay,"1,098.000","1,120.000",6.7700
660 -15/05/2034,USD,S.F.T.,15/05/2025,98,3.812,6 Ay,"1,039.000","1,059.000",7.0000
644 -03/01/2035,USD,S.F.T.,03/07/2025,147,3.250,6 Ay,946.000,966.000,7.0700
670 -17/03/2036,USD,S.F.T.,17/03/2025,39,3.437,6 Ay,990.000,"1,010.000",7.0900
663 -05/03/2038,USD,S.F.T.,05/03/2025,27,3.625,6 Ay,"1,043.000","1,065.000",6.8400
675 -30/05/2040,USD,S.F.T.,30/05/2025,113,3.375,6 Ay,933.000,957.000,7.3600
678 -14/01/2041,USD,S.F.T.,14/07/2025,158,3.000,6 Ay,844.000,864.000,7.5200
667 -16/04/2043,USD,S.F.T.,16/04/2025,69,2.437,6 Ay,728.000,748.000,7.6100
615 -17/02/2045,USD,S.F.T.,17/02/2025,11,3.312,6 Ay,897.000,917.000,7.7600
610 -11/05/2047,USD,S.F.T.,11/05/2025,94,2.875,6 Ay,784.000,804.000,7.7400
613 -31/03/2025,EUR,S.F.T.,31/03/2025,53,4.625,12 Ay,"1,037.700","1,045.700",0.3600
646 -14/06/2025,EUR,S.F.T.,14/06/2025,128,3.250,12 Ay,"1,017.000","1,029.000",0.9700
647 -16/02/2026,EUR,S.F.T.,16/02/2025,10,5.200,12 Ay,"1,064.000","1,082.000",2.0800
642 -08/07/2027,EUR,S.F.T.,08/07/2025,152,4.375,12 Ay,"1,037.000","1,055.000",3.0800
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,104,6.854,12 Ay,"1,095.000","1,113.000",4.5400
