Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
691 -26/01/2026,USD,S.F.T.,26/01/2026,48,2.375,6 Ay,"1,013.000","1,021.000",2.0600
669 -14/04/2026,USD,S.F.T.,14/04/2026,126,2.125,6 Ay,"1,002.500","1,012.500",2.4900
680 -09/10/2026,USD,S.F.T.,09/04/2026,121,2.437,6 Ay,"1,008.000","1,021.000",3.2900
637 -25/03/2027,USD,S.F.T.,25/03/2026,106,3.000,6 Ay,"1,027.000","1,042.000",3.6300
611 -24/09/2027,USD,S.F.T.,24/03/2026,105,4.300,6 Ay,"1,083.000","1,098.000",3.9200
629 -15/01/2028,USD,S.F.T.,15/01/2026,37,4.937,6 Ay,"1,134.000","1,149.000",4.3600
638 -17/02/2028,USD,S.F.T.,17/02/2026,70,2.562,6 Ay,"1,015.000","1,032.000",4.3400
654 -24/10/2028,USD,S.F.T.,24/04/2026,136,3.062,6 Ay,"1,032.000","1,049.000",4.5700
688 -14/03/2029,USD,S.F.T.,14/03/2026,95,4.687,6 Ay,"1,138.000","1,155.000",4.9100
645 -26/04/2029,USD,S.F.T.,26/04/2026,138,3.812,6 Ay,"1,075.000","1,093.000",4.9000
630 -15/01/2030,USD,S.F.T.,15/01/2026,37,5.937,6 Ay,"1,290.000","1,318.000",4.5600
668 -13/03/2030,USD,S.F.T.,13/03/2026,94,2.625,6 Ay,994.000,"1,014.000",5.2100
695 -13/07/2030,USD,S.F.T.,13/01/2026,35,4.562,6 Ay,"1,170.000","1,190.000",5.3200
628 -15/01/2031,USD,S.F.T.,15/01/2026,37,2.975,6 Ay,"1,022.000","1,042.000",5.5300
698 -26/06/2031,USD,S.F.T.,26/12/2025,17,2.937,6 Ay,"1,017.000","1,037.000",5.6500
662 -12/02/2032,USD,S.F.T.,12/02/2026,65,3.562,6 Ay,"1,070.000","1,090.000",5.8200
650 -29/05/2032,USD,S.F.T.,29/05/2026,171,3.625,6 Ay,"1,052.000","1,072.000",5.9300
624 -17/07/2032,USD,S.F.T.,17/01/2026,39,3.562,6 Ay,"1,071.000","1,093.000",5.9200
617 -19/01/2033,USD,S.F.T.,19/01/2026,41,4.687,6 Ay,"1,201.000","1,223.000",6.1000
623 -20/09/2033,USD,S.F.T.,20/03/2026,101,3.250,6 Ay,"1,017.000","1,039.000",6.0900
631 -14/02/2034,USD,S.F.T.,14/02/2026,67,4.000,6 Ay,"1,128.000","1,152.000",6.0200
660 -15/05/2034,USD,S.F.T.,15/05/2026,157,3.812,6 Ay,"1,075.000","1,097.000",6.2100
644 -03/01/2035,USD,S.F.T.,03/01/2026,25,3.250,6 Ay,"1,018.000","1,040.000",6.3300
612 -16/09/2035,USD,S.F.T.,16/03/2026,97,3.475,6 Ay,"1,029.000","1,051.000",6.4600
670 -17/03/2036,USD,S.F.T.,17/03/2026,98,3.437,6 Ay,"1,028.000","1,052.000",6.3900
636 -04/11/2036,USD,S.F.T.,04/05/2026,146,3.400,6 Ay,998.000,"1,020.000",6.6200
663 -05/03/2038,USD,S.F.T.,05/03/2026,86,3.625,6 Ay,"1,086.000","1,111.000",6.1700
675 -30/05/2040,USD,S.F.T.,30/05/2026,172,3.375,6 Ay,975.000,"1,001.000",6.7600
678 -14/01/2041,USD,S.F.T.,14/01/2026,36,3.000,6 Ay,910.000,936.000,6.9500
667 -16/04/2043,USD,S.F.T.,16/04/2026,128,2.437,6 Ay,762.000,786.000,7.1100
615 -17/02/2045,USD,S.F.T.,17/02/2026,70,3.312,6 Ay,937.000,961.000,7.2000
610 -11/05/2047,USD,S.F.T.,11/05/2026,153,2.875,6 Ay,809.000,833.000,7.3500
647 -16/02/2026,EUR,S.F.T.,16/02/2026,69,5.200,12 Ay,"1,041.000","1,051.000",0.5000
642 -08/07/2027,EUR,S.F.T.,08/07/2026,211,4.375,12 Ay,"1,040.000","1,060.000",1.6800
682 -21/05/2030,EUR,S.F.T.,21/05/2026,163,5.875,12 Ay,"1,098.000","1,118.000",3.7500
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,251,5.641,12 Ay,"1,046.000","1,066.000",4.2800
