Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
673 -22/03/2024,USD,S.F.T.,22/03/2024,36,2.875,6 Ay,"1,019.000","1,027.000",1.5000
671 -10/08/2024,USD,S.F.T.,10/08/2024,177,3.175,6 Ay,997.000,"1,010.000",4.4300
612 -14/11/2024,USD,S.F.T.,14/05/2024,89,2.800,6 Ay,"1,005.000","1,020.000",4.7800
622 -05/02/2025,USD,S.F.T.,05/08/2024,172,3.687,6 Ay,"1,008.000","1,023.000",5.1400
616 -13/03/2025,USD,S.F.T.,13/03/2024,27,2.125,6 Ay,989.000,"1,005.000",5.5000
659 -14/10/2025,USD,S.F.T.,14/04/2024,59,3.187,6 Ay,"1,014.000","1,030.000",5.8200
691 -26/01/2026,USD,S.F.T.,26/07/2024,162,2.375,6 Ay,965.000,982.000,5.8800
669 -14/04/2026,USD,S.F.T.,14/04/2024,59,2.125,6 Ay,964.000,981.000,5.9100
680 -09/10/2026,USD,S.F.T.,09/04/2024,54,2.437,6 Ay,970.000,988.000,6.0800
637 -25/03/2027,USD,S.F.T.,25/03/2024,39,3.000,6 Ay,994.000,"1,012.000",6.4100
611 -24/09/2027,USD,S.F.T.,24/03/2024,38,4.300,6 Ay,"1,079.000","1,098.000",6.5600
629 -15/01/2028,USD,S.F.T.,15/07/2024,151,4.937,6 Ay,"1,094.000","1,113.000",6.7800
638 -17/02/2028,USD,S.F.T.,17/02/2024,2,2.562,6 Ay,955.000,974.000,6.6000
654 -24/10/2028,USD,S.F.T.,24/04/2024,69,3.062,6 Ay,978.000,997.000,6.6700
688 -14/03/2029,USD,S.F.T.,14/03/2024,28,4.687,6 Ay,"1,115.000","1,134.000",7.1200
645 -26/04/2029,USD,S.F.T.,26/04/2024,71,3.812,6 Ay,"1,028.000","1,049.000",7.0200
630 -15/01/2030,USD,S.F.T.,15/07/2024,151,5.937,6 Ay,"1,231.000","1,256.000",6.7600
668 -13/03/2030,USD,S.F.T.,13/03/2024,27,2.625,6 Ay,908.000,930.000,7.1500
695 -13/07/2030,USD,S.F.T.,13/07/2024,149,4.562,6 Ay,"1,072.000","1,095.000",7.4000
628 -15/01/2031,USD,S.F.T.,15/07/2024,151,2.975,6 Ay,910.000,933.000,7.2900
698 -26/06/2031,USD,S.F.T.,26/06/2024,132,2.937,6 Ay,904.000,927.000,7.3200
617 -19/01/2033,USD,S.F.T.,19/07/2024,155,4.687,6 Ay,"1,096.000","1,119.000",7.6200
623 -20/09/2033,USD,S.F.T.,20/03/2024,34,3.250,6 Ay,940.000,963.000,7.4300
631 -14/02/2034,USD,S.F.T.,14/08/2024,181,4.000,6 Ay,"1,013.000","1,040.000",7.4300
660*** -15/05/2034,USD,S.F.T.,15/05/2024,90,1.906,6 Ay,976.000,"1,000.000",7.6200
670 -17/03/2036,USD,S.F.T.,17/03/2024,31,3.437,6 Ay,942.000,966.000,7.6700
663 -05/03/2038,USD,S.F.T.,05/03/2024,19,3.625,6 Ay,970.000,995.000,7.6900
675 -30/05/2040,USD,S.F.T.,30/05/2024,105,3.375,6 Ay,884.000,910.000,7.8900
678 -14/01/2041,USD,S.F.T.,14/07/2024,150,3.000,6 Ay,808.000,832.000,7.8700
667 -16/04/2043,USD,S.F.T.,16/04/2024,61,2.437,6 Ay,697.000,719.000,7.8800
615 -17/02/2045,USD,S.F.T.,17/02/2024,2,3.312,6 Ay,867.000,889.000,8.0300
610 -11/05/2047,USD,S.F.T.,11/05/2024,86,2.875,6 Ay,753.000,775.000,8.0200
613 -31/03/2025,EUR,S.F.T.,31/03/2024,45,4.625,12 Ay,"1,040.000","1,059.000",2.9300
646 -14/06/2025,EUR,S.F.T.,14/06/2024,120,3.250,12 Ay,"1,007.000","1,025.000",3.0000
647 -16/02/2026,EUR,S.F.T.,16/02/2024,1,5.200,12 Ay,"1,061.000","1,082.000",3.6100
642 -08/07/2027,EUR,S.F.T.,08/07/2024,144,4.375,12 Ay,"1,011.000","1,032.000",4.1900
