Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,38,3.625,6 Ay,"1,029.000","1,035.000",1.0500
673 -22/03/2024,USD,S.F.T.,22/03/2024,128,2.875,6 Ay,"1,002.000","1,014.000",4.1200
671 -10/08/2024,USD,S.F.T.,10/02/2024,87,3.175,6 Ay,"1,010.000","1,026.000",5.0400
612 -14/11/2024,USD,S.F.T.,14/05/2024,181,2.800,6 Ay,985.000,"1,001.000",5.5100
622 -05/02/2025,USD,S.F.T.,05/02/2024,82,3.687,6 Ay,"1,023.000","1,039.000",5.7700
616 -13/03/2025,USD,S.F.T.,13/03/2024,119,2.125,6 Ay,967.000,984.000,6.1000
659 -14/10/2025,USD,S.F.T.,14/04/2024,151,3.187,6 Ay,984.000,"1,001.000",6.6200
691 -26/01/2026,USD,S.F.T.,26/01/2024,72,2.375,6 Ay,955.000,972.000,6.8600
669 -14/04/2026,USD,S.F.T.,14/04/2024,151,2.125,6 Ay,928.000,945.000,6.9300
680 -09/10/2026,USD,S.F.T.,09/04/2024,146,2.437,6 Ay,931.000,948.000,7.0800
637 -25/03/2027,USD,S.F.T.,25/03/2024,131,3.000,6 Ay,955.000,974.000,7.1600
611 -24/09/2027,USD,S.F.T.,24/03/2024,130,4.300,6 Ay,"1,032.000","1,051.000",7.4200
629 -15/01/2028,USD,S.F.T.,15/01/2024,61,4.937,6 Ay,"1,089.000","1,108.000",7.7300
638 -17/02/2028,USD,S.F.T.,17/02/2024,94,2.562,6 Ay,911.000,930.000,7.4200
654 -24/10/2028,USD,S.F.T.,24/04/2024,161,3.062,6 Ay,924.000,943.000,7.6200
688 -14/03/2029,USD,S.F.T.,14/03/2024,120,4.687,6 Ay,"1,049.000","1,069.000",8.1200
645 -26/04/2029,USD,S.F.T.,26/04/2024,163,3.812,6 Ay,971.000,993.000,7.8800
630 -15/01/2030,USD,S.F.T.,15/01/2024,61,5.937,6 Ay,"1,208.000","1,234.000",7.8300
668 -13/03/2030,USD,S.F.T.,13/03/2024,119,2.625,6 Ay,852.000,874.000,8.0100
695 -13/07/2030,USD,S.F.T.,13/01/2024,59,4.562,6 Ay,"1,050.000","1,072.000",8.3100
628 -15/01/2031,USD,S.F.T.,15/01/2024,61,2.975,6 Ay,879.000,901.000,8.1700
698 -26/06/2031,USD,S.F.T.,26/12/2023,41,2.937,6 Ay,872.000,895.000,8.1600
617 -19/01/2033,USD,S.F.T.,19/01/2024,65,4.687,6 Ay,"1,055.000","1,078.000",8.6100
623 -20/09/2033,USD,S.F.T.,20/03/2024,126,3.250,6 Ay,871.000,894.000,8.2400
631 -14/02/2034,USD,S.F.T.,14/02/2024,91,4.000,6 Ay,973.000,"1,003.000",8.2500
670 -17/03/2036,USD,S.F.T.,17/03/2024,123,3.437,6 Ay,862.000,884.000,8.5600
663 -05/03/2038,USD,S.F.T.,05/03/2024,111,3.625,6 Ay,887.000,909.000,8.5300
675 -30/05/2040,USD,S.F.T.,30/11/2023,15,3.375,6 Ay,832.000,862.000,8.6900
678 -14/01/2041,USD,S.F.T.,14/01/2024,60,3.000,6 Ay,759.000,783.000,8.6800
667 -16/04/2043,USD,S.F.T.,16/04/2024,153,2.437,6 Ay,632.000,655.000,8.6000
615 -17/02/2045,USD,S.F.T.,17/02/2024,94,3.312,6 Ay,780.000,803.000,8.8700
610 -11/05/2047,USD,S.F.T.,11/05/2024,178,2.875,6 Ay,677.000,700.000,8.8000
613 -31/03/2025,EUR,S.F.T.,31/03/2024,137,4.625,12 Ay,"1,017.000","1,038.000",3.9200
646 -14/06/2025,EUR,S.F.T.,14/06/2024,212,3.250,12 Ay,981.000,"1,002.000",4.0200
647 -16/02/2026,EUR,S.F.T.,16/02/2024,93,5.200,12 Ay,"1,024.000","1,045.000",4.8900
642 -08/07/2027,EUR,S.F.T.,08/07/2024,236,4.375,12 Ay,957.000,978.000,5.5300
