
673 -22/03/2024,USD,S.F.T.,22/03/2024,77,2.875,6 Ay,"1,012.000","1,023.000",2.5900
671 -10/08/2024,USD,S.F.T.,10/02/2024,36,3.175,6 Ay,"1,023.000","1,037.000",4.3800
612 -14/11/2024,USD,S.F.T.,14/05/2024,130,2.800,6 Ay,999.000,"1,015.000",4.7400
622 -05/02/2025,USD,S.F.T.,05/02/2024,31,3.687,6 Ay,"1,036.000","1,052.000",5.3200
616 -13/03/2025,USD,S.F.T.,13/03/2024,68,2.125,6 Ay,982.000,999.000,5.5000
659 -14/10/2025,USD,S.F.T.,14/04/2024,100,3.187,6 Ay,"1,005.000","1,022.000",5.9100
691 -26/01/2026,USD,S.F.T.,26/01/2024,21,2.375,6 Ay,977.000,995.000,6.1100
669 -14/04/2026,USD,S.F.T.,14/04/2024,100,2.125,6 Ay,955.000,973.000,5.9900
680 -09/10/2026,USD,S.F.T.,09/04/2024,95,2.437,6 Ay,960.000,979.000,6.1800
637 -25/03/2027,USD,S.F.T.,25/03/2024,80,3.000,6 Ay,985.000,"1,004.000",6.4400
611 -24/09/2027,USD,S.F.T.,24/03/2024,79,4.300,6 Ay,"1,070.000","1,090.000",6.5700
629 -15/01/2028,USD,S.F.T.,15/01/2024,10,4.937,6 Ay,"1,131.000","1,152.000",6.8400
638 -17/02/2028,USD,S.F.T.,17/02/2024,43,2.562,6 Ay,948.000,971.000,6.4900
654 -24/10/2028,USD,S.F.T.,24/04/2024,110,3.062,6 Ay,970.000,990.000,6.6700
688 -14/03/2029,USD,S.F.T.,14/03/2024,69,4.687,6 Ay,"1,107.000","1,127.000",7.0800
645 -26/04/2029,USD,S.F.T.,26/04/2024,112,3.812,6 Ay,"1,021.000","1,043.000",6.9700
630 -15/01/2030,USD,S.F.T.,15/01/2024,10,5.937,6 Ay,"1,277.000","1,303.000",6.8100
668 -13/03/2030,USD,S.F.T.,13/03/2024,68,2.625,6 Ay,906.000,929.000,7.0100
695 -13/07/2030,USD,S.F.T.,13/01/2024,8,4.562,6 Ay,"1,116.000","1,140.000",7.2400
628 -15/01/2031,USD,S.F.T.,15/01/2024,10,2.975,6 Ay,937.000,961.000,7.1800
698 -26/06/2031,USD,S.F.T.,26/06/2024,173,2.937,6 Ay,903.000,926.000,7.2000
617 -19/01/2033,USD,S.F.T.,19/01/2024,14,4.687,6 Ay,"1,134.000","1,157.000",7.6100
623 -20/09/2033,USD,S.F.T.,20/03/2024,75,3.250,6 Ay,944.000,969.000,7.2200
631 -14/02/2034,USD,S.F.T.,14/02/2024,40,4.000,6 Ay,"1,052.000","1,077.000",7.3500
670 -17/03/2036,USD,S.F.T.,17/03/2024,72,3.437,6 Ay,940.000,963.000,7.6100
663 -05/03/2038,USD,S.F.T.,05/03/2024,60,3.625,6 Ay,969.000,992.000,7.6200
675 -30/05/2040,USD,S.F.T.,30/05/2024,146,3.375,6 Ay,884.000,910.000,7.8000
678 -14/01/2041,USD,S.F.T.,14/01/2024,9,3.000,6 Ay,835.000,860.000,7.8100
667 -16/04/2043,USD,S.F.T.,16/04/2024,102,2.437,6 Ay,698.000,721.000,7.8000
615 -17/02/2045,USD,S.F.T.,17/02/2024,43,3.312,6 Ay,862.000,885.000,8.0100
610 -11/05/2047,USD,S.F.T.,11/05/2024,127,2.875,6 Ay,749.000,772.000,8.0000
613 -31/03/2025,EUR,S.F.T.,31/03/2024,86,4.625,12 Ay,"1,031.000","1,050.000",3.3800
646 -14/06/2025,EUR,S.F.T.,14/06/2024,161,3.250,12 Ay,"1,000.000","1,018.000",3.2600
647 -16/02/2026,EUR,S.F.T.,16/02/2024,42,5.200,12 Ay,"1,050.000","1,071.000",3.9400
642 -08/07/2027,EUR,S.F.T.,08/07/2024,185,4.375,12 Ay,999.000,"1,020.000",4.4200
