Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
673 -22/03/2024,USD,S.F.T.,22/03/2024,85,2.875,6 Ay,"1,012.000","1,023.000",2.4100
671 -10/08/2024,USD,S.F.T.,10/02/2024,44,3.175,6 Ay,"1,024.000","1,038.000",4.0900
612 -14/11/2024,USD,S.F.T.,14/05/2024,138,2.800,6 Ay,"1,002.000","1,018.000",4.2900
622 -05/02/2025,USD,S.F.T.,05/02/2024,39,3.687,6 Ay,"1,040.000","1,056.000",4.8600
616 -13/03/2025,USD,S.F.T.,13/03/2024,76,2.125,6 Ay,989.000,"1,006.000",4.8000
659 -14/10/2025,USD,S.F.T.,14/04/2024,108,3.187,6 Ay,"1,013.000","1,030.000",5.3700
691 -26/01/2026,USD,S.F.T.,26/01/2024,29,2.375,6 Ay,984.000,"1,002.000",5.6800
669 -14/04/2026,USD,S.F.T.,14/04/2024,108,2.125,6 Ay,963.000,981.000,5.5500
680 -09/10/2026,USD,S.F.T.,09/04/2024,103,2.437,6 Ay,971.000,990.000,5.6900
637 -25/03/2027,USD,S.F.T.,25/03/2024,88,3.000,6 Ay,999.000,"1,018.000",5.9100
611 -24/09/2027,USD,S.F.T.,24/03/2024,87,4.300,6 Ay,"1,085.000","1,105.000",6.0900
629 -15/01/2028,USD,S.F.T.,15/01/2024,18,4.937,6 Ay,"1,147.000","1,168.000",6.3700
638 -17/02/2028,USD,S.F.T.,17/02/2024,51,2.562,6 Ay,965.000,985.000,6.0500
654 -24/10/2028,USD,S.F.T.,24/04/2024,118,3.062,6 Ay,989.000,"1,009.000",6.1700
688 -14/03/2029,USD,S.F.T.,14/03/2024,77,4.687,6 Ay,"1,128.000","1,148.000",6.5900
645 -26/04/2029,USD,S.F.T.,26/04/2024,120,3.812,6 Ay,"1,043.000","1,065.000",6.4600
630 -15/01/2030,USD,S.F.T.,15/01/2024,18,5.937,6 Ay,"1,302.000","1,328.000",6.3400
668 -13/03/2030,USD,S.F.T.,13/03/2024,76,2.625,6 Ay,928.000,951.000,6.5200
695 -13/07/2030,USD,S.F.T.,13/01/2024,16,4.562,6 Ay,"1,138.000","1,161.000",6.8300
628 -15/01/2031,USD,S.F.T.,15/01/2024,18,2.975,6 Ay,963.000,987.000,6.6700
698 -26/06/2031,USD,S.F.T.,26/06/2024,181,2.937,6 Ay,928.000,951.000,6.7200
617 -19/01/2033,USD,S.F.T.,19/01/2024,22,4.687,6 Ay,"1,163.000","1,186.000",7.1800
623 -20/09/2033,USD,S.F.T.,20/03/2024,83,3.250,6 Ay,969.000,992.000,6.8600
631 -14/02/2034,USD,S.F.T.,14/02/2024,48,4.000,6 Ay,"1,083.000","1,108.000",6.9100
670 -17/03/2036,USD,S.F.T.,17/03/2024,80,3.437,6 Ay,970.000,993.000,7.2000
663 -05/03/2038,USD,S.F.T.,05/03/2024,68,3.625,6 Ay,999.000,"1,022.000",7.2600
675 -30/05/2040,USD,S.F.T.,30/05/2024,154,3.375,6 Ay,920.000,946.000,7.3800
678 -14/01/2041,USD,S.F.T.,14/01/2024,17,3.000,6 Ay,873.000,898.000,7.3400
667 -16/04/2043,USD,S.F.T.,16/04/2024,110,2.437,6 Ay,736.000,759.000,7.3200
615 -17/02/2045,USD,S.F.T.,17/02/2024,51,3.312,6 Ay,903.000,926.000,7.5600
610 -11/05/2047,USD,S.F.T.,11/05/2024,135,2.875,6 Ay,790.000,813.000,7.5300
613 -31/03/2025,EUR,S.F.T.,31/03/2024,94,4.625,12 Ay,"1,032.000","1,051.000",3.2400
646 -14/06/2025,EUR,S.F.T.,14/06/2024,169,3.250,12 Ay,"1,004.000","1,022.000",2.9200
647 -16/02/2026,EUR,S.F.T.,16/02/2024,50,5.200,12 Ay,"1,054.000","1,075.000",3.7000
642 -08/07/2027,EUR,S.F.T.,08/07/2024,193,4.375,12 Ay,"1,005.000","1,026.000",4.2000
