Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
622 -05/02/2025,USD,S.F.T.,05/02/2025,83,3.687,6 Ay,"1,021.000","1,031.000",2.5300
616 -13/03/2025,USD,S.F.T.,13/03/2025,119,2.125,6 Ay,"1,000.000","1,012.000",2.7700
659 -14/10/2025,USD,S.F.T.,14/04/2025,151,3.187,6 Ay,"1,013.000","1,026.000",4.0500
691 -26/01/2026,USD,S.F.T.,26/01/2025,73,2.375,6 Ay,"1,006.000","1,019.000",4.3300
669 -14/04/2026,USD,S.F.T.,14/04/2025,151,2.125,6 Ay,987.000,"1,000.000",4.5100
680 -09/10/2026,USD,S.F.T.,09/04/2025,146,2.437,6 Ay,991.000,"1,004.000",4.9100
637 -25/03/2027,USD,S.F.T.,25/03/2025,131,3.000,6 Ay,"1,015.000","1,029.000",5.0500
611 -24/09/2027,USD,S.F.T.,24/03/2025,130,4.300,6 Ay,"1,084.000","1,099.000",5.2800
629 -15/01/2028,USD,S.F.T.,15/01/2025,62,4.937,6 Ay,"1,144.000","1,159.000",5.4700
638 -17/02/2028,USD,S.F.T.,17/02/2025,95,2.562,6 Ay,984.000,"1,000.000",5.5400
654 -24/10/2028,USD,S.F.T.,24/04/2025,161,3.062,6 Ay,"1,003.000","1,019.000",5.6800
688 -14/03/2029,USD,S.F.T.,14/03/2025,120,4.687,6 Ay,"1,126.000","1,142.000",6.0100
645 -26/04/2029,USD,S.F.T.,26/04/2025,163,3.812,6 Ay,"1,046.000","1,063.000",6.0900
630 -15/01/2030,USD,S.F.T.,15/01/2025,62,5.937,6 Ay,"1,297.000","1,321.000",5.5300
668 -13/03/2030,USD,S.F.T.,13/03/2025,119,2.625,6 Ay,948.000,966.000,6.2100
695 -13/07/2030,USD,S.F.T.,13/01/2025,60,4.562,6 Ay,"1,141.000","1,159.000",6.3900
628 -15/01/2031,USD,S.F.T.,15/01/2025,62,2.975,6 Ay,971.000,989.000,6.5600
698 -26/06/2031,USD,S.F.T.,26/12/2024,42,2.937,6 Ay,964.000,982.000,6.6400
624 -17/07/2032,USD,S.F.T.,17/01/2025,64,3.562,6 Ay,"1,019.000","1,039.000",6.8500
617 -19/01/2033,USD,S.F.T.,19/01/2025,66,4.687,6 Ay,"1,165.000","1,185.000",6.8600
623 -20/09/2033,USD,S.F.T.,20/03/2025,126,3.250,6 Ay,966.000,986.000,6.8600
631 -14/02/2034,USD,S.F.T.,14/02/2025,92,4.000,6 Ay,"1,088.000","1,110.000",6.6800
660 -15/05/2034,USD,S.F.T.,15/11/2024,1,3.812,6 Ay,"1,062.000","1,082.000",6.9800
644*** -03/01/2035,USD,S.F.T.,03/01/2025,50,1.625,6 Ay,953.000,973.000,6.9800
670 -17/03/2036,USD,S.F.T.,17/03/2025,123,3.437,6 Ay,977.000,997.000,7.0500
663 -05/03/2038,USD,S.F.T.,05/03/2025,111,3.625,6 Ay,"1,025.000","1,045.000",6.8900
675 -30/05/2040,USD,S.F.T.,30/11/2024,16,3.375,6 Ay,952.000,976.000,7.3500
678 -14/01/2041,USD,S.F.T.,14/01/2025,61,3.000,6 Ay,859.000,879.000,7.5200
667 -16/04/2043,USD,S.F.T.,16/04/2025,153,2.437,6 Ay,718.000,738.000,7.5700
615 -17/02/2045,USD,S.F.T.,17/02/2025,95,3.312,6 Ay,884.000,904.000,7.7300
610 -11/05/2047,USD,S.F.T.,11/05/2025,178,2.875,6 Ay,769.000,789.000,7.7500
613 -31/03/2025,EUR,S.F.T.,31/03/2025,137,4.625,12 Ay,"1,026.000","1,042.000",1.0900
646 -14/06/2025,EUR,S.F.T.,14/06/2025,212,3.250,12 Ay,"1,008.000","1,024.000",1.4300
647 -16/02/2026,EUR,S.F.T.,16/02/2025,94,5.200,12 Ay,"1,055.000","1,073.000",2.3800
642 -08/07/2027,EUR,S.F.T.,08/07/2025,236,4.375,12 Ay,"1,027.000","1,045.000",3.1900
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,188,6.854,12 Ay,"1,077.000","1,095.000",4.6800
