Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,116,3.175,6 Ay,"1,009.000","1,020.000",3.6400
612 -14/11/2024,USD,S.F.T.,14/05/2024,28,2.800,6 Ay,"1,018.000","1,031.000",4.2900
622 -05/02/2025,USD,S.F.T.,05/08/2024,111,3.687,6 Ay,"1,022.000","1,035.000",4.7300
616 -13/03/2025,USD,S.F.T.,13/09/2024,150,2.125,6 Ay,983.000,999.000,4.8000
659 -14/10/2025,USD,S.F.T.,14/10/2024,181,3.187,6 Ay,998.000,"1,013.000",5.4800
691 -26/01/2026,USD,S.F.T.,26/07/2024,101,2.375,6 Ay,980.000,995.000,5.6800
669 -14/04/2026,USD,S.F.T.,14/10/2024,181,2.125,6 Ay,955.000,972.000,5.7700
680 -09/10/2026,USD,S.F.T.,09/10/2024,176,2.437,6 Ay,960.000,977.000,5.9300
637 -25/03/2027,USD,S.F.T.,25/09/2024,162,3.000,6 Ay,977.000,995.000,6.3200
611 -24/09/2027,USD,S.F.T.,24/09/2024,161,4.300,6 Ay,"1,051.000","1,069.000",6.5000
629 -15/01/2028,USD,S.F.T.,15/07/2024,90,4.937,6 Ay,"1,110.000","1,128.000",6.7100
638 -17/02/2028,USD,S.F.T.,17/08/2024,123,2.562,6 Ay,940.000,957.000,6.6600
654 -24/10/2028,USD,S.F.T.,24/04/2024,8,3.062,6 Ay,988.000,"1,005.000",6.7600
688 -14/03/2029,USD,S.F.T.,14/09/2024,151,4.687,6 Ay,"1,080.000","1,099.000",7.1500
645 -26/04/2029,USD,S.F.T.,26/04/2024,10,3.812,6 Ay,"1,035.000","1,056.000",7.1400
630 -15/01/2030,USD,S.F.T.,15/07/2024,90,5.937,6 Ay,"1,249.000","1,273.000",6.7100
668 -13/03/2030,USD,S.F.T.,13/09/2024,150,2.625,6 Ay,886.000,908.000,7.2900
695 -13/07/2030,USD,S.F.T.,13/07/2024,88,4.562,6 Ay,"1,085.000","1,105.000",7.4600
628 -15/01/2031,USD,S.F.T.,15/07/2024,90,2.975,6 Ay,915.000,935.000,7.4800
698 -26/06/2031,USD,S.F.T.,26/06/2024,71,2.937,6 Ay,910.000,930.000,7.4800
617 -19/01/2033,USD,S.F.T.,19/07/2024,94,4.687,6 Ay,"1,106.000","1,126.000",7.7300
623 -20/09/2033,USD,S.F.T.,20/09/2024,157,3.250,6 Ay,915.000,935.000,7.5500
631 -14/02/2034,USD,S.F.T.,14/08/2024,120,4.000,6 Ay,"1,023.000","1,045.000",7.5400
660*** -15/05/2034,USD,S.F.T.,15/05/2024,29,1.906,6 Ay,986.000,"1,006.000",7.7200
670 -17/03/2036,USD,S.F.T.,17/09/2024,154,3.437,6 Ay,916.000,936.000,7.7800
663 -05/03/2038,USD,S.F.T.,05/09/2024,142,3.625,6 Ay,938.000,960.000,7.8200
675 -30/05/2040,USD,S.F.T.,30/05/2024,44,3.375,6 Ay,888.000,912.000,8.0200
678 -14/01/2041,USD,S.F.T.,14/07/2024,89,3.000,6 Ay,807.000,829.000,8.0400
667 -16/04/2043,USD,S.F.T.,16/04/2024,183,2.437,6 Ay,670.000,723.000,8.1000
615 -17/02/2045,USD,S.F.T.,17/08/2024,123,3.312,6 Ay,832.000,854.000,8.2100
610 -11/05/2047,USD,S.F.T.,11/05/2024,25,2.875,6 Ay,753.000,773.000,8.2000
613 -31/03/2025,EUR,S.F.T.,31/03/2025,349,4.625,12 Ay,"1,000.000","1,019.000",2.8000
646 -14/06/2025,EUR,S.F.T.,14/06/2024,59,3.250,12 Ay,"1,011.000","1,029.000",3.0900
647 -16/02/2026,EUR,S.F.T.,16/02/2025,306,5.200,12 Ay,"1,012.000","1,033.000",3.7900
642 -08/07/2027,EUR,S.F.T.,08/07/2024,83,4.375,12 Ay,"1,021.000","1,042.000",4.0900
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,400,6.854,12 Ay,994.000,"1,015.000",5.6600
