Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
673 -22/03/2024,USD,S.F.T.,22/03/2024,7,2.875,6 Ay,"1,020.700","1,028.700",0.2500
671 -10/08/2024,USD,S.F.T.,10/08/2024,148,3.175,6 Ay,"1,002.000","1,015.000",4.1000
612 -14/11/2024,USD,S.F.T.,14/05/2024,60,2.800,6 Ay,"1,010.000","1,025.000",4.6300
622 -05/02/2025,USD,S.F.T.,05/08/2024,143,3.687,6 Ay,"1,011.000","1,026.000",5.2900
616 -13/03/2025,USD,S.F.T.,13/09/2024,182,2.125,6 Ay,973.000,989.000,5.4300
659 -14/10/2025,USD,S.F.T.,14/04/2024,30,3.187,6 Ay,"1,019.000","1,035.000",5.8200
691 -26/01/2026,USD,S.F.T.,26/07/2024,133,2.375,6 Ay,969.000,986.000,5.9200
669 -14/04/2026,USD,S.F.T.,14/04/2024,30,2.125,6 Ay,968.000,985.000,5.9500
680 -09/10/2026,USD,S.F.T.,09/04/2024,25,2.437,6 Ay,974.000,992.000,6.1200
637 -25/03/2027,USD,S.F.T.,25/03/2024,10,3.000,6 Ay,999.000,"1,017.000",6.4200
611 -24/09/2027,USD,S.F.T.,24/03/2024,9,4.300,6 Ay,"1,082.000","1,101.000",6.6600
629 -15/01/2028,USD,S.F.T.,15/07/2024,122,4.937,6 Ay,"1,098.000","1,117.000",6.8400
638 -17/02/2028,USD,S.F.T.,17/08/2024,155,2.562,6 Ay,931.000,950.000,6.7100
654 -24/10/2028,USD,S.F.T.,24/04/2024,40,3.062,6 Ay,979.000,998.000,6.7900
688 -14/03/2029,USD,S.F.T.,14/09/2024,183,4.687,6 Ay,"1,070.000","1,089.000",7.2300
645 -26/04/2029,USD,S.F.T.,26/04/2024,42,3.812,6 Ay,"1,028.000","1,049.000",7.1600
630 -15/01/2030,USD,S.F.T.,15/07/2024,122,5.937,6 Ay,"1,240.000","1,265.000",6.7200
668 -13/03/2030,USD,S.F.T.,13/09/2024,182,2.625,6 Ay,883.000,905.000,7.2400
695 -13/07/2030,USD,S.F.T.,13/07/2024,120,4.562,6 Ay,"1,076.000","1,098.000",7.4700
628 -15/01/2031,USD,S.F.T.,15/07/2024,122,2.975,6 Ay,911.000,933.000,7.4000
698 -26/06/2031,USD,S.F.T.,26/06/2024,103,2.937,6 Ay,906.000,928.000,7.4000
617 -19/01/2033,USD,S.F.T.,19/07/2024,126,4.687,6 Ay,"1,103.000","1,125.000",7.6300
623 -20/09/2033,USD,S.F.T.,20/03/2024,5,3.250,6 Ay,945.000,967.000,7.4600
631 -14/02/2034,USD,S.F.T.,14/08/2024,152,4.000,6 Ay,"1,024.000","1,048.000",7.4100
660*** -15/05/2034,USD,S.F.T.,15/05/2024,61,1.906,6 Ay,983.000,"1,005.000",7.6400
670 -17/03/2036,USD,S.F.T.,17/03/2024,2,3.437,6 Ay,950.000,972.000,7.6700
663 -05/03/2038,USD,S.F.T.,05/09/2024,174,3.625,6 Ay,940.000,962.000,7.7200
675 -30/05/2040,USD,S.F.T.,30/05/2024,76,3.375,6 Ay,887.000,911.000,7.9500
678 -14/01/2041,USD,S.F.T.,14/07/2024,121,3.000,6 Ay,808.000,830.000,7.9600
667 -16/04/2043,USD,S.F.T.,16/04/2024,32,2.437,6 Ay,696.000,718.000,7.9900
615 -17/02/2045,USD,S.F.T.,17/08/2024,155,3.312,6 Ay,837.000,859.000,8.0800
610 -11/05/2047,USD,S.F.T.,11/05/2024,57,2.875,6 Ay,756.000,778.000,8.0700
613 -31/03/2025,EUR,S.F.T.,31/03/2024,16,4.625,12 Ay,"1,041.000","1,060.000",3.0600
646 -14/06/2025,EUR,S.F.T.,14/06/2024,91,3.250,12 Ay,"1,007.000","1,025.000",3.1900
647 -16/02/2026,EUR,S.F.T.,16/02/2025,338,5.200,12 Ay,"1,009.000","1,030.000",3.7700
642 -08/07/2027,EUR,S.F.T.,08/07/2024,115,4.375,12 Ay,"1,014.000","1,035.000",4.2000
