Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
612 -14/11/2024,USD,S.F.T.,14/11/2024,83,2.800,6 Ay,"1,010.000","1,020.000",3.4900
622 -05/02/2025,USD,S.F.T.,05/02/2025,166,3.687,6 Ay,"1,008.000","1,018.000",4.1200
616 -13/03/2025,USD,S.F.T.,13/09/2024,21,2.125,6 Ay,"1,008.000","1,021.000",3.8600
659 -14/10/2025,USD,S.F.T.,14/10/2024,52,3.187,6 Ay,"1,030.000","1,043.000",4.5400
691 -26/01/2026,USD,S.F.T.,26/01/2025,156,2.375,6 Ay,991.000,"1,004.000",4.7200
669 -14/04/2026,USD,S.F.T.,14/10/2024,52,2.125,6 Ay,994.000,"1,008.000",4.7100
680 -09/10/2026,USD,S.F.T.,09/10/2024,47,2.437,6 Ay,"1,001.000","1,015.000",5.0300
637 -25/03/2027,USD,S.F.T.,25/09/2024,33,3.000,6 Ay,"1,026.000","1,042.000",5.2700
611 -24/09/2027,USD,S.F.T.,24/09/2024,32,4.300,6 Ay,"1,108.000","1,124.000",5.4500
629 -15/01/2028,USD,S.F.T.,15/01/2025,145,4.937,6 Ay,"1,125.000","1,141.000",5.5900
638 -17/02/2028,USD,S.F.T.,17/02/2025,178,2.562,6 Ay,972.000,989.000,5.5000
654 -24/10/2028,USD,S.F.T.,24/10/2024,62,3.062,6 Ay,"1,019.000","1,036.000",5.6900
688 -14/03/2029,USD,S.F.T.,14/09/2024,22,4.687,6 Ay,"1,154.000","1,171.000",6.0800
645 -26/04/2029,USD,S.F.T.,26/10/2024,64,3.812,6 Ay,"1,067.000","1,085.000",6.1200
630 -15/01/2030,USD,S.F.T.,15/01/2025,145,5.937,6 Ay,"1,284.000","1,308.000",5.4700
668 -13/03/2030,USD,S.F.T.,13/09/2024,21,2.625,6 Ay,967.000,986.000,6.0500
695 -13/07/2030,USD,S.F.T.,13/01/2025,143,4.562,6 Ay,"1,127.000","1,145.000",6.3400
628 -15/01/2031,USD,S.F.T.,15/01/2025,145,2.975,6 Ay,961.000,979.000,6.4800
698 -26/06/2031,USD,S.F.T.,26/12/2024,125,2.937,6 Ay,957.000,975.000,6.5000
624 -17/07/2032,USD,S.F.T.,17/01/2025,147,3.562,6 Ay,"1,014.000","1,034.000",6.6800
617 -19/01/2033,USD,S.F.T.,19/01/2025,149,4.687,6 Ay,"1,157.000","1,177.000",6.7200
623 -20/09/2033,USD,S.F.T.,20/09/2024,28,3.250,6 Ay,994.000,"1,014.000",6.7000
631 -14/02/2034,USD,S.F.T.,14/02/2025,175,4.000,6 Ay,"1,084.000","1,106.000",6.5100
660 -15/05/2034,USD,S.F.T.,15/11/2024,84,3.812,6 Ay,"1,060.000","1,080.000",6.7800
670 -17/03/2036,USD,S.F.T.,17/09/2024,25,3.437,6 Ay,"1,006.000","1,026.000",6.9200
663 -05/03/2038,USD,S.F.T.,05/09/2024,13,3.625,6 Ay,"1,046.000","1,066.000",6.8800
675 -30/05/2040,USD,S.F.T.,30/11/2024,99,3.375,6 Ay,951.000,975.000,7.1800
678 -14/01/2041,USD,S.F.T.,14/01/2025,144,3.000,6 Ay,866.000,886.000,7.2700
667 -16/04/2043,USD,S.F.T.,16/10/2024,54,2.437,6 Ay,749.000,769.000,7.3400
615 -17/02/2045,USD,S.F.T.,17/02/2025,178,3.312,6 Ay,888.000,908.000,7.5200
610 -11/05/2047,USD,S.F.T.,11/11/2024,80,2.875,6 Ay,807.000,827.000,7.5000
613 -31/03/2025,EUR,S.F.T.,31/03/2025,220,4.625,12 Ay,"1,016.000","1,032.000",2.2900
646 -14/06/2025,EUR,S.F.T.,14/06/2025,295,3.250,12 Ay,997.000,"1,013.000",2.3800
647 -16/02/2026,EUR,S.F.T.,16/02/2025,177,5.200,12 Ay,"1,036.000","1,054.000",3.2800
642 -08/07/2027,EUR,S.F.T.,08/07/2025,319,4.375,12 Ay,"1,007.000","1,025.000",3.6500
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,271,6.854,12 Ay,"1,040.000","1,058.000",5.1900
