Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,22,3.625,6 Ay,"1,030.000","1,036.000",0.2800
673 -22/03/2024,USD,S.F.T.,22/03/2024,112,2.875,6 Ay,"1,006.000","1,016.000",4.0700
671 -10/08/2024,USD,S.F.T.,10/02/2024,71,3.175,6 Ay,"1,016.000","1,030.000",4.7900
612 -14/11/2024,USD,S.F.T.,14/05/2024,165,2.800,6 Ay,990.000,"1,006.000",5.2300
622 -05/02/2025,USD,S.F.T.,05/02/2024,66,3.687,6 Ay,"1,031.000","1,045.000",5.4800
616 -13/03/2025,USD,S.F.T.,13/03/2024,103,2.125,6 Ay,975.000,992.000,5.6500
659 -14/10/2025,USD,S.F.T.,14/04/2024,135,3.187,6 Ay,993.000,"1,010.000",6.2700
691 -26/01/2026,USD,S.F.T.,26/01/2024,56,2.375,6 Ay,967.000,982.000,6.4900
669 -14/04/2026,USD,S.F.T.,14/04/2024,135,2.125,6 Ay,941.000,958.000,6.4400
680 -09/10/2026,USD,S.F.T.,09/04/2024,130,2.437,6 Ay,944.000,961.000,6.6700
637 -25/03/2027,USD,S.F.T.,25/03/2024,115,3.000,6 Ay,967.000,986.000,6.8500
611 -24/09/2027,USD,S.F.T.,24/03/2024,114,4.300,6 Ay,"1,049.000","1,068.000",7.0200
629 -15/01/2028,USD,S.F.T.,15/01/2024,45,4.937,6 Ay,"1,107.000","1,126.000",7.3400
638 -17/02/2028,USD,S.F.T.,17/02/2024,78,2.562,6 Ay,927.000,946.000,7.0400
654 -24/10/2028,USD,S.F.T.,24/04/2024,145,3.062,6 Ay,944.000,963.000,7.1900
688 -14/03/2029,USD,S.F.T.,14/03/2024,104,4.687,6 Ay,"1,074.000","1,094.000",7.6400
645 -26/04/2029,USD,S.F.T.,26/04/2024,147,3.812,6 Ay,992.000,"1,014.000",7.4700
630 -15/01/2030,USD,S.F.T.,15/01/2024,45,5.937,6 Ay,"1,239.000","1,265.000",7.3400
668 -13/03/2030,USD,S.F.T.,13/03/2024,103,2.625,6 Ay,875.000,897.000,7.5700
695 -13/07/2030,USD,S.F.T.,13/01/2024,43,4.562,6 Ay,"1,077.000","1,099.000",7.8600
628 -15/01/2031,USD,S.F.T.,15/01/2024,45,2.975,6 Ay,904.000,926.000,7.7400
698 -26/06/2031,USD,S.F.T.,26/12/2023,25,2.937,6 Ay,899.000,921.000,7.7200
617 -19/01/2033,USD,S.F.T.,19/01/2024,49,4.687,6 Ay,"1,093.000","1,115.000",8.1100
623 -20/09/2033,USD,S.F.T.,20/03/2024,110,3.250,6 Ay,901.000,923.000,7.8300
631 -14/02/2034,USD,S.F.T.,14/02/2024,75,4.000,6 Ay,"1,010.000","1,035.000",7.8400
670 -17/03/2036,USD,S.F.T.,17/03/2024,107,3.437,6 Ay,894.000,916.000,8.1500
663 -05/03/2038,USD,S.F.T.,05/03/2024,95,3.625,6 Ay,920.000,942.000,8.1500
675 -30/05/2040,USD,S.F.T.,30/05/2024,181,3.375,6 Ay,837.000,863.000,8.2900
678 -14/01/2041,USD,S.F.T.,14/01/2024,44,3.000,6 Ay,788.000,812.000,8.3300
667 -16/04/2043,USD,S.F.T.,16/04/2024,137,2.437,6 Ay,658.000,681.000,8.2700
615 -17/02/2045,USD,S.F.T.,17/02/2024,78,3.312,6 Ay,812.000,835.000,8.5100
610 -11/05/2047,USD,S.F.T.,11/05/2024,162,2.875,6 Ay,707.000,730.000,8.4400
613 -31/03/2025,EUR,S.F.T.,31/03/2024,121,4.625,12 Ay,"1,025.000","1,041.000",3.8200
646 -14/06/2025,EUR,S.F.T.,14/06/2024,196,3.250,12 Ay,992.000,"1,008.000",3.7200
647 -16/02/2026,EUR,S.F.T.,16/02/2024,77,5.200,12 Ay,"1,036.000","1,054.000",4.5600
642 -08/07/2027,EUR,S.F.T.,08/07/2024,220,4.375,12 Ay,974.000,992.000,5.1600
