Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,141,3.187,6 Ay,"1,008.000","1,022.000",2.5200
691 -26/01/2026,USD,S.F.T.,26/07/2025,61,2.375,6 Ay,"1,007.000","1,022.000",3.8000
669 -14/04/2026,USD,S.F.T.,14/10/2025,141,2.125,6 Ay,989.000,"1,004.000",4.3600
680 -09/10/2026,USD,S.F.T.,09/10/2025,136,2.437,6 Ay,993.000,"1,008.000",4.7500
637 -25/03/2027,USD,S.F.T.,25/09/2025,122,3.000,6 Ay,"1,007.000","1,024.000",5.1900
611 -24/09/2027,USD,S.F.T.,24/09/2025,121,4.300,6 Ay,"1,064.000","1,081.000",5.5200
629 -15/01/2028,USD,S.F.T.,15/07/2025,50,4.937,6 Ay,"1,117.000","1,134.000",5.8000
638 -17/02/2028,USD,S.F.T.,17/08/2025,83,2.562,6 Ay,979.000,997.000,5.8100
654 -24/10/2028,USD,S.F.T.,24/10/2025,151,3.062,6 Ay,990.000,"1,008.000",6.0400
688 -14/03/2029,USD,S.F.T.,14/09/2025,111,4.687,6 Ay,"1,101.000","1,119.000",6.3600
645 -26/04/2029,USD,S.F.T.,26/10/2025,153,3.812,6 Ay,"1,030.000","1,049.000",6.3700
630 -15/01/2030,USD,S.F.T.,15/07/2025,50,5.937,6 Ay,"1,247.000","1,273.000",6.1000
668 -13/03/2030,USD,S.F.T.,13/09/2025,110,2.625,6 Ay,938.000,958.000,6.5400
695 -13/07/2030,USD,S.F.T.,13/07/2025,48,4.562,6 Ay,"1,120.000","1,140.000",6.6400
628 -15/01/2031,USD,S.F.T.,15/07/2025,50,2.975,6 Ay,961.000,981.000,6.8300
698 -26/06/2031,USD,S.F.T.,26/06/2025,31,2.937,6 Ay,953.000,973.000,6.9200
662 -12/02/2032,USD,S.F.T.,12/08/2025,78,3.562,6 Ay,998.000,"1,018.000",7.1700
624 -17/07/2032,USD,S.F.T.,17/07/2025,52,3.562,6 Ay,"1,001.000","1,023.000",7.1700
617 -19/01/2033,USD,S.F.T.,19/07/2025,54,4.687,6 Ay,"1,133.000","1,155.000",7.2700
623 -20/09/2033,USD,S.F.T.,20/09/2025,117,3.250,6 Ay,943.000,965.000,7.2600
631 -14/02/2034,USD,S.F.T.,14/08/2025,80,4.000,6 Ay,"1,055.000","1,079.000",7.1200
660 -15/05/2034,USD,S.F.T.,15/11/2025,173,3.812,6 Ay,"1,002.000","1,024.000",7.2900
644 -03/01/2035,USD,S.F.T.,03/07/2025,38,3.250,6 Ay,941.000,963.000,7.4300
670 -17/03/2036,USD,S.F.T.,17/09/2025,114,3.437,6 Ay,947.000,969.000,7.4800
663 -05/03/2038,USD,S.F.T.,05/09/2025,102,3.625,6 Ay,988.000,"1,012.000",7.3000
675 -30/05/2040,USD,S.F.T.,30/05/2025,4,3.375,6 Ay,912.000,938.000,7.8400
678 -14/01/2041,USD,S.F.T.,14/07/2025,49,3.000,6 Ay,816.000,840.000,8.0700
667 -16/04/2043,USD,S.F.T.,16/10/2025,143,2.437,6 Ay,679.000,703.000,8.1100
615 -17/02/2045,USD,S.F.T.,17/08/2025,83,3.312,6 Ay,832.000,856.000,8.3100
610 -11/05/2047,USD,S.F.T.,11/11/2025,169,2.875,6 Ay,719.000,743.000,8.3500
646 -14/06/2025,EUR,S.F.T.,14/06/2025,19,3.250,12 Ay,"1,029.400","1,032.400",0.1900
647 -16/02/2026,EUR,S.F.T.,16/02/2026,266,5.200,12 Ay,"1,025.000","1,043.000",1.1800
642 -08/07/2027,EUR,S.F.T.,08/07/2025,43,4.375,12 Ay,"1,053.000","1,073.000",2.6800
682 -21/05/2030,EUR,S.F.T.,21/05/2026,360,5.875,12 Ay,"1,035.000","1,055.000",4.6300
