Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,47,3.187,6 Ay,"1,021.000","1,029.000",2.1900
691 -26/01/2026,USD,S.F.T.,26/01/2026,151,2.375,6 Ay,"1,001.000","1,009.000",3.5600
669 -14/04/2026,USD,S.F.T.,14/10/2025,47,2.125,6 Ay,"1,009.000","1,019.000",3.7300
680 -09/10/2026,USD,S.F.T.,09/10/2025,42,2.437,6 Ay,"1,012.000","1,025.000",4.3000
637 -25/03/2027,USD,S.F.T.,25/09/2025,28,3.000,6 Ay,"1,033.000","1,048.000",4.5000
611 -24/09/2027,USD,S.F.T.,24/09/2025,27,4.300,6 Ay,"1,097.000","1,112.000",4.7400
629 -15/01/2028,USD,S.F.T.,15/01/2026,140,4.937,6 Ay,"1,104.000","1,119.000",5.0300
638 -17/02/2028,USD,S.F.T.,17/02/2026,173,2.562,6 Ay,987.000,"1,004.000",5.0200
654 -24/10/2028,USD,S.F.T.,24/10/2025,57,3.062,6 Ay,"1,029.000","1,046.000",5.2600
688 -14/03/2029,USD,S.F.T.,14/09/2025,17,4.687,6 Ay,"1,149.000","1,166.000",5.5000
645 -26/04/2029,USD,S.F.T.,26/10/2025,59,3.812,6 Ay,"1,076.000","1,094.000",5.5400
630 -15/01/2030,USD,S.F.T.,15/01/2026,140,5.937,6 Ay,"1,247.000","1,275.000",5.1500
668 -13/03/2030,USD,S.F.T.,13/09/2025,16,2.625,6 Ay,986.000,"1,006.000",5.7100
695 -13/07/2030,USD,S.F.T.,13/01/2026,138,4.562,6 Ay,"1,129.000","1,149.000",5.8400
628 -15/01/2031,USD,S.F.T.,15/01/2026,140,2.975,6 Ay,983.000,"1,003.000",6.0400
698 -26/06/2031,USD,S.F.T.,26/12/2025,120,2.937,6 Ay,978.000,998.000,6.1200
662 -12/02/2032,USD,S.F.T.,12/02/2026,168,3.562,6 Ay,"1,021.000","1,041.000",6.4000
650 -29/05/2032,USD,S.F.T.,29/11/2025,93,3.625,6 Ay,"1,042.000","1,062.000",6.4300
624 -17/07/2032,USD,S.F.T.,17/01/2026,142,3.562,6 Ay,"1,023.000","1,045.000",6.4500
617 -19/01/2033,USD,S.F.T.,19/01/2026,144,4.687,6 Ay,"1,153.000","1,175.000",6.5300
623 -20/09/2033,USD,S.F.T.,20/09/2025,23,3.250,6 Ay,"1,002.000","1,024.000",6.5700
631 -14/02/2034,USD,S.F.T.,14/02/2026,170,4.000,6 Ay,"1,082.000","1,106.000",6.4100
660 -15/05/2034,USD,S.F.T.,15/11/2025,79,3.812,6 Ay,"1,065.000","1,087.000",6.6300
644 -03/01/2035,USD,S.F.T.,03/01/2026,128,3.250,6 Ay,975.000,997.000,6.6900
670 -17/03/2036,USD,S.F.T.,17/09/2025,20,3.437,6 Ay,"1,017.000","1,041.000",6.7400
663 -05/03/2038,USD,S.F.T.,05/09/2025,8,3.625,6 Ay,"1,067.000","1,092.000",6.5700
675 -30/05/2040,USD,S.F.T.,30/11/2025,94,3.375,6 Ay,957.000,983.000,7.1200
678 -14/01/2041,USD,S.F.T.,14/01/2026,139,3.000,6 Ay,857.000,883.000,7.3600
667 -16/04/2043,USD,S.F.T.,16/10/2025,49,2.437,6 Ay,739.000,763.000,7.5000
615 -17/02/2045,USD,S.F.T.,17/02/2026,173,3.312,6 Ay,873.000,897.000,7.6700
610 -11/05/2047,USD,S.F.T.,11/11/2025,75,2.875,6 Ay,786.000,810.000,7.7300
647 -16/02/2026,EUR,S.F.T.,16/02/2026,172,5.200,12 Ay,"1,033.000","1,047.000",1.0100
642 -08/07/2027,EUR,S.F.T.,08/07/2026,314,4.375,12 Ay,"1,028.000","1,048.000",2.0500
682 -21/05/2030,EUR,S.F.T.,21/05/2026,266,5.875,12 Ay,"1,067.000","1,087.000",4.1800
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,354,5.641,12 Ay,"1,007.000","1,027.000",4.7900
