Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,134,3.187,6 Ay,"1,008.000","1,022.000",2.6400
691 -26/01/2026,USD,S.F.T.,26/07/2025,54,2.375,6 Ay,"1,007.000","1,022.000",3.9000
669 -14/04/2026,USD,S.F.T.,14/10/2025,134,2.125,6 Ay,989.000,"1,004.000",4.4400
680 -09/10/2026,USD,S.F.T.,09/10/2025,129,2.437,6 Ay,991.000,"1,006.000",4.9600
637 -25/03/2027,USD,S.F.T.,25/09/2025,115,3.000,6 Ay,"1,005.000","1,022.000",5.3600
611 -24/09/2027,USD,S.F.T.,24/09/2025,114,4.300,6 Ay,"1,063.000","1,080.000",5.6100
629 -15/01/2028,USD,S.F.T.,15/07/2025,43,4.937,6 Ay,"1,115.000","1,132.000",5.9200
638 -17/02/2028,USD,S.F.T.,17/08/2025,76,2.562,6 Ay,976.000,994.000,5.9700
654 -24/10/2028,USD,S.F.T.,24/10/2025,144,3.062,6 Ay,988.000,"1,006.000",6.1400
688 -14/03/2029,USD,S.F.T.,14/09/2025,104,4.687,6 Ay,"1,098.000","1,116.000",6.4800
645 -26/04/2029,USD,S.F.T.,26/10/2025,146,3.812,6 Ay,"1,028.000","1,047.000",6.4600
630 -15/01/2030,USD,S.F.T.,15/07/2025,43,5.937,6 Ay,"1,245.000","1,271.000",6.1800
668 -13/03/2030,USD,S.F.T.,13/09/2025,103,2.625,6 Ay,933.000,953.000,6.7000
695 -13/07/2030,USD,S.F.T.,13/07/2025,41,4.562,6 Ay,"1,115.000","1,135.000",6.7800
628 -15/01/2031,USD,S.F.T.,15/07/2025,43,2.975,6 Ay,955.000,975.000,6.9900
698 -26/06/2031,USD,S.F.T.,26/06/2025,24,2.937,6 Ay,948.000,968.000,7.0500
662 -12/02/2032,USD,S.F.T.,12/08/2025,71,3.562,6 Ay,993.000,"1,013.000",7.2900
650 -29/05/2032,USD,S.F.T.,29/11/2025,180,3.625,6 Ay,973.000,993.000,7.3900
624 -17/07/2032,USD,S.F.T.,17/07/2025,45,3.562,6 Ay,995.000,"1,017.000",7.3000
617 -19/01/2033,USD,S.F.T.,19/07/2025,47,4.687,6 Ay,"1,126.000","1,148.000",7.4000
623 -20/09/2033,USD,S.F.T.,20/09/2025,110,3.250,6 Ay,937.000,959.000,7.3800
631 -14/02/2034,USD,S.F.T.,14/08/2025,73,4.000,6 Ay,"1,052.000","1,076.000",7.1800
660 -15/05/2034,USD,S.F.T.,15/11/2025,166,3.812,6 Ay,994.000,"1,016.000",7.4300
644 -03/01/2035,USD,S.F.T.,03/07/2025,31,3.250,6 Ay,935.000,957.000,7.5400
670 -17/03/2036,USD,S.F.T.,17/09/2025,107,3.437,6 Ay,941.000,963.000,7.5800
663 -05/03/2038,USD,S.F.T.,05/09/2025,95,3.625,6 Ay,981.000,"1,005.000",7.4000
675 -30/05/2040,USD,S.F.T.,30/11/2025,181,3.375,6 Ay,871.000,897.000,7.9400
678 -14/01/2041,USD,S.F.T.,14/07/2025,42,3.000,6 Ay,807.000,831.000,8.2000
667 -16/04/2043,USD,S.F.T.,16/10/2025,136,2.437,6 Ay,670.000,694.000,8.2400
615 -17/02/2045,USD,S.F.T.,17/08/2025,76,3.312,6 Ay,823.000,847.000,8.4300
610 -11/05/2047,USD,S.F.T.,11/11/2025,162,2.875,6 Ay,710.000,734.000,8.4700
646 -14/06/2025,EUR,S.F.T.,14/06/2025,12,3.250,12 Ay,"1,030.400","1,032.400",0.2900
647 -16/02/2026,EUR,S.F.T.,16/02/2026,259,5.200,12 Ay,"1,025.000","1,043.000",1.2200
642 -08/07/2027,EUR,S.F.T.,08/07/2025,36,4.375,12 Ay,"1,053.000","1,073.000",2.7100
682 -21/05/2030,EUR,S.F.T.,21/05/2026,353,5.875,12 Ay,"1,035.000","1,055.000",4.6500
