Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,32,3.625,6 Ay,"1,029.000","1,035.000",1.2600
673 -22/03/2024,USD,S.F.T.,22/03/2024,122,2.875,6 Ay,"1,003.000","1,015.000",4.0300
671 -10/08/2024,USD,S.F.T.,10/02/2024,81,3.175,6 Ay,"1,012.000","1,028.000",4.8800
612 -14/11/2024,USD,S.F.T.,14/05/2024,175,2.800,6 Ay,988.000,"1,004.000",5.2900
622 -05/02/2025,USD,S.F.T.,05/02/2024,76,3.687,6 Ay,"1,025.000","1,041.000",5.6900
616 -13/03/2025,USD,S.F.T.,13/03/2024,113,2.125,6 Ay,971.000,988.000,5.8500
659 -14/10/2025,USD,S.F.T.,14/04/2024,145,3.187,6 Ay,989.000,"1,006.000",6.4000
691 -26/01/2026,USD,S.F.T.,26/01/2024,66,2.375,6 Ay,961.000,978.000,6.6000
669 -14/04/2026,USD,S.F.T.,14/04/2024,145,2.125,6 Ay,936.000,953.000,6.6000
680 -09/10/2026,USD,S.F.T.,09/04/2024,140,2.437,6 Ay,939.000,956.000,6.8000
637 -25/03/2027,USD,S.F.T.,25/03/2024,125,3.000,6 Ay,962.000,981.000,6.9600
611 -24/09/2027,USD,S.F.T.,24/03/2024,124,4.300,6 Ay,"1,042.000","1,061.000",7.1600
629 -15/01/2028,USD,S.F.T.,15/01/2024,55,4.937,6 Ay,"1,100.000","1,119.000",7.4700
638 -17/02/2028,USD,S.F.T.,17/02/2024,88,2.562,6 Ay,920.000,939.000,7.1900
654 -24/10/2028,USD,S.F.T.,24/04/2024,155,3.062,6 Ay,936.000,955.000,7.3400
688 -14/03/2029,USD,S.F.T.,14/03/2024,114,4.687,6 Ay,"1,065.000","1,085.000",7.7900
645 -26/04/2029,USD,S.F.T.,26/04/2024,157,3.812,6 Ay,985.000,"1,007.000",7.5800
630 -15/01/2030,USD,S.F.T.,15/01/2024,55,5.937,6 Ay,"1,225.000","1,251.000",7.5500
668 -13/03/2030,USD,S.F.T.,13/03/2024,113,2.625,6 Ay,867.000,889.000,7.7000
695 -13/07/2030,USD,S.F.T.,13/01/2024,53,4.562,6 Ay,"1,069.000","1,091.000",7.9700
628 -15/01/2031,USD,S.F.T.,15/01/2024,55,2.975,6 Ay,897.000,919.000,7.8300
698 -26/06/2031,USD,S.F.T.,26/12/2023,35,2.937,6 Ay,889.000,912.000,7.8500
617 -19/01/2033,USD,S.F.T.,19/01/2024,59,4.687,6 Ay,"1,079.000","1,102.000",8.2600
623 -20/09/2033,USD,S.F.T.,20/03/2024,120,3.250,6 Ay,890.000,913.000,7.9500
631 -14/02/2034,USD,S.F.T.,14/02/2024,85,4.000,6 Ay,992.000,"1,022.000",7.9900
670 -17/03/2036,USD,S.F.T.,17/03/2024,117,3.437,6 Ay,882.000,904.000,8.2900
663 -05/03/2038,USD,S.F.T.,05/03/2024,105,3.625,6 Ay,906.000,928.000,8.3000
675 -30/05/2040,USD,S.F.T.,30/11/2023,9,3.375,6 Ay,854.000,884.000,8.4300
678 -14/01/2041,USD,S.F.T.,14/01/2024,54,3.000,6 Ay,779.000,803.000,8.4300
667 -16/04/2043,USD,S.F.T.,16/04/2024,147,2.437,6 Ay,650.000,673.000,8.3600
615 -17/02/2045,USD,S.F.T.,17/02/2024,88,3.312,6 Ay,804.000,827.000,8.5900
610 -11/05/2047,USD,S.F.T.,11/05/2024,172,2.875,6 Ay,700.000,723.000,8.5100
613 -31/03/2025,EUR,S.F.T.,31/03/2024,131,4.625,12 Ay,"1,020.000","1,041.000",3.7400
646 -14/06/2025,EUR,S.F.T.,14/06/2024,206,3.250,12 Ay,986.000,"1,007.000",3.7200
647 -16/02/2026,EUR,S.F.T.,16/02/2024,87,5.200,12 Ay,"1,030.000","1,051.000",4.6400
642 -08/07/2027,EUR,S.F.T.,08/07/2024,230,4.375,12 Ay,965.000,986.000,5.3100
