Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,17,3.625,6 Ay,"1,030.000","1,036.000",0.4000
673 -22/03/2024,USD,S.F.T.,22/03/2024,107,2.875,6 Ay,"1,007.000","1,017.000",3.9200
671 -10/08/2024,USD,S.F.T.,10/02/2024,66,3.175,6 Ay,"1,017.000","1,031.000",4.7400
612 -14/11/2024,USD,S.F.T.,14/05/2024,160,2.800,6 Ay,990.000,"1,006.000",5.3100
622 -05/02/2025,USD,S.F.T.,05/02/2024,61,3.687,6 Ay,"1,031.000","1,045.000",5.5500
616 -13/03/2025,USD,S.F.T.,13/03/2024,98,2.125,6 Ay,975.000,992.000,5.7200
659 -14/10/2025,USD,S.F.T.,14/04/2024,130,3.187,6 Ay,995.000,"1,012.000",6.2100
691 -26/01/2026,USD,S.F.T.,26/01/2024,51,2.375,6 Ay,969.000,984.000,6.4300
669 -14/04/2026,USD,S.F.T.,14/04/2024,130,2.125,6 Ay,944.000,961.000,6.3400
680 -09/10/2026,USD,S.F.T.,09/04/2024,125,2.437,6 Ay,947.000,964.000,6.5800
637 -25/03/2027,USD,S.F.T.,25/03/2024,110,3.000,6 Ay,971.000,990.000,6.7400
611 -24/09/2027,USD,S.F.T.,24/03/2024,109,4.300,6 Ay,"1,054.000","1,073.000",6.9000
629 -15/01/2028,USD,S.F.T.,15/01/2024,40,4.937,6 Ay,"1,113.000","1,132.000",7.2100
638 -17/02/2028,USD,S.F.T.,17/02/2024,73,2.562,6 Ay,931.000,950.000,6.9500
654 -24/10/2028,USD,S.F.T.,24/04/2024,140,3.062,6 Ay,948.000,967.000,7.1100
688 -14/03/2029,USD,S.F.T.,14/03/2024,99,4.687,6 Ay,"1,081.000","1,101.000",7.5100
645 -26/04/2029,USD,S.F.T.,26/04/2024,142,3.812,6 Ay,998.000,"1,020.000",7.3600
630 -15/01/2030,USD,S.F.T.,15/01/2024,40,5.937,6 Ay,"1,243.000","1,269.000",7.2900
668 -13/03/2030,USD,S.F.T.,13/03/2024,98,2.625,6 Ay,880.000,902.000,7.4800
695 -13/07/2030,USD,S.F.T.,13/01/2024,38,4.562,6 Ay,"1,083.000","1,105.000",7.7700
628 -15/01/2031,USD,S.F.T.,15/01/2024,40,2.975,6 Ay,910.000,932.000,7.6400
698 -26/06/2031,USD,S.F.T.,26/12/2023,20,2.937,6 Ay,905.000,927.000,7.6200
617 -19/01/2033,USD,S.F.T.,19/01/2024,44,4.687,6 Ay,"1,102.000","1,124.000",7.9900
623 -20/09/2033,USD,S.F.T.,20/03/2024,105,3.250,6 Ay,910.000,932.000,7.7000
631 -14/02/2034,USD,S.F.T.,14/02/2024,70,4.000,6 Ay,"1,017.000","1,042.000",7.7500
670 -17/03/2036,USD,S.F.T.,17/03/2024,102,3.437,6 Ay,905.000,927.000,8.0100
663 -05/03/2038,USD,S.F.T.,05/03/2024,90,3.625,6 Ay,931.000,953.000,8.0300
675 -30/05/2040,USD,S.F.T.,30/05/2024,176,3.375,6 Ay,847.000,873.000,8.1800
678 -14/01/2041,USD,S.F.T.,14/01/2024,39,3.000,6 Ay,799.000,823.000,8.2000
667 -16/04/2043,USD,S.F.T.,16/04/2024,132,2.437,6 Ay,666.000,689.000,8.1700
615 -17/02/2045,USD,S.F.T.,17/02/2024,73,3.312,6 Ay,821.000,844.000,8.4200
610 -11/05/2047,USD,S.F.T.,11/05/2024,157,2.875,6 Ay,714.000,737.000,8.3700
613 -31/03/2025,EUR,S.F.T.,31/03/2024,116,4.625,12 Ay,"1,027.000","1,043.000",3.7100
646 -14/06/2025,EUR,S.F.T.,14/06/2024,191,3.250,12 Ay,994.000,"1,010.000",3.6200
647 -16/02/2026,EUR,S.F.T.,16/02/2024,72,5.200,12 Ay,"1,038.000","1,056.000",4.5000
642 -08/07/2027,EUR,S.F.T.,08/07/2024,215,4.375,12 Ay,979.000,997.000,5.0200
