Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
612 -14/11/2024,USD,S.F.T.,14/11/2024,17,2.800,6 Ay,"1,021.500","1,027.500",1.0900
622 -05/02/2025,USD,S.F.T.,05/02/2025,100,3.687,6 Ay,"1,018.000","1,028.000",3.2000
616 -13/03/2025,USD,S.F.T.,13/03/2025,136,2.125,6 Ay,997.000,"1,009.000",3.2400
659 -14/10/2025,USD,S.F.T.,14/04/2025,168,3.187,6 Ay,"1,010.000","1,023.000",4.1700
691 -26/01/2026,USD,S.F.T.,26/01/2025,90,2.375,6 Ay,"1,003.000","1,016.000",4.4200
669 -14/04/2026,USD,S.F.T.,14/04/2025,168,2.125,6 Ay,983.000,996.000,4.6500
680 -09/10/2026,USD,S.F.T.,09/04/2025,163,2.437,6 Ay,989.000,"1,002.000",4.9000
637 -25/03/2027,USD,S.F.T.,25/03/2025,148,3.000,6 Ay,"1,012.000","1,026.000",5.0800
611 -24/09/2027,USD,S.F.T.,24/03/2025,147,4.300,6 Ay,"1,082.000","1,097.000",5.2600
629 -15/01/2028,USD,S.F.T.,15/01/2025,79,4.937,6 Ay,"1,141.000","1,156.000",5.4800
638 -17/02/2028,USD,S.F.T.,17/02/2025,112,2.562,6 Ay,982.000,998.000,5.5300
654 -24/10/2028,USD,S.F.T.,24/04/2025,178,3.062,6 Ay,"1,000.000","1,016.000",5.6900
688 -14/03/2029,USD,S.F.T.,14/03/2025,137,4.687,6 Ay,"1,122.000","1,138.000",6.0400
645 -26/04/2029,USD,S.F.T.,26/04/2025,180,3.812,6 Ay,"1,043.000","1,060.000",6.0900
630 -15/01/2030,USD,S.F.T.,15/01/2025,79,5.937,6 Ay,"1,294.000","1,318.000",5.5300
668 -13/03/2030,USD,S.F.T.,13/03/2025,136,2.625,6 Ay,944.000,962.000,6.2400
695 -13/07/2030,USD,S.F.T.,13/01/2025,77,4.562,6 Ay,"1,137.000","1,155.000",6.4000
628 -15/01/2031,USD,S.F.T.,15/01/2025,79,2.975,6 Ay,962.000,980.000,6.6900
698 -26/06/2031,USD,S.F.T.,26/12/2024,59,2.937,6 Ay,960.000,978.000,6.6600
624 -17/07/2032,USD,S.F.T.,17/01/2025,81,3.562,6 Ay,"1,013.000","1,033.000",6.9000
617 -19/01/2033,USD,S.F.T.,19/01/2025,83,4.687,6 Ay,"1,160.000","1,180.000",6.8800
623 -20/09/2033,USD,S.F.T.,20/03/2025,143,3.250,6 Ay,957.000,977.000,6.9500
631 -14/02/2034,USD,S.F.T.,14/02/2025,109,4.000,6 Ay,"1,084.000","1,106.000",6.6900
660 -15/05/2034,USD,S.F.T.,15/11/2024,18,3.812,6 Ay,"1,059.000","1,079.000",6.9800
644*** -03/01/2035,USD,S.F.T.,03/01/2025,67,1.625,6 Ay,948.000,968.000,7.0100
670 -17/03/2036,USD,S.F.T.,17/03/2025,140,3.437,6 Ay,970.000,990.000,7.1000
663 -05/03/2038,USD,S.F.T.,05/03/2025,128,3.625,6 Ay,"1,010.000","1,030.000",7.0200
675 -30/05/2040,USD,S.F.T.,30/11/2024,33,3.375,6 Ay,942.000,966.000,7.4200
678 -14/01/2041,USD,S.F.T.,14/01/2025,78,3.000,6 Ay,855.000,875.000,7.5300
667 -16/04/2043,USD,S.F.T.,16/04/2025,170,2.437,6 Ay,712.000,732.000,7.6200
615 -17/02/2045,USD,S.F.T.,17/02/2025,112,3.312,6 Ay,878.000,898.000,7.7600
610 -11/05/2047,USD,S.F.T.,11/11/2024,14,2.875,6 Ay,792.000,812.000,7.7800
613 -31/03/2025,EUR,S.F.T.,31/03/2025,154,4.625,12 Ay,"1,024.000","1,040.000",1.4200
646 -14/06/2025,EUR,S.F.T.,14/06/2025,229,3.250,12 Ay,"1,005.000","1,021.000",1.8000
647 -16/02/2026,EUR,S.F.T.,16/02/2025,111,5.200,12 Ay,"1,049.000","1,067.000",2.7500
642 -08/07/2027,EUR,S.F.T.,08/07/2025,253,4.375,12 Ay,"1,019.000","1,037.000",3.4400
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,205,6.854,12 Ay,"1,063.000","1,081.000",4.9100
