Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,117,3.187,6 Ay,"1,011.000","1,025.000",2.1000
691 -26/01/2026,USD,S.F.T.,26/07/2025,37,2.375,6 Ay,"1,010.000","1,025.000",3.7100
669 -14/04/2026,USD,S.F.T.,14/10/2025,117,2.125,6 Ay,993.000,"1,008.000",4.2000
680 -09/10/2026,USD,S.F.T.,09/10/2025,112,2.437,6 Ay,997.000,"1,012.000",4.6700
637 -25/03/2027,USD,S.F.T.,25/09/2025,98,3.000,6 Ay,"1,011.000","1,028.000",5.1600
611 -24/09/2027,USD,S.F.T.,24/09/2025,97,4.300,6 Ay,"1,070.000","1,087.000",5.4200
629 -15/01/2028,USD,S.F.T.,15/07/2025,26,4.937,6 Ay,"1,125.000","1,142.000",5.6500
638 -17/02/2028,USD,S.F.T.,17/08/2025,59,2.562,6 Ay,985.000,"1,003.000",5.7100
654 -24/10/2028,USD,S.F.T.,24/10/2025,127,3.062,6 Ay,996.000,"1,014.000",5.9700
688 -14/03/2029,USD,S.F.T.,14/09/2025,87,4.687,6 Ay,"1,113.000","1,131.000",6.1400
645 -26/04/2029,USD,S.F.T.,26/10/2025,129,3.812,6 Ay,"1,040.000","1,059.000",6.2100
630 -15/01/2030,USD,S.F.T.,15/07/2025,26,5.937,6 Ay,"1,258.000","1,284.000",5.9700
668 -13/03/2030,USD,S.F.T.,13/09/2025,86,2.625,6 Ay,948.000,968.000,6.3900
695 -13/07/2030,USD,S.F.T.,13/07/2025,24,4.562,6 Ay,"1,130.000","1,150.000",6.5300
628 -15/01/2031,USD,S.F.T.,15/07/2025,26,2.975,6 Ay,969.000,989.000,6.7400
698 -26/06/2031,USD,S.F.T.,26/06/2025,7,2.937,6 Ay,962.000,982.000,6.8200
662 -12/02/2032,USD,S.F.T.,12/08/2025,54,3.562,6 Ay,"1,007.000","1,027.000",7.0900
650 -29/05/2032,USD,S.F.T.,29/11/2025,163,3.625,6 Ay,985.000,"1,005.000",7.2300
624 -17/07/2032,USD,S.F.T.,17/07/2025,28,3.562,6 Ay,"1,009.000","1,031.000",7.1100
617 -19/01/2033,USD,S.F.T.,19/07/2025,30,4.687,6 Ay,"1,145.000","1,167.000",7.1600
623 -20/09/2033,USD,S.F.T.,20/09/2025,93,3.250,6 Ay,954.000,976.000,7.1500
631 -14/02/2034,USD,S.F.T.,14/08/2025,56,4.000,6 Ay,"1,065.000","1,089.000",7.0400
660 -15/05/2034,USD,S.F.T.,15/11/2025,149,3.812,6 Ay,"1,010.000","1,032.000",7.2400
644 -03/01/2035,USD,S.F.T.,03/07/2025,14,3.250,6 Ay,951.000,973.000,7.3400
670 -17/03/2036,USD,S.F.T.,17/09/2025,90,3.437,6 Ay,957.000,979.000,7.4000
663 -05/03/2038,USD,S.F.T.,05/09/2025,78,3.625,6 Ay,999.000,"1,023.000",7.2200
675 -30/05/2040,USD,S.F.T.,30/11/2025,164,3.375,6 Ay,892.000,918.000,7.7200
678 -14/01/2041,USD,S.F.T.,14/07/2025,25,3.000,6 Ay,828.000,852.000,7.9700
667 -16/04/2043,USD,S.F.T.,16/10/2025,119,2.437,6 Ay,688.000,712.000,8.0300
615 -17/02/2045,USD,S.F.T.,17/08/2025,59,3.312,6 Ay,843.000,867.000,8.2300
610 -11/05/2047,USD,S.F.T.,11/11/2025,145,2.875,6 Ay,729.000,753.000,8.2700
647 -16/02/2026,EUR,S.F.T.,16/02/2026,242,5.200,12 Ay,"1,027.000","1,045.000",1.0100
642 -08/07/2027,EUR,S.F.T.,08/07/2025,19,4.375,12 Ay,"1,060.000","1,080.000",2.4300
682 -21/05/2030,EUR,S.F.T.,21/05/2026,336,5.875,12 Ay,"1,057.000","1,077.000",4.2100
