Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
669 -14/04/2026,USD,S.F.T.,14/04/2026,43,2.125,6 Ay,"1,014.700","1,018.700",2.1500
680 -09/10/2026,USD,S.F.T.,09/04/2026,38,2.437,6 Ay,"1,020.000","1,029.000",3.2400
637 -25/03/2027,USD,S.F.T.,25/03/2026,23,3.000,6 Ay,"1,035.000","1,049.000",3.7900
611 -24/09/2027,USD,S.F.T.,24/03/2026,22,4.300,6 Ay,"1,092.000","1,106.000",4.1100
629 -15/01/2028,USD,S.F.T.,15/07/2026,135,4.937,6 Ay,"1,096.000","1,110.000",4.5100
638 -17/02/2028,USD,S.F.T.,17/08/2026,168,2.562,6 Ay,998.000,"1,013.000",4.6400
654 -24/10/2028,USD,S.F.T.,24/04/2026,53,3.062,6 Ay,"1,039.000","1,054.000",4.9300
688 -14/03/2029,USD,S.F.T.,14/03/2026,12,4.687,6 Ay,"1,150.000","1,165.000",5.1500
645 -26/04/2029,USD,S.F.T.,26/04/2026,55,3.812,6 Ay,"1,085.000","1,101.000",5.1700
630 -15/01/2030,USD,S.F.T.,15/07/2026,135,5.937,6 Ay,"1,233.000","1,258.000",5.0400
668 -13/03/2030,USD,S.F.T.,13/03/2026,11,2.625,6 Ay,"1,002.000","1,022.000",5.4900
695 -13/07/2030,USD,S.F.T.,13/07/2026,133,4.562,6 Ay,"1,135.000","1,155.000",5.5500
628 -15/01/2031,USD,S.F.T.,15/07/2026,135,2.975,6 Ay,"1,000.000","1,020.000",5.7800
698 -26/06/2031,USD,S.F.T.,26/06/2026,116,2.937,6 Ay,996.000,"1,016.000",5.8700
662 -12/02/2032,USD,S.F.T.,12/08/2026,163,3.562,6 Ay,"1,040.000","1,060.000",6.1100
650 -29/05/2032,USD,S.F.T.,29/05/2026,88,3.625,6 Ay,"1,059.000","1,079.000",6.1700
624 -17/07/2032,USD,S.F.T.,17/07/2026,137,3.562,6 Ay,"1,041.000","1,063.000",6.2000
617 -19/01/2033,USD,S.F.T.,19/07/2026,139,4.687,6 Ay,"1,164.000","1,186.000",6.3300
692*** -14/03/2033,USD,S.F.T.,14/03/2026,12,1.050,6 Ay,986.000,"1,008.000",6.4300
623 -20/09/2033,USD,S.F.T.,20/03/2026,18,3.250,6 Ay,"1,020.000","1,042.000",6.4000
631 -14/02/2034,USD,S.F.T.,14/08/2026,165,4.000,6 Ay,"1,095.000","1,119.000",6.2800
660 -15/05/2034,USD,S.F.T.,15/05/2026,74,3.812,6 Ay,"1,084.000","1,106.000",6.4400
644 -03/01/2035,USD,S.F.T.,03/07/2026,123,3.250,6 Ay,995.000,"1,017.000",6.5400
612 -16/09/2035,USD,S.F.T.,16/03/2026,14,3.475,6 Ay,"1,038.000","1,060.000",6.6800
670 -17/03/2036,USD,S.F.T.,17/03/2026,15,3.437,6 Ay,"1,036.000","1,060.000",6.6200
636 -04/11/2036,USD,S.F.T.,04/05/2026,63,3.400,6 Ay,"1,013.000","1,035.000",6.7500
601 -14/01/2038,USD,S.F.T.,14/07/2026,134,3.437,6 Ay,995.000,"1,017.000",6.8900
663 -05/03/2038,USD,S.F.T.,05/03/2026,3,3.625,6 Ay,"1,078.000","1,103.000",6.5600
675 -30/05/2040,USD,S.F.T.,30/05/2026,89,3.375,6 Ay,983.000,"1,011.000",6.9400
678 -14/01/2041,USD,S.F.T.,14/07/2026,134,3.000,6 Ay,894.000,920.000,7.0900
667 -16/04/2043,USD,S.F.T.,16/04/2026,45,2.437,6 Ay,770.000,794.000,7.3100
615 -17/02/2045,USD,S.F.T.,17/08/2026,168,3.312,6 Ay,911.000,935.000,7.4100
610 -11/05/2047,USD,S.F.T.,11/05/2026,70,2.875,6 Ay,824.000,848.000,7.4700
642 -08/07/2027,EUR,S.F.T.,08/07/2026,128,4.375,12 Ay,"1,052.000","1,064.000",1.6800
682 -21/05/2030,EUR,S.F.T.,21/05/2026,80,5.875,12 Ay,"1,119.000","1,134.000",3.6300
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,168,5.641,12 Ay,"1,068.000","1,083.000",4.2000
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,373,5.545,12 Ay,"1,006.000","1,023.000",4.8600
