Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
691 -26/01/2026,USD,S.F.T.,26/01/2026,55,2.375,6 Ay,"1,012.500","1,020.500",2.1200
669 -14/04/2026,USD,S.F.T.,14/04/2026,133,2.125,6 Ay,"1,002.000","1,012.000",2.4900
680 -09/10/2026,USD,S.F.T.,09/04/2026,128,2.437,6 Ay,"1,007.000","1,020.000",3.3300
637 -25/03/2027,USD,S.F.T.,25/03/2026,113,3.000,6 Ay,"1,025.000","1,040.000",3.7300
611 -24/09/2027,USD,S.F.T.,24/03/2026,112,4.300,6 Ay,"1,081.000","1,096.000",3.9900
629 -15/01/2028,USD,S.F.T.,15/01/2026,44,4.937,6 Ay,"1,133.000","1,148.000",4.3600
638 -17/02/2028,USD,S.F.T.,17/02/2026,77,2.562,6 Ay,"1,014.000","1,031.000",4.3500
654 -24/10/2028,USD,S.F.T.,24/04/2026,143,3.062,6 Ay,"1,029.000","1,046.000",4.6500
688 -14/03/2029,USD,S.F.T.,14/03/2026,102,4.687,6 Ay,"1,137.000","1,154.000",4.9100
645 -26/04/2029,USD,S.F.T.,26/04/2026,145,3.812,6 Ay,"1,075.000","1,093.000",4.8700
630 -15/01/2030,USD,S.F.T.,15/01/2026,44,5.937,6 Ay,"1,290.000","1,318.000",4.5400
668 -13/03/2030,USD,S.F.T.,13/03/2026,101,2.625,6 Ay,995.000,"1,015.000",5.1600
695 -13/07/2030,USD,S.F.T.,13/01/2026,42,4.562,6 Ay,"1,171.000","1,191.000",5.2700
628 -15/01/2031,USD,S.F.T.,15/01/2026,44,2.975,6 Ay,"1,023.000","1,043.000",5.4900
698 -26/06/2031,USD,S.F.T.,26/12/2025,24,2.937,6 Ay,"1,020.000","1,040.000",5.5700
662 -12/02/2032,USD,S.F.T.,12/02/2026,72,3.562,6 Ay,"1,070.000","1,090.000",5.8000
650 -29/05/2032,USD,S.F.T.,29/05/2026,178,3.625,6 Ay,"1,056.000","1,076.000",5.8400
624 -17/07/2032,USD,S.F.T.,17/01/2026,46,3.562,6 Ay,"1,073.000","1,095.000",5.8600
617 -19/01/2033,USD,S.F.T.,19/01/2026,48,4.687,6 Ay,"1,202.000","1,224.000",6.0600
623 -20/09/2033,USD,S.F.T.,20/03/2026,108,3.250,6 Ay,"1,018.000","1,040.000",6.0600
631 -14/02/2034,USD,S.F.T.,14/02/2026,74,4.000,6 Ay,"1,127.000","1,151.000",6.0100
660 -15/05/2034,USD,S.F.T.,15/05/2026,164,3.812,6 Ay,"1,072.000","1,094.000",6.2300
644 -03/01/2035,USD,S.F.T.,03/01/2026,32,3.250,6 Ay,"1,020.000","1,042.000",6.2800
612 -16/09/2035,USD,S.F.T.,16/03/2026,104,3.475,6 Ay,"1,031.000","1,053.000",6.4100
670 -17/03/2036,USD,S.F.T.,17/03/2026,105,3.437,6 Ay,"1,029.000","1,053.000",6.3600
636 -04/11/2036,USD,S.F.T.,04/05/2026,153,3.400,6 Ay,"1,002.000","1,024.000",6.5600
663 -05/03/2038,USD,S.F.T.,05/03/2026,93,3.625,6 Ay,"1,089.000","1,114.000",6.1200
675 -30/05/2040,USD,S.F.T.,30/05/2026,179,3.375,6 Ay,981.000,"1,007.000",6.6800
678 -14/01/2041,USD,S.F.T.,14/01/2026,43,3.000,6 Ay,918.000,944.000,6.8500
667 -16/04/2043,USD,S.F.T.,16/04/2026,135,2.437,6 Ay,770.000,794.000,7.0100
615 -17/02/2045,USD,S.F.T.,17/02/2026,77,3.312,6 Ay,944.000,968.000,7.1200
610 -11/05/2047,USD,S.F.T.,11/05/2026,160,2.875,6 Ay,820.000,844.000,7.2200
647 -16/02/2026,EUR,S.F.T.,16/02/2026,76,5.200,12 Ay,"1,041.000","1,051.000",0.4600
642 -08/07/2027,EUR,S.F.T.,08/07/2026,218,4.375,12 Ay,"1,038.000","1,058.000",1.7800
682 -21/05/2030,EUR,S.F.T.,21/05/2026,170,5.875,12 Ay,"1,097.000","1,117.000",3.7500
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,258,5.641,12 Ay,"1,044.000","1,064.000",4.3000
