Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,72,3.625,6 Ay,"1,018.000","1,032.000",2.0800
673 -22/03/2024,USD,S.F.T.,22/03/2024,162,2.875,6 Ay,991.000,"1,008.000",4.6300
671 -10/08/2024,USD,S.F.T.,10/02/2024,121,3.175,6 Ay,"1,000.000","1,017.000",5.5800
612 -14/11/2024,USD,S.F.T.,14/11/2023,33,2.800,6 Ay,"1,002.000","1,019.000",5.9800
622 -05/02/2025,USD,S.F.T.,05/02/2024,116,3.687,6 Ay,"1,011.000","1,028.000",6.2200
616 -13/03/2025,USD,S.F.T.,13/03/2024,153,2.125,6 Ay,955.000,973.000,6.5200
659 -14/10/2025,USD,S.F.T.,14/10/2023,2,3.187,6 Ay,"1,001.000","1,019.000",7.0600
691 -26/01/2026,USD,S.F.T.,26/01/2024,106,2.375,6 Ay,938.000,956.000,7.3500
669 -14/04/2026,USD,S.F.T.,14/10/2023,2,2.125,6 Ay,933.000,951.000,7.3600
680 -09/10/2026,USD,S.F.T.,09/04/2024,180,2.437,6 Ay,914.000,932.000,7.4700
637 -25/03/2027,USD,S.F.T.,25/03/2024,165,3.000,6 Ay,934.000,953.000,7.6700
611 -24/09/2027,USD,S.F.T.,24/03/2024,164,4.300,6 Ay,"1,012.000","1,031.000",7.8000
629 -15/01/2028,USD,S.F.T.,15/01/2024,95,4.937,6 Ay,"1,070.000","1,089.000",8.0300
638 -17/02/2028,USD,S.F.T.,17/02/2024,128,2.562,6 Ay,893.000,912.000,7.7600
654 -24/10/2028,USD,S.F.T.,24/10/2023,12,3.062,6 Ay,933.000,952.000,8.0000
688 -14/03/2029,USD,S.F.T.,14/03/2024,154,4.687,6 Ay,"1,025.000","1,045.000",8.4900
645 -26/04/2029,USD,S.F.T.,26/10/2023,14,3.812,6 Ay,986.000,"1,008.000",8.2400
630 -15/01/2030,USD,S.F.T.,15/01/2024,95,5.937,6 Ay,"1,178.000","1,204.000",8.2300
668 -13/03/2030,USD,S.F.T.,13/03/2024,153,2.625,6 Ay,828.000,850.000,8.4100
695 -13/07/2030,USD,S.F.T.,13/01/2024,93,4.562,6 Ay,"1,019.000","1,041.000",8.7500
628 -15/01/2031,USD,S.F.T.,15/01/2024,95,2.975,6 Ay,856.000,878.000,8.5000
698 -26/06/2031,USD,S.F.T.,26/12/2023,75,2.937,6 Ay,848.000,871.000,8.5000
617 -19/01/2033,USD,S.F.T.,19/01/2024,99,4.687,6 Ay,"1,029.000","1,052.000",8.8800
623 -20/09/2033,USD,S.F.T.,20/03/2024,160,3.250,6 Ay,851.000,874.000,8.4600
631 -14/02/2034,USD,S.F.T.,14/02/2024,125,4.000,6 Ay,950.000,980.000,8.4800
670 -17/03/2036,USD,S.F.T.,17/03/2024,157,3.437,6 Ay,839.000,861.000,8.8000
663 -05/03/2038,USD,S.F.T.,05/03/2024,145,3.625,6 Ay,862.000,884.000,8.7800
675 -30/05/2040,USD,S.F.T.,30/11/2023,49,3.375,6 Ay,805.000,835.000,8.9600
678 -14/01/2041,USD,S.F.T.,14/01/2024,94,3.000,6 Ay,740.000,764.000,8.8600
667 -16/04/2043,USD,S.F.T.,16/10/2023,4,2.437,6 Ay,648.000,671.000,8.6500
615 -17/02/2045,USD,S.F.T.,17/02/2024,128,3.312,6 Ay,761.000,784.000,9.0300
610 -11/05/2047,USD,S.F.T.,11/11/2023,30,2.875,6 Ay,689.000,712.000,8.9500
613 -31/03/2025,EUR,S.F.T.,31/03/2024,171,4.625,12 Ay,"1,011.000","1,043.000",3.3100
646 -14/06/2025,EUR,S.F.T.,14/06/2024,246,3.250,12 Ay,970.000,"1,001.000",3.8500
647 -16/02/2026,EUR,S.F.T.,16/02/2024,127,5.200,12 Ay,"1,011.000","1,036.000",5.0900
642 -08/07/2027,EUR,S.F.T.,08/07/2024,270,4.375,12 Ay,940.000,970.000,5.6300
