Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
669 -14/04/2026,USD,S.F.T.,14/04/2026,1,2.125,6 Ay,"1,020.800","1,021.200",1.7600
680 -09/10/2026,USD,S.F.T.,09/10/2026,179,2.437,6 Ay,996.000,"1,006.000",3.7400
637 -25/03/2027,USD,S.F.T.,25/09/2026,165,3.000,6 Ay,"1,005.000","1,019.000",4.2600
611 -24/09/2027,USD,S.F.T.,24/09/2026,164,4.300,6 Ay,"1,045.000","1,059.000",4.6600
629 -15/01/2028,USD,S.F.T.,15/07/2026,93,4.937,6 Ay,"1,092.000","1,106.000",4.9400
638 -17/02/2028,USD,S.F.T.,17/08/2026,126,2.562,6 Ay,995.000,"1,010.000",5.0000
654 -24/10/2028,USD,S.F.T.,24/04/2026,11,3.062,6 Ay,"1,036.000","1,051.000",5.1700
688 -14/03/2029,USD,S.F.T.,14/09/2026,154,4.687,6 Ay,"1,098.000","1,113.000",5.4200
645 -26/04/2029,USD,S.F.T.,26/04/2026,13,3.812,6 Ay,"1,079.000","1,095.000",5.4700
630 -15/01/2030,USD,S.F.T.,15/07/2026,93,5.937,6 Ay,"1,218.000","1,243.000",5.4900
668 -13/03/2030,USD,S.F.T.,13/09/2026,153,2.625,6 Ay,968.000,988.000,5.7200
695 -13/07/2030,USD,S.F.T.,13/07/2026,91,4.562,6 Ay,"1,124.000","1,145.000",5.8300
628 -15/01/2031,USD,S.F.T.,15/07/2026,93,2.975,6 Ay,994.000,"1,014.000",5.9600
698 -26/06/2031,USD,S.F.T.,26/06/2026,74,2.937,6 Ay,989.000,"1,009.000",6.0600
662 -12/02/2032,USD,S.F.T.,12/08/2026,121,3.562,6 Ay,"1,034.000","1,054.000",6.2500
650 -29/05/2032,USD,S.F.T.,29/05/2026,46,3.625,6 Ay,"1,050.000","1,071.000",6.3700
624 -17/07/2032,USD,S.F.T.,17/07/2026,95,3.562,6 Ay,"1,032.000","1,054.000",6.4000
617 -19/01/2033,USD,S.F.T.,19/07/2026,97,4.687,6 Ay,"1,152.000","1,175.000",6.5400
692 -14/03/2033,USD,S.F.T.,14/09/2026,154,3.150,6 Ay,972.000,994.000,6.5000
623 -20/09/2033,USD,S.F.T.,20/09/2026,160,3.250,6 Ay,976.000,999.000,6.5900
631 -14/02/2034,USD,S.F.T.,14/08/2026,123,4.000,6 Ay,"1,082.000","1,106.000",6.4700
660 -15/05/2034,USD,S.F.T.,15/05/2026,32,3.812,6 Ay,"1,073.000","1,095.000",6.6000
644 -03/01/2035,USD,S.F.T.,03/07/2026,81,3.250,6 Ay,983.000,"1,005.000",6.7000
612 -16/09/2035,USD,S.F.T.,16/09/2026,156,3.475,6 Ay,991.000,"1,013.000",6.8400
670 -17/03/2036,USD,S.F.T.,17/09/2026,157,3.437,6 Ay,985.000,"1,010.000",6.8000
636 -04/11/2036,USD,S.F.T.,04/05/2026,21,3.400,6 Ay,999.000,"1,023.000",6.8900
601 -14/01/2038,USD,S.F.T.,14/07/2026,92,3.437,6 Ay,978.000,"1,002.000",7.0600
663 -05/03/2038,USD,S.F.T.,05/09/2026,145,3.625,6 Ay,"1,021.000","1,046.000",6.7700
675 -30/05/2040,USD,S.F.T.,30/05/2026,47,3.375,6 Ay,962.000,987.000,7.1800
678 -14/01/2041,USD,S.F.T.,14/07/2026,92,3.000,6 Ay,873.000,900.000,7.2800
667 -16/04/2043,USD,S.F.T.,16/04/2026,3,2.437,6 Ay,754.000,779.000,7.4400
615 -17/02/2045,USD,S.F.T.,17/08/2026,126,3.312,6 Ay,889.000,914.000,7.5900
610 -11/05/2047,USD,S.F.T.,11/05/2026,28,2.875,6 Ay,803.000,828.000,7.6400
642 -08/07/2027,EUR,S.F.T.,08/07/2026,86,4.375,12 Ay,"1,046.000","1,058.000",2.3300
682 -21/05/2030,EUR,S.F.T.,21/05/2026,38,5.875,12 Ay,"1,104.000","1,119.000",4.0800
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,126,5.641,12 Ay,"1,054.000","1,069.000",4.5400
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,331,5.545,12 Ay,995.000,"1,012.000",5.1000
