Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,44,3.175,6 Ay,"1,019.000","1,030.000",1.4200
612 -14/11/2024,USD,S.F.T.,14/11/2024,140,2.800,6 Ay,997.000,"1,010.000",4.6800
622 -05/02/2025,USD,S.F.T.,05/08/2024,39,3.687,6 Ay,"1,027.000","1,040.000",5.5000
616 -13/03/2025,USD,S.F.T.,13/09/2024,78,2.125,6 Ay,987.000,"1,003.000",5.5900
659 -14/10/2025,USD,S.F.T.,14/10/2024,109,3.187,6 Ay,"1,004.000","1,019.000",5.8700
691 -26/01/2026,USD,S.F.T.,26/07/2024,29,2.375,6 Ay,987.000,"1,002.000",5.9500
669 -14/04/2026,USD,S.F.T.,14/10/2024,109,2.125,6 Ay,964.000,981.000,5.8900
680 -09/10/2026,USD,S.F.T.,09/10/2024,104,2.437,6 Ay,969.000,986.000,6.0400
637 -25/03/2027,USD,S.F.T.,25/09/2024,90,3.000,6 Ay,993.000,"1,011.000",6.1700
611 -24/09/2027,USD,S.F.T.,24/09/2024,89,4.300,6 Ay,"1,071.000","1,089.000",6.2900
629 -15/01/2028,USD,S.F.T.,15/07/2024,18,4.937,6 Ay,"1,135.000","1,153.000",6.4100
638 -17/02/2028,USD,S.F.T.,17/08/2024,51,2.562,6 Ay,962.000,979.000,6.3600
654 -24/10/2028,USD,S.F.T.,24/10/2024,119,3.062,6 Ay,980.000,997.000,6.4900
688 -14/03/2029,USD,S.F.T.,14/09/2024,79,4.687,6 Ay,"1,107.000","1,126.000",6.8700
645 -26/04/2029,USD,S.F.T.,26/10/2024,121,3.812,6 Ay,"1,025.000","1,046.000",6.8100
630 -15/01/2030,USD,S.F.T.,15/07/2024,18,5.937,6 Ay,"1,296.000","1,320.000",6.1300
668 -13/03/2030,USD,S.F.T.,13/09/2024,78,2.625,6 Ay,922.000,942.000,6.8200
695 -13/07/2030,USD,S.F.T.,13/07/2024,16,4.562,6 Ay,"1,123.000","1,143.000",7.0300
628 -15/01/2031,USD,S.F.T.,15/07/2024,18,2.975,6 Ay,948.000,968.000,7.0900
698 -26/06/2031,USD,S.F.T.,26/12/2024,182,2.937,6 Ay,914.000,934.000,7.0900
617 -19/01/2033,USD,S.F.T.,19/07/2024,22,4.687,6 Ay,"1,150.000","1,170.000",7.3200
623 -20/09/2033,USD,S.F.T.,20/09/2024,85,3.250,6 Ay,952.000,972.000,7.1800
631 -14/02/2034,USD,S.F.T.,14/08/2024,48,4.000,6 Ay,"1,074.000","1,096.000",7.0400
660 -15/05/2034,USD,S.F.T.,15/11/2024,141,3.812,6 Ay,"1,010.000","1,030.000",7.3200
670 -17/03/2036,USD,S.F.T.,17/09/2024,82,3.437,6 Ay,959.000,979.000,7.3900
663 -05/03/2038,USD,S.F.T.,05/09/2024,70,3.625,6 Ay,993.000,"1,015.000",7.3400
675 -30/05/2040,USD,S.F.T.,30/11/2024,156,3.375,6 Ay,904.000,928.000,7.5900
678 -14/01/2041,USD,S.F.T.,14/07/2024,17,3.000,6 Ay,853.000,873.000,7.6600
667 -16/04/2043,USD,S.F.T.,16/10/2024,111,2.437,6 Ay,712.000,732.000,7.6900
615 -17/02/2045,USD,S.F.T.,17/08/2024,51,3.312,6 Ay,882.000,902.000,7.8200
610 -11/05/2047,USD,S.F.T.,11/11/2024,137,2.875,6 Ay,769.000,789.000,7.8100
613 -31/03/2025,EUR,S.F.T.,31/03/2025,277,4.625,12 Ay,"1,003.000","1,022.000",3.1300
646 -14/06/2025,EUR,S.F.T.,14/06/2025,352,3.250,12 Ay,983.000,"1,001.000",3.2600
647 -16/02/2026,EUR,S.F.T.,16/02/2025,234,5.200,12 Ay,"1,018.000","1,039.000",3.8900
642 -08/07/2027,EUR,S.F.T.,08/07/2024,11,4.375,12 Ay,"1,025.000","1,046.000",4.2500
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,328,6.854,12 Ay,"1,006.000","1,027.000",5.6400
