
669 -14/04/2026,USD,S.F.T.,14/04/2026,18,2.125,6 Ay,"1,016.300","1,020.300",1.9700
680 -09/10/2026,USD,S.F.T.,09/04/2026,13,2.437,6 Ay,"1,018.000","1,028.000",3.8700
637 -25/03/2027,USD,S.F.T.,25/09/2026,182,3.000,6 Ay,"1,000.000","1,014.000",4.5800
611 -24/09/2027,USD,S.F.T.,24/09/2026,181,4.300,6 Ay,"1,039.000","1,053.000",4.9200
629 -15/01/2028,USD,S.F.T.,15/07/2026,110,4.937,6 Ay,"1,083.000","1,097.000",5.3100
638 -17/02/2028,USD,S.F.T.,17/08/2026,143,2.562,6 Ay,987.000,"1,002.000",5.3300
654 -24/10/2028,USD,S.F.T.,24/04/2026,28,3.062,6 Ay,"1,024.000","1,039.000",5.5800
688 -14/03/2029,USD,S.F.T.,14/09/2026,171,4.687,6 Ay,"1,080.000","1,095.000",5.9600
645 -26/04/2029,USD,S.F.T.,26/04/2026,30,3.812,6 Ay,"1,062.000","1,078.000",5.9600
630 -15/01/2030,USD,S.F.T.,15/07/2026,110,5.937,6 Ay,"1,202.000","1,227.000",5.8300
668 -13/03/2030,USD,S.F.T.,13/09/2026,170,2.625,6 Ay,951.000,971.000,6.1400
695 -13/07/2030,USD,S.F.T.,13/07/2026,108,4.562,6 Ay,"1,104.000","1,125.000",6.2600
628 -15/01/2031,USD,S.F.T.,15/07/2026,110,2.975,6 Ay,971.000,991.000,6.4600
698 -26/06/2031,USD,S.F.T.,26/06/2026,91,2.937,6 Ay,967.000,987.000,6.5100
662 -12/02/2032,USD,S.F.T.,12/08/2026,138,3.562,6 Ay,"1,006.000","1,026.000",6.7700
650 -29/05/2032,USD,S.F.T.,29/05/2026,63,3.625,6 Ay,"1,023.000","1,044.000",6.8400
624 -17/07/2032,USD,S.F.T.,17/07/2026,112,3.562,6 Ay,"1,003.000","1,025.000",6.9000
617 -19/01/2033,USD,S.F.T.,19/07/2026,114,4.687,6 Ay,"1,123.000","1,146.000",6.9700
692 -14/03/2033,USD,S.F.T.,14/09/2026,171,3.150,6 Ay,942.000,964.000,7.0000
623 -20/09/2033,USD,S.F.T.,20/09/2026,177,3.250,6 Ay,947.000,970.000,7.0400
631 -14/02/2034,USD,S.F.T.,14/08/2026,140,4.000,6 Ay,"1,053.000","1,077.000",6.8800
660 -15/05/2034,USD,S.F.T.,15/05/2026,49,3.812,6 Ay,"1,041.000","1,063.000",7.0500
644 -03/01/2035,USD,S.F.T.,03/07/2026,98,3.250,6 Ay,953.000,975.000,7.1200
612 -16/09/2035,USD,S.F.T.,16/09/2026,173,3.475,6 Ay,960.000,982.000,7.2500
670 -17/03/2036,USD,S.F.T.,17/09/2026,174,3.437,6 Ay,955.000,980.000,7.1900
636 -04/11/2036,USD,S.F.T.,04/05/2026,38,3.400,6 Ay,968.000,992.000,7.2800
601 -14/01/2038,USD,S.F.T.,14/07/2026,109,3.437,6 Ay,946.000,970.000,7.4400
663 -05/03/2038,USD,S.F.T.,05/09/2026,162,3.625,6 Ay,989.000,"1,014.000",7.1300
675 -30/05/2040,USD,S.F.T.,30/05/2026,64,3.375,6 Ay,928.000,953.000,7.5500
678 -14/01/2041,USD,S.F.T.,14/07/2026,109,3.000,6 Ay,837.000,864.000,7.6900
667 -16/04/2043,USD,S.F.T.,16/04/2026,20,2.437,6 Ay,718.000,743.000,7.8700
615 -17/02/2045,USD,S.F.T.,17/08/2026,143,3.312,6 Ay,852.000,877.000,7.9700
610 -11/05/2047,USD,S.F.T.,11/05/2026,45,2.875,6 Ay,768.000,793.000,8.0100
642 -08/07/2027,EUR,S.F.T.,08/07/2026,103,4.375,12 Ay,"1,040.000","1,052.000",2.7100
682 -21/05/2030,EUR,S.F.T.,21/05/2026,55,5.875,12 Ay,"1,090.000","1,105.000",4.3900
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,143,5.641,12 Ay,"1,034.000","1,049.000",4.9100
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,348,5.545,12 Ay,973.000,990.000,5.4100
