Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,6,3.187,6 Ay,"1,028.500","1,031.500",2.1800
691 -26/01/2026,USD,S.F.T.,26/01/2026,110,2.375,6 Ay,"1,008.000","1,016.000",2.5400
669 -14/04/2026,USD,S.F.T.,14/10/2025,6,2.125,6 Ay,"1,018.000","1,028.000",2.7900
680 -09/10/2026,USD,S.F.T.,09/10/2025,1,2.437,6 Ay,"1,024.000","1,037.000",3.5700
637 -25/03/2027,USD,S.F.T.,25/03/2026,168,3.000,6 Ay,"1,014.000","1,029.000",4.0900
611 -24/09/2027,USD,S.F.T.,24/03/2026,167,4.300,6 Ay,"1,066.000","1,081.000",4.4200
629 -15/01/2028,USD,S.F.T.,15/01/2026,99,4.937,6 Ay,"1,115.000","1,130.000",4.8200
638 -17/02/2028,USD,S.F.T.,17/02/2026,132,2.562,6 Ay,998.000,"1,015.000",4.7700
654 -24/10/2028,USD,S.F.T.,24/10/2025,16,3.062,6 Ay,"1,041.000","1,058.000",5.0500
688 -14/03/2029,USD,S.F.T.,14/03/2026,157,4.687,6 Ay,"1,118.000","1,135.000",5.2300
645 -26/04/2029,USD,S.F.T.,26/10/2025,18,3.812,6 Ay,"1,091.000","1,109.000",5.2900
630 -15/01/2030,USD,S.F.T.,15/01/2026,99,5.937,6 Ay,"1,265.000","1,293.000",4.9000
668 -13/03/2030,USD,S.F.T.,13/03/2026,156,2.625,6 Ay,974.000,994.000,5.5000
695 -13/07/2030,USD,S.F.T.,13/01/2026,97,4.562,6 Ay,"1,144.000","1,164.000",5.6700
628 -15/01/2031,USD,S.F.T.,15/01/2026,99,2.975,6 Ay,998.000,"1,018.000",5.8500
698 -26/06/2031,USD,S.F.T.,26/12/2025,79,2.937,6 Ay,994.000,"1,014.000",5.9300
662 -12/02/2032,USD,S.F.T.,12/02/2026,127,3.562,6 Ay,"1,037.000","1,057.000",6.2400
650 -29/05/2032,USD,S.F.T.,29/11/2025,52,3.625,6 Ay,"1,059.000","1,079.000",6.2600
624 -17/07/2032,USD,S.F.T.,17/01/2026,101,3.562,6 Ay,"1,038.000","1,060.000",6.3100
617 -19/01/2033,USD,S.F.T.,19/01/2026,103,4.687,6 Ay,"1,171.000","1,193.000",6.3700
623 -20/09/2033,USD,S.F.T.,20/03/2026,163,3.250,6 Ay,986.000,"1,008.000",6.4200
631 -14/02/2034,USD,S.F.T.,14/02/2026,129,4.000,6 Ay,"1,098.000","1,122.000",6.2800
660 -15/05/2034,USD,S.F.T.,15/11/2025,38,3.812,6 Ay,"1,083.000","1,105.000",6.4800
644 -03/01/2035,USD,S.F.T.,03/01/2026,87,3.250,6 Ay,992.000,"1,014.000",6.5400
612 -16/09/2035,USD,S.F.T.,16/03/2026,159,3.475,6 Ay,"1,001.000","1,023.000",6.6900
670 -17/03/2036,USD,S.F.T.,17/03/2026,160,3.437,6 Ay,"1,000.000","1,024.000",6.6100
663 -05/03/2038,USD,S.F.T.,05/03/2026,148,3.625,6 Ay,"1,053.000","1,078.000",6.4100
675 -30/05/2040,USD,S.F.T.,30/11/2025,53,3.375,6 Ay,978.000,"1,004.000",6.9700
678 -14/01/2041,USD,S.F.T.,14/01/2026,98,3.000,6 Ay,879.000,905.000,7.1900
667 -16/04/2043,USD,S.F.T.,16/10/2025,8,2.437,6 Ay,757.000,781.000,7.3600
615 -17/02/2045,USD,S.F.T.,17/02/2026,132,3.312,6 Ay,897.000,921.000,7.5000
610 -11/05/2047,USD,S.F.T.,11/11/2025,34,2.875,6 Ay,811.000,835.000,7.5300
647 -16/02/2026,EUR,S.F.T.,16/02/2026,131,5.200,12 Ay,"1,039.000","1,049.000",0.8000
642 -08/07/2027,EUR,S.F.T.,08/07/2026,273,4.375,12 Ay,"1,030.000","1,050.000",2.0800
682 -21/05/2030,EUR,S.F.T.,21/05/2026,225,5.875,12 Ay,"1,077.000","1,097.000",4.0700
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,313,5.641,12 Ay,"1,020.000","1,040.000",4.6400
