Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
669 -14/04/2026,USD,S.F.T.,14/04/2026,48,2.125,6 Ay,"1,014.700","1,018.700",1.8400
680 -09/10/2026,USD,S.F.T.,09/04/2026,43,2.437,6 Ay,"1,020.000","1,029.000",3.1400
637 -25/03/2027,USD,S.F.T.,25/03/2026,28,3.000,6 Ay,"1,036.000","1,050.000",3.6200
611 -24/09/2027,USD,S.F.T.,24/03/2026,27,4.300,6 Ay,"1,093.000","1,107.000",3.9200
629 -15/01/2028,USD,S.F.T.,15/07/2026,140,4.937,6 Ay,"1,097.000","1,111.000",4.3000
638 -17/02/2028,USD,S.F.T.,17/08/2026,173,2.562,6 Ay,"1,000.000","1,015.000",4.3900
654 -24/10/2028,USD,S.F.T.,24/04/2026,58,3.062,6 Ay,"1,041.000","1,056.000",4.6900
688 -14/03/2029,USD,S.F.T.,14/03/2026,17,4.687,6 Ay,"1,152.000","1,167.000",4.9100
645 -26/04/2029,USD,S.F.T.,26/04/2026,60,3.812,6 Ay,"1,087.000","1,103.000",4.9400
630 -15/01/2030,USD,S.F.T.,15/07/2026,140,5.937,6 Ay,"1,237.000","1,262.000",4.7800
668 -13/03/2030,USD,S.F.T.,13/03/2026,16,2.625,6 Ay,"1,005.000","1,025.000",5.2100
695 -13/07/2030,USD,S.F.T.,13/07/2026,138,4.562,6 Ay,"1,138.000","1,158.000",5.3100
628 -15/01/2031,USD,S.F.T.,15/07/2026,140,2.975,6 Ay,"1,004.000","1,024.000",5.5400
698 -26/06/2031,USD,S.F.T.,26/06/2026,121,2.937,6 Ay,"1,000.000","1,020.000",5.6500
662 -12/02/2032,USD,S.F.T.,12/08/2026,168,3.562,6 Ay,"1,045.000","1,065.000",5.8700
650 -29/05/2032,USD,S.F.T.,29/05/2026,93,3.625,6 Ay,"1,064.000","1,084.000",5.9600
624 -17/07/2032,USD,S.F.T.,17/07/2026,142,3.562,6 Ay,"1,046.000","1,068.000",5.9700
617 -19/01/2033,USD,S.F.T.,19/07/2026,144,4.687,6 Ay,"1,170.000","1,192.000",6.0900
692*** -14/03/2033,USD,S.F.T.,14/03/2026,17,1.050,6 Ay,990.000,"1,012.000",6.2100
623 -20/09/2033,USD,S.F.T.,20/03/2026,23,3.250,6 Ay,"1,025.000","1,047.000",6.1800
631 -14/02/2034,USD,S.F.T.,14/08/2026,170,4.000,6 Ay,"1,100.000","1,124.000",6.0500
660 -15/05/2034,USD,S.F.T.,15/05/2026,79,3.812,6 Ay,"1,089.000","1,111.000",6.2100
644 -03/01/2035,USD,S.F.T.,03/07/2026,128,3.250,6 Ay,"1,001.000","1,023.000",6.3000
612 -16/09/2035,USD,S.F.T.,16/03/2026,19,3.475,6 Ay,"1,044.000","1,066.000",6.4500
670 -17/03/2036,USD,S.F.T.,17/03/2026,20,3.437,6 Ay,"1,042.000","1,066.000",6.3900
636 -04/11/2036,USD,S.F.T.,04/05/2026,68,3.400,6 Ay,"1,019.000","1,041.000",6.5300
601 -14/01/2038,USD,S.F.T.,14/07/2026,139,3.437,6 Ay,"1,001.000","1,023.000",6.6900
663 -05/03/2038,USD,S.F.T.,05/03/2026,8,3.625,6 Ay,"1,085.000","1,110.000",6.3400
675 -30/05/2040,USD,S.F.T.,30/05/2026,94,3.375,6 Ay,989.000,"1,017.000",6.7400
678 -14/01/2041,USD,S.F.T.,14/07/2026,139,3.000,6 Ay,899.000,925.000,6.8900
667 -16/04/2043,USD,S.F.T.,16/04/2026,50,2.437,6 Ay,776.000,800.000,7.0900
615 -17/02/2045,USD,S.F.T.,17/08/2026,173,3.312,6 Ay,917.000,941.000,7.2100
610 -11/05/2047,USD,S.F.T.,11/05/2026,75,2.875,6 Ay,829.000,853.000,7.2700
642 -08/07/2027,EUR,S.F.T.,08/07/2026,133,4.375,12 Ay,"1,053.000","1,065.000",1.5900
682 -21/05/2030,EUR,S.F.T.,21/05/2026,85,5.875,12 Ay,"1,120.000","1,135.000",3.5400
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,173,5.641,12 Ay,"1,071.000","1,086.000",4.0700
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,378,5.545,12 Ay,"1,010.000","1,027.000",4.7700
