Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/04/2025,31,3.187,6 Ay,"1,032.000","1,044.000",3.3300
691 -26/01/2026,USD,S.F.T.,26/07/2025,134,2.375,6 Ay,997.000,"1,010.000",4.3100
669 -14/04/2026,USD,S.F.T.,14/04/2025,31,2.125,6 Ay,"1,002.000","1,015.000",4.5100
680 -09/10/2026,USD,S.F.T.,09/04/2025,26,2.437,6 Ay,"1,008.000","1,021.000",4.8700
637 -25/03/2027,USD,S.F.T.,25/03/2025,11,3.000,6 Ay,"1,030.000","1,045.000",5.1200
611 -24/09/2027,USD,S.F.T.,24/03/2025,10,4.300,6 Ay,"1,105.000","1,120.000",5.2100
629 -15/01/2028,USD,S.F.T.,15/07/2025,123,4.937,6 Ay,"1,113.000","1,128.000",5.5500
638 -17/02/2028,USD,S.F.T.,17/08/2025,156,2.562,6 Ay,975.000,991.000,5.6100
654 -24/10/2028,USD,S.F.T.,24/04/2025,41,3.062,6 Ay,"1,018.000","1,034.000",5.8100
688 -14/03/2029,USD,S.F.T.,14/03/2025,184,4.687,6 Ay,"1,097.000","1,113.000",6.1500
645 -26/04/2029,USD,S.F.T.,26/04/2025,43,3.812,6 Ay,"1,064.000","1,081.000",6.1800
630 -15/01/2030,USD,S.F.T.,15/07/2025,123,5.937,6 Ay,"1,249.000","1,273.000",5.7900
668 -13/03/2030,USD,S.F.T.,13/09/2025,183,2.625,6 Ay,935.000,953.000,6.3700
695 -13/07/2030,USD,S.F.T.,13/07/2025,121,4.562,6 Ay,"1,118.000","1,136.000",6.4200
628 -15/01/2031,USD,S.F.T.,15/07/2025,123,2.975,6 Ay,958.000,976.000,6.6600
698 -26/06/2031,USD,S.F.T.,26/06/2025,104,2.937,6 Ay,953.000,971.000,6.7000
662 -12/02/2032,USD,S.F.T.,12/08/2025,151,3.562,6 Ay,996.000,"1,014.000",6.9800
624 -17/07/2032,USD,S.F.T.,17/07/2025,125,3.562,6 Ay,"1,000.000","1,020.000",6.9700
617 -19/01/2033,USD,S.F.T.,19/07/2025,127,4.687,6 Ay,"1,136.000","1,156.000",7.0000
623 -20/09/2033,USD,S.F.T.,20/03/2025,6,3.250,6 Ay,982.000,"1,002.000",6.9600
631 -14/02/2034,USD,S.F.T.,14/08/2025,153,4.000,6 Ay,"1,066.000","1,088.000",6.7700
660 -15/05/2034,USD,S.F.T.,15/05/2025,62,3.812,6 Ay,"1,043.000","1,063.000",7.0600
644 -03/01/2035,USD,S.F.T.,03/07/2025,111,3.250,6 Ay,950.000,970.000,7.1100
670 -17/03/2036,USD,S.F.T.,17/03/2025,3,3.437,6 Ay,995.000,"1,015.000",7.1200
663 -05/03/2038,USD,S.F.T.,05/09/2025,175,3.625,6 Ay,"1,014.000","1,036.000",6.8500
675 -30/05/2040,USD,S.F.T.,30/05/2025,77,3.375,6 Ay,940.000,964.000,7.3600
678 -14/01/2041,USD,S.F.T.,14/07/2025,122,3.000,6 Ay,846.000,866.000,7.5800
667 -16/04/2043,USD,S.F.T.,16/04/2025,33,2.437,6 Ay,725.000,745.000,7.7200
615 -17/02/2045,USD,S.F.T.,17/08/2025,156,3.312,6 Ay,861.000,881.000,7.8700
610 -11/05/2047,USD,S.F.T.,11/05/2025,58,2.875,6 Ay,782.000,802.000,7.8300
613 -31/03/2025,EUR,S.F.T.,31/03/2025,17,4.625,12 Ay,"1,044.000","1,046.000",0.5100
646 -14/06/2025,EUR,S.F.T.,14/06/2025,92,3.250,12 Ay,"1,022.000","1,028.000",1.7400
647 -16/02/2026,EUR,S.F.T.,16/02/2026,339,5.200,12 Ay,"1,014.000","1,032.000",2.0900
642 -08/07/2027,EUR,S.F.T.,08/07/2025,116,4.375,12 Ay,"1,039.000","1,057.000",3.1400
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,68,6.854,12 Ay,"1,089.000","1,107.000",4.7700
