Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/04/2025,183,3.187,6 Ay,"1,000.000","1,014.000",3.5300
691 -26/01/2026,USD,S.F.T.,26/07/2025,103,2.375,6 Ay,998.000,"1,013.000",4.3900
669 -14/04/2026,USD,S.F.T.,14/04/2025,183,2.125,6 Ay,980.000,995.000,4.7700
680 -09/10/2026,USD,S.F.T.,09/10/2025,178,2.437,6 Ay,982.000,997.000,5.1300
637 -25/03/2027,USD,S.F.T.,25/09/2025,164,3.000,6 Ay,992.000,"1,009.000",5.6800
611 -24/09/2027,USD,S.F.T.,24/09/2025,163,4.300,6 Ay,"1,047.000","1,064.000",5.9600
629 -15/01/2028,USD,S.F.T.,15/07/2025,92,4.937,6 Ay,"1,096.000","1,113.000",6.3100
638 -17/02/2028,USD,S.F.T.,17/08/2025,125,2.562,6 Ay,962.000,980.000,6.2200
654 -24/10/2028,USD,S.F.T.,24/04/2025,10,3.062,6 Ay,"1,001.000","1,019.000",6.4400
688 -14/03/2029,USD,S.F.T.,14/09/2025,153,4.687,6 Ay,"1,078.000","1,096.000",6.7700
645 -26/04/2029,USD,S.F.T.,26/04/2025,12,3.812,6 Ay,"1,045.000","1,064.000",6.8100
630 -15/01/2030,USD,S.F.T.,15/07/2025,92,5.937,6 Ay,"1,219.000","1,245.000",6.5200
668 -13/03/2030,USD,S.F.T.,13/09/2025,152,2.625,6 Ay,914.000,934.000,6.9700
695 -13/07/2030,USD,S.F.T.,13/07/2025,90,4.562,6 Ay,"1,091.000","1,111.000",7.0800
628 -15/01/2031,USD,S.F.T.,15/07/2025,92,2.975,6 Ay,934.000,954.000,7.2600
698 -26/06/2031,USD,S.F.T.,26/06/2025,73,2.937,6 Ay,927.000,947.000,7.3100
662 -12/02/2032,USD,S.F.T.,12/08/2025,120,3.562,6 Ay,972.000,992.000,7.5100
624 -17/07/2032,USD,S.F.T.,17/07/2025,94,3.562,6 Ay,976.000,998.000,7.4700
617 -19/01/2033,USD,S.F.T.,19/07/2025,96,4.687,6 Ay,"1,105.000","1,127.000",7.5600
623 -20/09/2033,USD,S.F.T.,20/09/2025,159,3.250,6 Ay,915.000,937.000,7.5900
631 -14/02/2034,USD,S.F.T.,14/08/2025,122,4.000,6 Ay,"1,028.000","1,052.000",7.3900
660 -15/05/2034,USD,S.F.T.,15/05/2025,31,3.812,6 Ay,"1,009.000","1,031.000",7.6300
644 -03/01/2035,USD,S.F.T.,03/07/2025,80,3.250,6 Ay,915.000,937.000,7.7000
670 -17/03/2036,USD,S.F.T.,17/09/2025,156,3.437,6 Ay,923.000,945.000,7.7000
663 -05/03/2038,USD,S.F.T.,05/09/2025,144,3.625,6 Ay,967.000,991.000,7.4500
675 -30/05/2040,USD,S.F.T.,30/05/2025,46,3.375,6 Ay,892.000,918.000,7.9800
678 -14/01/2041,USD,S.F.T.,14/07/2025,91,3.000,6 Ay,800.000,824.000,8.1800
667 -16/04/2043,USD,S.F.T.,16/04/2025,2,2.437,6 Ay,686.000,710.000,8.2600
615 -17/02/2045,USD,S.F.T.,17/08/2025,125,3.312,6 Ay,814.000,838.000,8.4300
610 -11/05/2047,USD,S.F.T.,11/05/2025,27,2.875,6 Ay,737.000,761.000,8.3900
646 -14/06/2025,EUR,S.F.T.,14/06/2025,61,3.250,12 Ay,"1,025.000","1,031.000",0.8700
647 -16/02/2026,EUR,S.F.T.,16/02/2026,308,5.200,12 Ay,"1,016.000","1,034.000",2.0600
642 -08/07/2027,EUR,S.F.T.,08/07/2025,85,4.375,12 Ay,"1,038.000","1,056.000",3.3100
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,37,6.854,12 Ay,"1,077.000","1,095.000",5.1300
