Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
622 -05/02/2025,USD,S.F.T.,05/02/2025,76,3.687,6 Ay,"1,022.000","1,032.000",2.3000
616 -13/03/2025,USD,S.F.T.,13/03/2025,112,2.125,6 Ay,"1,001.000","1,013.000",2.6200
659 -14/10/2025,USD,S.F.T.,14/04/2025,144,3.187,6 Ay,"1,014.000","1,027.000",4.0300
691 -26/01/2026,USD,S.F.T.,26/01/2025,66,2.375,6 Ay,"1,005.000","1,018.000",4.5000
669 -14/04/2026,USD,S.F.T.,14/04/2025,144,2.125,6 Ay,987.000,"1,000.000",4.5700
680 -09/10/2026,USD,S.F.T.,09/04/2025,139,2.437,6 Ay,991.000,"1,004.000",4.9700
637 -25/03/2027,USD,S.F.T.,25/03/2025,124,3.000,6 Ay,"1,013.000","1,028.000",5.1400
611 -24/09/2027,USD,S.F.T.,24/03/2025,123,4.300,6 Ay,"1,084.000","1,099.000",5.3200
629 -15/01/2028,USD,S.F.T.,15/01/2025,55,4.937,6 Ay,"1,144.000","1,159.000",5.5100
638 -17/02/2028,USD,S.F.T.,17/02/2025,88,2.562,6 Ay,984.000,"1,000.000",5.5800
654 -24/10/2028,USD,S.F.T.,24/04/2025,154,3.062,6 Ay,"1,002.000","1,018.000",5.7400
688 -14/03/2029,USD,S.F.T.,14/03/2025,113,4.687,6 Ay,"1,126.000","1,142.000",6.0500
645 -26/04/2029,USD,S.F.T.,26/04/2025,156,3.812,6 Ay,"1,047.000","1,064.000",6.0900
630 -15/01/2030,USD,S.F.T.,15/01/2025,55,5.937,6 Ay,"1,297.000","1,321.000",5.5600
668 -13/03/2030,USD,S.F.T.,13/03/2025,112,2.625,6 Ay,948.000,966.000,6.2300
695 -13/07/2030,USD,S.F.T.,13/01/2025,53,4.562,6 Ay,"1,141.000","1,159.000",6.4100
628 -15/01/2031,USD,S.F.T.,15/01/2025,55,2.975,6 Ay,973.000,991.000,6.5400
698 -26/06/2031,USD,S.F.T.,26/12/2024,35,2.937,6 Ay,965.000,983.000,6.6400
624 -17/07/2032,USD,S.F.T.,17/01/2025,57,3.562,6 Ay,"1,018.000","1,038.000",6.8900
617 -19/01/2033,USD,S.F.T.,19/01/2025,59,4.687,6 Ay,"1,163.000","1,183.000",6.9200
623 -20/09/2033,USD,S.F.T.,20/03/2025,119,3.250,6 Ay,966.000,986.000,6.8800
631 -14/02/2034,USD,S.F.T.,14/02/2025,85,4.000,6 Ay,"1,087.000","1,109.000",6.7100
660 -15/05/2034,USD,S.F.T.,15/05/2025,175,3.812,6 Ay,"1,024.000","1,044.000",7.0000
644*** -03/01/2035,USD,S.F.T.,03/01/2025,43,1.625,6 Ay,951.000,971.000,7.0300
670 -17/03/2036,USD,S.F.T.,17/03/2025,116,3.437,6 Ay,975.000,995.000,7.1000
663 -05/03/2038,USD,S.F.T.,05/03/2025,104,3.625,6 Ay,"1,023.000","1,043.000",6.9300
675 -30/05/2040,USD,S.F.T.,30/11/2024,9,3.375,6 Ay,950.000,974.000,7.3800
678 -14/01/2041,USD,S.F.T.,14/01/2025,54,3.000,6 Ay,858.000,878.000,7.5500
667 -16/04/2043,USD,S.F.T.,16/04/2025,146,2.437,6 Ay,715.000,735.000,7.6300
615 -17/02/2045,USD,S.F.T.,17/02/2025,88,3.312,6 Ay,880.000,900.000,7.7800
610 -11/05/2047,USD,S.F.T.,11/05/2025,171,2.875,6 Ay,766.000,786.000,7.8000
613 -31/03/2025,EUR,S.F.T.,31/03/2025,130,4.625,12 Ay,"1,027.000","1,043.000",0.8700
646 -14/06/2025,EUR,S.F.T.,14/06/2025,205,3.250,12 Ay,"1,008.000","1,024.000",1.4800
647 -16/02/2026,EUR,S.F.T.,16/02/2025,87,5.200,12 Ay,"1,056.000","1,074.000",2.3400
642 -08/07/2027,EUR,S.F.T.,08/07/2025,229,4.375,12 Ay,"1,028.000","1,046.000",3.1700
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,181,6.854,12 Ay,"1,079.000","1,097.000",4.6600
