Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
622 -05/02/2025,USD,S.F.T.,05/02/2025,20,3.687,6 Ay,"1,032.500","1,036.500",0.6900
616 -13/03/2025,USD,S.F.T.,13/03/2025,56,2.125,6 Ay,"1,008.000","1,018.000",2.0200
659 -14/10/2025,USD,S.F.T.,14/04/2025,88,3.187,6 Ay,"1,021.000","1,034.000",3.9300
691 -26/01/2026,USD,S.F.T.,26/01/2025,10,2.375,6 Ay,"1,010.000","1,023.000",4.6900
669 -14/04/2026,USD,S.F.T.,14/04/2025,88,2.125,6 Ay,990.000,"1,003.000",4.9000
680 -09/10/2026,USD,S.F.T.,09/04/2025,83,2.437,6 Ay,995.000,"1,008.000",5.1800
637 -25/03/2027,USD,S.F.T.,25/03/2025,68,3.000,6 Ay,"1,014.000","1,029.000",5.4800
611 -24/09/2027,USD,S.F.T.,24/03/2025,67,4.300,6 Ay,"1,087.000","1,102.000",5.5400
629 -15/01/2028,USD,S.F.T.,15/07/2025,180,4.937,6 Ay,"1,093.000","1,108.000",5.9000
638 -17/02/2028,USD,S.F.T.,17/02/2025,32,2.562,6 Ay,980.000,996.000,6.0300
654 -24/10/2028,USD,S.F.T.,24/04/2025,98,3.062,6 Ay,996.000,"1,012.000",6.1800
688 -14/03/2029,USD,S.F.T.,14/03/2025,57,4.687,6 Ay,"1,121.000","1,137.000",6.4500
645 -26/04/2029,USD,S.F.T.,26/04/2025,100,3.812,6 Ay,"1,040.000","1,057.000",6.5300
630 -15/01/2030,USD,S.F.T.,15/07/2025,180,5.937,6 Ay,"1,225.000","1,249.000",6.0400
668 -13/03/2030,USD,S.F.T.,13/03/2025,56,2.625,6 Ay,939.000,957.000,6.6600
695 -13/07/2030,USD,S.F.T.,13/07/2025,178,4.562,6 Ay,"1,091.000","1,109.000",6.7300
628 -15/01/2031,USD,S.F.T.,15/07/2025,180,2.975,6 Ay,933.000,951.000,6.9700
698 -26/06/2031,USD,S.F.T.,26/06/2025,161,2.937,6 Ay,928.000,946.000,6.9900
624 -17/07/2032,USD,S.F.T.,17/01/2025,1,3.562,6 Ay,"1,011.000","1,031.000",7.2000
617 -19/01/2033,USD,S.F.T.,19/01/2025,3,4.687,6 Ay,"1,151.000","1,171.000",7.2900
623 -20/09/2033,USD,S.F.T.,20/03/2025,63,3.250,6 Ay,952.000,972.000,7.2700
631 -14/02/2034,USD,S.F.T.,14/02/2025,29,4.000,6 Ay,"1,070.000","1,092.000",7.1200
660 -15/05/2034,USD,S.F.T.,15/05/2025,119,3.812,6 Ay,"1,013.000","1,033.000",7.3200
644*** -03/01/2035,USD,S.F.T.,03/07/2025,168,3.250,6 Ay,921.000,941.000,7.3800
670 -17/03/2036,USD,S.F.T.,17/03/2025,60,3.437,6 Ay,961.000,981.000,7.4300
663 -05/03/2038,USD,S.F.T.,05/03/2025,48,3.625,6 Ay,"1,010.000","1,032.000",7.1800
675 -30/05/2040,USD,S.F.T.,30/05/2025,134,3.375,6 Ay,896.000,920.000,7.7400
678 -14/01/2041,USD,S.F.T.,14/07/2025,179,3.000,6 Ay,810.000,830.000,7.8900
667 -16/04/2043,USD,S.F.T.,16/04/2025,90,2.437,6 Ay,694.000,714.000,8.0100
615 -17/02/2045,USD,S.F.T.,17/02/2025,32,3.312,6 Ay,856.000,876.000,8.1700
610 -11/05/2047,USD,S.F.T.,11/05/2025,115,2.875,6 Ay,744.000,764.000,8.1700
613 -31/03/2025,EUR,S.F.T.,31/03/2025,74,4.625,12 Ay,"1,037.000","1,045.000",0.5900
646 -14/06/2025,EUR,S.F.T.,14/06/2025,149,3.250,12 Ay,"1,015.000","1,027.000",1.3100
647 -16/02/2026,EUR,S.F.T.,16/02/2025,31,5.200,12 Ay,"1,061.000","1,079.000",2.2300
642 -08/07/2027,EUR,S.F.T.,08/07/2025,173,4.375,12 Ay,"1,031.000","1,049.000",3.2600
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,125,6.854,12 Ay,"1,083.000","1,101.000",4.7300
