Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/04/2025,7,3.187,6 Ay,"1,031.000","1,045.000",3.5600
691 -26/01/2026,USD,S.F.T.,26/07/2025,110,2.375,6 Ay,995.000,"1,010.000",4.6600
669 -14/04/2026,USD,S.F.T.,14/04/2025,7,2.125,6 Ay,997.000,"1,012.000",5.1100
680 -09/10/2026,USD,S.F.T.,09/04/2025,2,2.437,6 Ay,"1,001.000","1,016.000",5.4400
637 -25/03/2027,USD,S.F.T.,25/09/2025,171,3.000,6 Ay,989.000,"1,006.000",5.7800
611 -24/09/2027,USD,S.F.T.,24/09/2025,170,4.300,6 Ay,"1,048.000","1,065.000",5.8600
629 -15/01/2028,USD,S.F.T.,15/07/2025,99,4.937,6 Ay,"1,093.000","1,110.000",6.3700
638 -17/02/2028,USD,S.F.T.,17/08/2025,132,2.562,6 Ay,959.000,977.000,6.2900
654 -24/10/2028,USD,S.F.T.,24/04/2025,17,3.062,6 Ay,"1,000.000","1,018.000",6.4300
688 -14/03/2029,USD,S.F.T.,14/09/2025,160,4.687,6 Ay,"1,078.000","1,096.000",6.7300
645 -26/04/2029,USD,S.F.T.,26/04/2025,19,3.812,6 Ay,"1,045.000","1,064.000",6.7700
630 -15/01/2030,USD,S.F.T.,15/07/2025,99,5.937,6 Ay,"1,221.000","1,247.000",6.4400
668 -13/03/2030,USD,S.F.T.,13/09/2025,159,2.625,6 Ay,914.000,934.000,6.9400
695 -13/07/2030,USD,S.F.T.,13/07/2025,97,4.562,6 Ay,"1,091.000","1,111.000",7.0500
628 -15/01/2031,USD,S.F.T.,15/07/2025,99,2.975,6 Ay,933.000,953.000,7.2500
698 -26/06/2031,USD,S.F.T.,26/06/2025,80,2.937,6 Ay,928.000,948.000,7.2600
662 -12/02/2032,USD,S.F.T.,12/08/2025,127,3.562,6 Ay,973.000,993.000,7.4600
624 -17/07/2032,USD,S.F.T.,17/07/2025,101,3.562,6 Ay,975.000,997.000,7.4600
617 -19/01/2033,USD,S.F.T.,19/07/2025,103,4.687,6 Ay,"1,106.000","1,128.000",7.5200
623 -20/09/2033,USD,S.F.T.,20/09/2025,166,3.250,6 Ay,917.000,939.000,7.5400
631 -14/02/2034,USD,S.F.T.,14/08/2025,129,4.000,6 Ay,"1,033.000","1,057.000",7.3000
660 -15/05/2034,USD,S.F.T.,15/05/2025,38,3.812,6 Ay,"1,011.000","1,033.000",7.5800
644 -03/01/2035,USD,S.F.T.,03/07/2025,87,3.250,6 Ay,918.000,940.000,7.6300
670 -17/03/2036,USD,S.F.T.,17/09/2025,163,3.437,6 Ay,925.000,947.000,7.6500
663 -05/03/2038,USD,S.F.T.,05/09/2025,151,3.625,6 Ay,975.000,999.000,7.3400
675 -30/05/2040,USD,S.F.T.,30/05/2025,53,3.375,6 Ay,899.000,925.000,7.8800
678 -14/01/2041,USD,S.F.T.,14/07/2025,98,3.000,6 Ay,804.000,828.000,8.1100
667 -16/04/2043,USD,S.F.T.,16/04/2025,9,2.437,6 Ay,692.000,716.000,8.1600
615 -17/02/2045,USD,S.F.T.,17/08/2025,132,3.312,6 Ay,821.000,845.000,8.3300
610 -11/05/2047,USD,S.F.T.,11/05/2025,34,2.875,6 Ay,743.000,767.000,8.3000
646 -14/06/2025,EUR,S.F.T.,14/06/2025,68,3.250,12 Ay,"1,024.000","1,030.000",1.3000
647 -16/02/2026,EUR,S.F.T.,16/02/2026,315,5.200,12 Ay,"1,011.000","1,029.000",2.5900
642 -08/07/2027,EUR,S.F.T.,08/07/2025,92,4.375,12 Ay,"1,035.000","1,053.000",3.4200
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,44,6.854,12 Ay,"1,073.000","1,091.000",5.2000
