Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
691 -26/01/2026,USD,S.F.T.,26/01/2026,38,2.375,6 Ay,"1,014.000","1,022.000",1.6700
669 -14/04/2026,USD,S.F.T.,14/04/2026,116,2.125,6 Ay,"1,003.000","1,013.000",2.5500
680 -09/10/2026,USD,S.F.T.,09/04/2026,111,2.437,6 Ay,"1,010.000","1,023.000",3.1600
637 -25/03/2027,USD,S.F.T.,25/03/2026,96,3.000,6 Ay,"1,029.000","1,044.000",3.5500
611 -24/09/2027,USD,S.F.T.,24/03/2026,95,4.300,6 Ay,"1,086.000","1,101.000",3.8200
629 -15/01/2028,USD,S.F.T.,15/01/2026,27,4.937,6 Ay,"1,138.000","1,153.000",4.2300
638 -17/02/2028,USD,S.F.T.,17/02/2026,60,2.562,6 Ay,"1,018.000","1,035.000",4.2600
654 -24/10/2028,USD,S.F.T.,24/04/2026,126,3.062,6 Ay,"1,036.000","1,053.000",4.4700
688 -14/03/2029,USD,S.F.T.,14/03/2026,85,4.687,6 Ay,"1,143.000","1,160.000",4.8100
645 -26/04/2029,USD,S.F.T.,26/04/2026,128,3.812,6 Ay,"1,080.000","1,098.000",4.7900
630 -15/01/2030,USD,S.F.T.,15/01/2026,27,5.937,6 Ay,"1,297.000","1,325.000",4.4400
668 -13/03/2030,USD,S.F.T.,13/03/2026,84,2.625,6 Ay,"1,001.000","1,021.000",5.0600
695 -13/07/2030,USD,S.F.T.,13/01/2026,25,4.562,6 Ay,"1,177.000","1,197.000",5.2000
628 -15/01/2031,USD,S.F.T.,15/01/2026,27,2.975,6 Ay,"1,028.000","1,048.000",5.4300
698 -26/06/2031,USD,S.F.T.,26/12/2025,7,2.937,6 Ay,"1,022.000","1,042.000",5.5800
662 -12/02/2032,USD,S.F.T.,12/02/2026,55,3.562,6 Ay,"1,078.000","1,098.000",5.7000
650 -29/05/2032,USD,S.F.T.,29/05/2026,161,3.625,6 Ay,"1,062.000","1,082.000",5.7800
624 -17/07/2032,USD,S.F.T.,17/01/2026,29,3.562,6 Ay,"1,080.000","1,102.000",5.7900
617 -19/01/2033,USD,S.F.T.,19/01/2026,31,4.687,6 Ay,"1,211.000","1,233.000",5.9800
623 -20/09/2033,USD,S.F.T.,20/03/2026,91,3.250,6 Ay,"1,028.000","1,050.000",5.9500
631 -14/02/2034,USD,S.F.T.,14/02/2026,57,4.000,6 Ay,"1,138.000","1,162.000",5.9000
660 -15/05/2034,USD,S.F.T.,15/05/2026,147,3.812,6 Ay,"1,084.000","1,106.000",6.1000
644 -03/01/2035,USD,S.F.T.,03/01/2026,15,3.250,6 Ay,"1,029.000","1,051.000",6.1900
612 -16/09/2035,USD,S.F.T.,16/03/2026,87,3.475,6 Ay,"1,041.000","1,063.000",6.3200
670 -17/03/2036,USD,S.F.T.,17/03/2026,88,3.437,6 Ay,"1,038.000","1,062.000",6.2800
636 -04/11/2036,USD,S.F.T.,04/05/2026,136,3.400,6 Ay,"1,011.000","1,033.000",6.4800
663 -05/03/2038,USD,S.F.T.,05/03/2026,76,3.625,6 Ay,"1,096.000","1,121.000",6.0800
675 -30/05/2040,USD,S.F.T.,30/05/2026,162,3.375,6 Ay,984.000,"1,012.000",6.6600
678 -14/01/2041,USD,S.F.T.,14/01/2026,26,3.000,6 Ay,919.000,945.000,6.8700
667 -16/04/2043,USD,S.F.T.,16/04/2026,118,2.437,6 Ay,772.000,796.000,7.0100
615 -17/02/2045,USD,S.F.T.,17/02/2026,60,3.312,6 Ay,948.000,972.000,7.1100
610 -11/05/2047,USD,S.F.T.,11/05/2026,143,2.875,6 Ay,821.000,845.000,7.2400
647 -16/02/2026,EUR,S.F.T.,16/02/2026,59,5.200,12 Ay,"1,041.500","1,051.500",0.2900
642 -08/07/2027,EUR,S.F.T.,08/07/2026,201,4.375,12 Ay,"1,041.000","1,061.000",1.6500
682 -21/05/2030,EUR,S.F.T.,21/05/2026,153,5.875,12 Ay,"1,100.000","1,120.000",3.7200
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,241,5.641,12 Ay,"1,052.000","1,072.000",4.1900
