Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
680 -09/10/2026,USD,S.F.T.,09/10/2026,154,2.437,6 Ay,999.500,"1,009.500",3.5100
637 -25/03/2027,USD,S.F.T.,25/09/2026,140,3.000,6 Ay,"1,009.000","1,023.000",4.1400
611 -24/09/2027,USD,S.F.T.,24/09/2026,139,4.300,6 Ay,"1,049.000","1,063.000",4.6200
629 -15/01/2028,USD,S.F.T.,15/07/2026,68,4.937,6 Ay,"1,094.000","1,108.000",5.0400
638 -17/02/2028,USD,S.F.T.,17/08/2026,101,2.562,6 Ay,998.000,"1,013.000",5.0300
654 -24/10/2028,USD,S.F.T.,24/10/2026,169,3.062,6 Ay,"1,009.000","1,024.000",5.1800
688 -14/03/2029,USD,S.F.T.,14/09/2026,129,4.687,6 Ay,"1,101.000","1,116.000",5.4600
645 -26/04/2029,USD,S.F.T.,26/10/2026,171,3.812,6 Ay,"1,044.000","1,060.000",5.5000
630 -15/01/2030,USD,S.F.T.,15/07/2026,68,5.937,6 Ay,"1,222.000","1,247.000",5.5100
668 -13/03/2030,USD,S.F.T.,13/09/2026,128,2.625,6 Ay,968.000,988.000,5.8400
695 -13/07/2030,USD,S.F.T.,13/07/2026,66,4.562,6 Ay,"1,127.000","1,148.000",5.8700
628 -15/01/2031,USD,S.F.T.,15/07/2026,68,2.975,6 Ay,996.000,"1,016.000",6.0100
685*** -22/05/2031,USD,S.F.T.,22/11/2026,198,3.718,6 Ay,993.000,"1,013.000",6.1400
698 -26/06/2031,USD,S.F.T.,26/06/2026,49,2.937,6 Ay,992.000,"1,012.000",6.0900
662 -12/02/2032,USD,S.F.T.,12/08/2026,96,3.562,6 Ay,"1,038.000","1,058.000",6.2600
650 -29/05/2032,USD,S.F.T.,29/05/2026,21,3.625,6 Ay,"1,053.000","1,074.000",6.4000
624 -17/07/2032,USD,S.F.T.,17/07/2026,70,3.562,6 Ay,"1,037.000","1,059.000",6.3900
617 -19/01/2033,USD,S.F.T.,19/07/2026,72,4.687,6 Ay,"1,159.000","1,182.000",6.5100
692 -14/03/2033,USD,S.F.T.,14/09/2026,129,3.150,6 Ay,975.000,997.000,6.5300
623 -20/09/2033,USD,S.F.T.,20/09/2026,135,3.250,6 Ay,982.000,"1,005.000",6.5600
631 -14/02/2034,USD,S.F.T.,14/08/2026,98,4.000,6 Ay,"1,088.000","1,112.000",6.4500
660 -15/05/2034,USD,S.F.T.,15/05/2026,7,3.812,6 Ay,"1,078.000","1,100.000",6.5900
644 -03/01/2035,USD,S.F.T.,03/07/2026,56,3.250,6 Ay,989.000,"1,011.000",6.6800
612 -16/09/2035,USD,S.F.T.,16/09/2026,131,3.475,6 Ay,998.000,"1,020.000",6.8000
670 -17/03/2036,USD,S.F.T.,17/09/2026,132,3.437,6 Ay,990.000,"1,015.000",6.8000
636 -04/11/2036,USD,S.F.T.,04/11/2026,180,3.400,6 Ay,973.000,997.000,6.8500
601 -14/01/2038,USD,S.F.T.,14/07/2026,67,3.437,6 Ay,983.000,"1,007.000",7.0600
663 -05/03/2038,USD,S.F.T.,05/09/2026,120,3.625,6 Ay,"1,028.000","1,053.000",6.7500
675 -30/05/2040,USD,S.F.T.,30/05/2026,22,3.375,6 Ay,969.000,994.000,7.1600
678 -14/01/2041,USD,S.F.T.,14/07/2026,67,3.000,6 Ay,879.000,906.000,7.2600
667 -16/04/2043,USD,S.F.T.,16/10/2026,161,2.437,6 Ay,733.000,758.000,7.4400
615 -17/02/2045,USD,S.F.T.,17/08/2026,101,3.312,6 Ay,898.000,923.000,7.5500
610 -11/05/2047,USD,S.F.T.,11/05/2026,3,2.875,6 Ay,811.000,836.000,7.6000
642 -08/07/2027,EUR,S.F.T.,08/07/2026,61,4.375,12 Ay,"1,046.000","1,058.000",2.4700
682 -21/05/2030,EUR,S.F.T.,21/05/2026,13,5.875,12 Ay,"1,105.000","1,120.000",4.1400
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,101,5.641,12 Ay,"1,054.000","1,069.000",4.6100
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,306,5.545,12 Ay,990.000,"1,007.000",5.2300
