KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,663,USD,102.326028,6.64,104.678583,5.31
US900123CF53,22.03.2024,753,USD,99.952667,7.09,102.369556,5.85
US900123CV04,10.08.2024,894,USD,98.4195,7.21,100.918056,6.11
US900123CW86,14.11.2024,990,USD,97.657778,7.23,100.129,6.23
US900123AW05,05.02.2025,1073,USD,100.229181,7.47,102.716125,6.55
US900123CX69,13.03.2025,1109,USD,93.702917,7.32,96.200139,6.38
US900123CZ18,14.10.2025,1324,USD,98.553917,7.6,101.01075,6.83
US900123DB31,26.01.2026,1428,USD,90.697222,7.67,93.051,6.95
US900123CJ75,14.04.2026,1506,USD,89.561944,7.7,92.123167,6.94
US900123CK49,09.10.2026,1684,USD,89.934292,8.02,92.424458,7.35
US900123CL22,25.03.2027,1851,USD,94.016,8.08,96.574667,7.45
US900123CP36,17.02.2028,2180,USD,86.146597,8.13,88.726542,7.55
US900123CQ19,24.10.2028,2430,USD,91.669722,8.19,94.231778,7.67
US900123CT57,26.04.2029,2614,USD,99.122028,8.27,101.80475,7.78
US900123AL40,15.01.2030,2878,USD,121.841403,8.29,124.997347,7.82
US900123CY43,13.03.2030,2935,USD,84.79925,8.29,87.313583,7.83
US900123DA57,15.01.2031,3243,USD,84.891694,8.52,87.391806,8.09
US900123DD96,20.09.2033,4222,USD,88.132778,8.53,90.601,8.17
US900123AT75,14.02.2034,4369,USD,98.008111,8.31,100.85,7.94
US900123AY60,17.03.2036,5131,USD,89.479653,8.56,92.325042,8.19
US900123BB58,05.03.2038,5849,USD,92.314028,8.54,95.338583,8.18
US900123BG46,30.05.2040,6666,USD,83.668,8.74,86.487,8.39
US900123BJ84,14.01.2041,6895,USD,76.124333,8.67,78.927,8.32
US900123CB40,16.04.2043,7717,USD,69.9485,8.03,72.572667,7.7
US900123CG37,17.02.2045,8390,USD,79.293431,8.75,81.860042,8.46
US900123CM05,11.05.2047,9203,USD,72.586028,8.59,75.293917,8.26
XS1843443356,31.03.2025,1127,EUR,101.671192,5.55,104.228534,4.63
XS1629918415,14.06.2025,1202,EUR,95.657164,5.51,98.227973,4.62
XS1909184753,16.02.2026,1449,EUR,97.623959,5.94,100.207452,5.2
XS2361850527,08.07.2027,1956,EUR,94.315781,6.29,97.002753,5.66
