Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,645,USD,102.181806,6.95,104.630361,5.52
US900123CF53,22.03.2024,735,USD,99.988111,7.28,102.572,5.91
US900123CV04,10.08.2024,876,USD,98.135278,7.52,100.708833,6.36
US900123CW86,14.11.2024,972,USD,97.310889,7.55,99.758111,6.53
US900123AW05,05.02.2025,1055,USD,100.057903,7.69,102.524847,6.76
US900123CX69,13.03.2025,1091,USD,91.439028,7.53,93.88625,6.59
US900123CZ18,14.10.2025,1306,USD,98.388083,7.79,100.846917,7.0
US900123DB31,26.01.2026,1410,USD,90.729111,7.79,93.214889,7.01
US900123CJ75,14.04.2026,1488,USD,89.496056,7.84,92.083278,7.06
US900123CK49,09.10.2026,1666,USD,89.721125,8.2,92.292292,7.49
US900123CL22,25.03.2027,1833,USD,93.472333,8.33,96.172,7.65
US900123CP36,17.02.2028,2162,USD,86.190319,8.21,88.941264,7.59
US900123CQ19,24.10.2028,2412,USD,91.252,8.37,93.970056,7.81
US900123CT57,26.04.2029,2596,USD,98.026639,8.57,100.766361,8.06
US900123AL40,15.01.2030,2860,USD,120.416125,8.6,123.785069,8.09
US900123CY43,13.03.2030,2917,USD,81.900917,8.42,84.65425,7.9
US900123DA57,15.01.2031,3225,USD,84.98525,8.58,87.709361,8.1
US900123DD96,20.09.2033,4204,USD,87.979889,8.61,87.714111,8.17
US900123AT75,14.02.2034,4351,USD,97.662556,8.41,100.564444,8.04
US900123AY60,17.03.2036,5113,USD,85.985097,8.62,88.876486,8.24
US900123BB58,05.03.2038,5831,USD,88.287806,8.65,91.453361,8.26
US900123BG46,30.05.2040,6648,USD,83.01,8.87,86.102,8.49
US900123BJ84,14.01.2041,6877,USD,76.122667,8.72,78.994333,8.35
US900123CB40,16.04.2043,7699,USD,71.015333,7.93,73.8025,7.59
US900123CG37,17.02.2045,8372,USD,79.910486,8.72,82.999097,8.37
US900123CM05,11.05.2047,9185,USD,73.991472,8.46,76.773361,8.13
XS1843443356,31.03.2025,1109,EUR,102.825274,5.22,105.555959,4.25
XS1629918415,14.06.2025,1184,EUR,96.617438,5.25,99.463055,4.27
XS1909184753,16.02.2026,1431,EUR,98.254397,5.83,101.128384,5.01
XS2361850527,08.07.2027,1938,EUR,94.178534,6.39,96.900479,5.76
