Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,428,USD,101.559389,7.98,103.999944,5.85
US900123CF53,22.03.2024,518,USD,96.471194,8.8,98.925083,6.96
US900123CV04,10.08.2024,659,USD,96.573361,9.22,99.055917,7.72
US900123CW86,14.11.2024,755,USD,95.377222,9.44,97.834444,8.11
US900123AW05,05.02.2025,838,USD,96.640944,9.81,99.160889,8.59
US900123CX69,13.03.2025,874,USD,88.020611,10.23,90.510833,8.99
US900123CZ18,14.10.2025,1089,USD,89.914958,10.45,92.431792,9.43
US900123DB31,26.01.2026,1193,USD,85.170528,10.66,87.684306,9.68
US900123CJ75,14.04.2026,1271,USD,81.659639,10.73,84.163861,9.79
US900123CK49,09.10.2026,1449,USD,81.6355,10.73,84.090667,9.9
US900123CL22,25.03.2027,1616,USD,83.727333,10.85,86.228,10.08
USM88269US88,24.09.2027,1799,USD,93.189,10.58,95.723556,9.91
US900123CP36,17.02.2028,1945,USD,77.544111,11.04,80.067056,10.33
US900123CQ19,24.10.2028,2195,USD,81.783458,11.05,81.276014,10.4
US900123CT57,26.04.2029,2379,USD,87.664597,11.15,90.239319,10.56
US900123AL40,15.01.2030,2643,USD,107.514667,10.98,110.576611,10.41
US900123CY43,13.03.2030,2700,USD,70.712167,11.31,73.2935,10.69
US900123DA57,15.01.2031,3008,USD,73.277667,11.32,75.853778,10.75
US900123DD96,20.09.2033,3987,USD,71.167722,11.24,73.722944,10.75
US900123AT75,14.02.2034,4134,USD,83.570889,10.77,86.637778,10.26
US900123AY60,17.03.2036,4896,USD,70.815306,11.23,73.643694,10.73
US900123BB58,05.03.2038,5614,USD,74.454389,10.82,77.507944,10.33
US900123BG46,30.05.2040,6431,USD,70.29975,10.92,73.08375,10.47
US900123BJ84,14.01.2041,6660,USD,61.434667,11.22,64.227333,10.72
US900123CB40,16.04.2043,7482,USD,53.782708,10.36,56.352875,9.9
US900123CG37,17.02.2045,8155,USD,64.181778,11.15,66.875389,10.7
US900123CM05,11.05.2047,8968,USD,59.270556,10.81,61.949444,10.34
XS1843443356,31.03.2025,892,EUR,96.363932,7.49,98.904616,6.31
XS1629918415,14.06.2025,967,EUR,91.45463,7.41,94.023247,6.27
XS1909184753,16.02.2026,1214,EUR,95.411904,8.06,97.99389,7.14
XS2361850527,08.07.2027,1721,EUR,85.175562,8.67,87.811507,7.91
