Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,621,USD,102.951000,6.75,104.867278,5.58
US900123CF53,22.03.2024,711,USD,97.618472,7.25,99.531417,6.19
US900123CV04,10.08.2024,852,USD,98.497972,7.57,100.410250,6.67
US900123CW86,14.11.2024,948,USD,97.374667,7.72,99.247778,6.91
US900123AW05,05.02.2025,1031,USD,100.054083,7.89,102.040056,7.11
US900123CX69,13.03.2025,1067,USD,91.672556,7.61,93.513167,6.88
US900123CZ18,14.10.2025,1282,USD,98.183375,8.02,100.130792,7.38
US900123DB31,26.01.2026,1386,USD,90.546583,7.99,92.492972,7.37
US900123CJ75,14.04.2026,1464,USD,89.553583,7.96,91.492194,7.36
US900123CK49,09.10.2026,1642,USD,87.369083,8.31,89.223167,7.78
US900123CL22,25.03.2027,1809,USD,90.203667,8.53,92.138000,8.03
USM88269US88,24.09.2027,1992,USD,99.929111,8.71,101.616889,8.33
US900123CP36,17.02.2028,2138,USD,85.417750,8.51,87.347222,8.05
US900123CQ19,24.10.2028,2388,USD,90.524319,8.63,92.388347,8.23
US900123CT57,26.04.2029,2572,USD,97.363792,8.81,99.365153,8.42
US900123AL40,15.01.2030,2836,USD,120.186806,8.74,122.764778,8.34
US900123CY43,13.03.2030,2893,USD,81.130333,8.66,83.120500,8.27
US900123DA57,15.01.2031,3201,USD,83.755389,8.89,85.633444,8.55
US900123DC14,26.06.2031,3363,USD,0.000000,0.00,0.000000,0.00
US900123DD96,20.09.2033,4180,USD,83.485167,8.88,85.495278,8.57
US900123AT75,14.02.2034,4327,USD,97.294667,8.54,99.580111,8.23
US900123AY60,17.03.2036,5089,USD,85.507333,8.75,87.823528,8.44
US900123BB58,05.03.2038,5807,USD,88.443000,8.69,90.988278,8.37
US900123BG46,30.05.2040,6624,USD,84.525250,8.74,86.815750,8.45
US900123BJ84,14.01.2041,6853,USD,76.020000,8.79,78.248333,8.50
US900123CB40,16.04.2043,7675,USD,69.000792,8.24,71.123875,7.96
US900123CG37,17.02.2045,8348,USD,79.187750,8.87,81.345556,8.61
US900123CM05,11.05.2047,9161,USD,72.525833,8.69,74.659778,8.43
XS1843443356,31.03.2025,1085,EUR,98.804384,5.12,100.759726,4.41
XS1629918415,14.06.2025,1160,EUR,97.439137,5.07,99.643945,4.30
XS1909184753,16.02.2026,1407,EUR,98.900315,5.75,101.060808,5.12
XS2361850527,08.07.2027,1914,EUR,95.191205,6.24,97.311178,5.74
