Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3249,USD,109.606944,4.51,113.202778,4.06
US900123AW05,05.02.2025,3569,USD,123.241319,4.61,127.114236,4.19
US900123CJ75,14.04.2026,4002,USD,96.188889,4.72,100.009722,4.28
US900123AL40,15.01.2030,5374,USD,176.713542,4.85,180.661458,4.6
US900123AT75,14.02.2034,6865,USD,135.188889,5.19,139.072222,4.93
US900123AY60,17.03.2036,7627,USD,121.321181,5.25,125.185764,4.99
US900123BB58,05.03.2038,8345,USD,127.607639,5.25,131.478472,5.01
US900123BG46,30.05.2040,9162,USD,123.0625,5.28,126.925,5.05
US900123BJ84,14.01.2041,9391,USD,112.266667,5.25,116.116667,5.01
US900123CB40,16.04.2043,10213,USD,95.189583,5.22,99.020833,4.96
US900123CG37,17.02.2045,10886,USD,121.593403,5.27,125.203819,5.07
