Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2594,USD,103.442083,5.54,106.99,4.96
US900123AW05,05.02.2025,2914,USD,111.228889,5.63,114.540347,5.16
US900123CJ75,14.04.2026,3347,USD,91.279861,5.68,94.565278,5.2
US900123CK49,09.10.2026,3525,USD,95.302167,5.74,98.717792,5.28
US900123CL22,25.03.2027,3692,USD,102.093333,5.76,105.383333,5.35
US900123AL40,15.01.2030,4719,USD,152.173611,6.09,155.772569,5.79
US900123AT75,14.02.2034,6210,USD,120.167778,6.42,119.734444,6.12
US900123AY60,17.03.2036,6972,USD,107.478194,6.44,111.035486,6.14
US900123BB58,05.03.2038,7690,USD,111.931944,6.48,115.492361,6.2
US900123BG46,30.05.2040,8507,USD,104.55875,6.48,108.115,6.2
US900123BJ84,14.01.2041,8736,USD,94.923333,6.46,98.473333,6.17
US900123CB40,16.04.2043,9558,USD,84.084375,6.24,87.625,5.93
US900123CG37,17.02.2045,10231,USD,105.798889,6.43,109.354097,6.17
