Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2844,USD,108.713889,4.59,112.293750,4.08
US900123AW05,05.02.2025,3164,USD,122.019792,4.62,125.872222,4.15
US900123CJ75,14.04.2026,3597,USD,98.387500,4.54,101.946528,4.09
US900123CK49,09.10.2026,3775,USD,103.205208,4.63,106.772917,4.21
US900123AL40,15.01.2030,4969,USD,173.967014,4.86,177.881944,4.59
US900123AT75,14.02.2034,6460,USD,132.283333,5.37,136.144444,5.10
US900123AY60,17.03.2036,7222,USD,118.296875,5.48,122.142361,5.20
US900123BB58,05.03.2038,7940,USD,124.122917,5.48,127.973611,5.23
US900123BG46,30.05.2040,8757,USD,116.150000,5.54,119.993750,5.29
US900123BJ84,14.01.2041,8986,USD,108.650000,5.53,112.483333,5.27
US900123CB40,16.04.2043,9808,USD,92.704167,5.44,96.521875,5.17
US900123CG37,17.02.2045,10481,USD,118.042708,5.51,121.634722,5.29
