Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,682,USD,103.672389,5.68,105.507667,4.68
US900123CF53,22.03.2024,772,USD,101.444194,6.13,103.344139,5.18
US900123CV04,10.08.2024,913,USD,103.048361,6.4,101.830639,5.56
US900123CW86,14.11.2024,1009,USD,99.106222,6.48,101.075333,5.71
US900123AW05,05.02.2025,1092,USD,101.782944,6.74,103.818917,6.0
US900123CX69,13.03.2025,1128,USD,95.089611,6.66,97.130222,5.91
US900123CZ18,14.10.2025,1343,USD,100.060458,6.99,102.095875,6.36
US900123DB31,26.01.2026,1447,USD,92.422528,7.02,94.438917,6.42
US900123CJ75,14.04.2026,1525,USD,91.284639,7.07,93.34625,6.48
US900123CK49,09.10.2026,1703,USD,92.139,7.31,94.168083,6.77
US900123CL22,25.03.2027,1870,USD,95.848333,7.52,97.766667,7.06
US900123CP36,17.02.2028,2199,USD,90.427611,7.65,92.502083,7.2
US900123CQ19,24.10.2028,2449,USD,93.233458,7.78,95.312486,7.37
US900123CT57,26.04.2029,2633,USD,100.693597,7.9,102.781958,7.52
US900123AL40,15.01.2030,2897,USD,123.911667,7.9,126.595639,7.51
US900123CY43,13.03.2030,2954,USD,86.298167,7.94,88.383333,7.56
US900123DA57,15.01.2031,3262,USD,86.994667,8.08,89.058722,7.74
US900123DD96,20.09.2033,4241,USD,90.325722,8.14,92.282833,7.86
US900123AT75,14.02.2034,4388,USD,103.311889,8.08,105.599333,7.78
US900123AY60,17.03.2036,5150,USD,91.855806,8.19,94.076,7.91
US900123BB58,05.03.2038,5868,USD,95.019389,8.16,97.574667,7.87
US900123BG46,30.05.2040,6685,USD,86.81175,8.3,89.11725,8.03
US900123BJ84,14.01.2041,6914,USD,79.556667,8.19,81.847,7.91
US900123CB40,16.04.2043,7736,USD,72.500208,7.67,74.602292,7.42
US900123CG37,17.02.2045,8409,USD,86.149278,8.29,88.276083,8.06
US900123CM05,11.05.2047,9222,USD,76.301556,8.1,78.2935,7.87
XS1843443356,31.03.2025,1146,EUR,103.104438,4.93,105.189781,4.21
XS1629918415,14.06.2025,1221,EUR,97.235986,4.87,99.323795,4.17
XS1909184753,16.02.2026,1468,EUR,104.218274,5.45,106.249767,4.89
XS2361850527,08.07.2027,1975,EUR,96.201041,5.78,98.386014,5.29
