Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,491,USD,99.727778,8.36,102.343333,6.34
US900123CF53,22.03.2024,581,USD,96.437917,9.84,99.026806,8.07
US900123CV04,10.08.2024,722,USD,93.79875,9.98,96.394306,8.51
US900123CW86,14.11.2024,818,USD,92.432778,10.22,95.03,8.88
US900123AW05,05.02.2025,901,USD,94.351806,10.16,96.97375,8.95
US900123CX69,13.03.2025,937,USD,88.544667,10.27,91.151889,9.05
US900123CZ18,14.10.2025,1152,USD,92.056542,10.22,94.662375,9.22
US900123DB31,26.01.2026,1256,USD,84.488472,10.33,87.07625,9.37
US900123CJ75,14.04.2026,1334,USD,83.378694,10.32,86.015917,9.37
US900123CK49,09.10.2026,1512,USD,83.643417,10.37,86.127583,9.56
US900123CL22,25.03.2027,1679,USD,86.428,10.46,88.959667,9.72
USM88269US88,24.09.2027,1862,USD,96.908889,10.28,99.584444,9.6
US900123CP36,17.02.2028,2008,USD,77.711472,10.59,80.343417,9.87
US900123CQ19,24.10.2028,2258,USD,82.091597,10.58,84.739653,9.94
US900123CT57,26.04.2029,2442,USD,87.816403,10.73,90.491125,10.14
US900123AL40,15.01.2030,2706,USD,107.871528,10.53,111.848472,9.82
US900123CY43,13.03.2030,2763,USD,74.305,10.74,76.968333,10.13
US900123DA57,15.01.2031,3071,USD,74.109944,10.82,76.741056,10.26
US900123DD96,20.09.2033,4050,USD,75.520278,10.75,78.1925,10.26
US900123AT75,14.02.2034,4197,USD,85.556111,10.18,88.275,9.75
US900123AY60,17.03.2036,4959,USD,76.957778,10.5,79.679167,10.06
US900123BB58,05.03.2038,5677,USD,80.530778,10.2,83.261333,9.8
US900123BG46,30.05.2040,6494,USD,71.86925,10.45,74.67925,10.01
US900123BJ84,14.01.2041,6723,USD,64.218333,10.5,66.84,10.07
US900123CB40,16.04.2043,7545,USD,57.650625,9.92,60.099792,9.51
US900123CG37,17.02.2045,8218,USD,66.191806,10.6,68.845417,10.19
US900123CM05,11.05.2047,9031,USD,60.933278,10.32,63.532167,9.9
XS1843443356,31.03.2025,955,EUR,96.191644,7.03,99.357329,5.66
XS1629918415,14.06.2025,1030,EUR,91.097671,7.07,94.268288,5.76
XS1909184753,16.02.2026,1277,EUR,95.77637,7.48,99.008356,6.39
XS2361850527,08.07.2027,1784,EUR,86.523425,7.93,89.74137,7.07
