Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,128,USD,100.567500,8.69,102.501056,3.24
US900123CF53,22.03.2024,218,USD,100.791972,8.40,102.845861,4.92
US900123CV04,10.08.2024,359,USD,98.699472,7.89,100.743028,5.76
US900123CW86,14.11.2024,455,USD,98.583667,8.06,100.629889,6.34
US900123AW05,05.02.2025,538,USD,99.558833,7.88,101.592778,6.45
US900123CX69,13.03.2025,574,USD,96.192056,8.13,98.333278,6.67
US900123CZ18,14.10.2025,789,USD,98.547125,8.24,100.625958,7.20
US900123DB31,26.01.2026,893,USD,92.572083,8.30,94.651861,7.34
US900123CJ75,14.04.2026,971,USD,91.921083,8.32,94.007306,7.42
US900123CK49,09.10.2026,1149,USD,92.316333,8.34,94.406500,7.56
US900123CL22,25.03.2027,1316,USD,94.840667,8.46,97.049333,7.74
USM88269US88,24.09.2027,1499,USD,103.644111,8.53,105.866667,7.91
US900123DF45,15.01.2028,1612,USD,104.904778,8.75,107.030500,8.21
US900123CP36,17.02.2028,1645,USD,87.923000,8.40,90.066944,7.81
US900123CQ19,24.10.2028,1895,USD,92.214569,8.47,94.348625,7.95
US900123DH01,14.03.2029,2036,USD,105.849375,8.94,107.981542,8.48
US900123CT57,26.04.2029,2079,USD,97.579042,8.70,99.811764,8.21
US900123AL40,15.01.2030,2343,USD,116.946556,8.60,119.665500,8.11
US900123CY43,13.03.2030,2400,USD,85.123833,8.73,87.283167,8.26
US900123DJ66,13.07.2030,2522,USD,101.301806,9.03,103.402194,8.64
US900123DA57,15.01.2031,2708,USD,85.382889,8.77,87.539000,8.35
US900123DC14,26.06.2031,2870,USD,84.554292,8.78,86.725569,8.37
US900123DG28,19.01.2033,3443,USD,102.412167,9.10,104.561333,8.78
US900123DD96,20.09.2033,3687,USD,88.247167,8.67,90.450389,8.32
US900123AT75,14.02.2034,3834,USD,95.955667,8.60,98.541556,8.23
US900123AY60,17.03.2036,4596,USD,87.891583,8.87,90.369972,8.52
US900123BB58,05.03.2038,5314,USD,90.774500,8.79,93.347056,8.46
US900123BG46,30.05.2040,6131,USD,81.731750,9.05,84.214750,8.73
US900123BJ84,14.01.2041,6360,USD,74.651000,8.97,76.961667,8.65
US900123CB40,16.04.2043,7182,USD,65.313542,8.79,67.527708,8.47
US900123CG37,17.02.2045,7855,USD,77.084000,9.07,79.409611,8.78
US900123CM05,11.05.2047,8668,USD,69.821333,9.01,72.040222,8.72
XS1843443356,31.03.2025,592,EUR,99.724489,5.96,101.943036,4.52
XS1629918415,14.06.2025,667,EUR,95.891306,6.02,98.121825,4.70
XS1909184753,16.02.2026,914,EUR,100.076877,6.30,102.276863,5.35
XS2361850527,08.07.2027,1421,EUR,93.074142,6.59,95.238956,5.94
