Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2898,USD,108.367361,4.54,111.947222,4.04
US900123AW05,05.02.2025,3218,USD,121.434028,4.59,125.036458,4.16
US900123CJ75,14.04.2026,3651,USD,97.261806,4.60,100.820833,4.16
US900123CK49,09.10.2026,3829,USD,101.417857,4.71,104.975893,4.30
US900123AL40,15.01.2030,5023,USD,173.968750,4.77,177.883681,4.51
US900123AT75,14.02.2034,6514,USD,132.355556,5.29,136.216667,5.02
US900123AY60,17.03.2036,7276,USD,119.034722,5.35,122.880208,5.08
US900123BB58,05.03.2038,7994,USD,124.305556,5.41,128.156250,5.16
US900123BG46,30.05.2040,8811,USD,120.531250,5.41,124.375000,5.16
US900123BJ84,14.01.2041,9040,USD,109.516667,5.41,113.350000,5.15
US900123CB40,16.04.2043,9862,USD,95.173958,5.39,96.554167,5.12
US900123CG37,17.02.2045,10535,USD,120.567361,5.30,124.409375,5.08
