KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,1320,USD,102.629306,7.3,105.766583,6.33
US900123CF53,22.03.2024,1410,USD,95.943611,7.21,99.108556,6.26
US900123CV04,10.08.2024,1551,USD,98.344778,7.26,101.523056,6.38
US900123CW86,14.11.2024,1647,USD,96.391889,7.29,99.563,6.44
US900123AW05,05.02.2025,1730,USD,102.060153,7.35,105.358125,6.54
US900123CX69,13.03.2025,1766,USD,88.827694,7.29,92.117306,6.43
US900123CJ75,14.04.2026,2163,USD,84.987556,7.51,88.277167,6.76
US900123CK49,09.10.2026,2341,USD,86.789875,7.61,90.066958,6.91
US900123CL22,25.03.2027,2508,USD,91.763333,7.71,94.999667,7.08
US900123CP36,17.02.2028,2837,USD,86.807069,7.61,90.081542,7.01
US900123CQ19,24.10.2028,3087,USD,90.09425,7.8,93.375278,7.24
US900123CT57,26.04.2029,3271,USD,97.326889,8.1,100.65925,7.58
US900123AL40,15.01.2030,3535,USD,128.699375,8.12,133.252347,7.54
US900123CY43,13.03.2030,3592,USD,82.669917,8.02,85.975083,7.48
US900123AT75,14.02.2034,5026,USD,101.508556,8.05,105.07,7.63
US900123AY60,17.03.2036,5788,USD,89.752347,8.16,93.120542,7.76
US900123BB58,05.03.2038,6506,USD,92.534306,8.2,96.054583,7.81
US900123BG46,30.05.2040,7323,USD,88.2195,8.28,91.737,7.88
US900123BJ84,14.01.2041,7552,USD,80.369667,8.18,83.813,7.78
US900123CB40,16.04.2043,8374,USD,71.160083,7.58,74.601167,7.18
US900123CG37,17.02.2045,9047,USD,84.457236,8.26,87.924042,7.89
US900123CM05,11.05.2047,9860,USD,74.842972,8.05,78.294917,7.67
XS1843443356,31.03.2025,1784,EUR,94.750192,6.02,98.322534,5.15
XS1629918415,14.06.2025,1859,EUR,91.576967,5.9,95.247727,5.01
XS1909184753,16.02.2026,2106,EUR,96.061858,6.29,99.317273,5.6
