Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2934,USD,107.933333,4.95,111.513194,4.44
US900123AW05,05.02.2025,3254,USD,117.717014,4.99,121.319444,4.54
US900123CJ75,14.04.2026,3687,USD,95.223611,5.08,98.782639,4.63
US900123CK49,09.10.2026,3865,USD,97.761607,5.10,101.069643,4.71
US900123AL40,15.01.2030,5059,USD,166.814236,5.22,170.729167,4.95
US900123AT75,14.02.2034,6550,USD,125.327778,5.77,129.188889,5.48
US900123AY60,17.03.2036,7312,USD,115.053819,5.87,118.899306,5.58
US900123BB58,05.03.2038,8030,USD,117.100694,5.86,120.951389,5.60
US900123BG46,30.05.2040,8847,USD,112.875000,5.89,116.718750,5.63
US900123BJ84,14.01.2041,9076,USD,102.433333,5.88,106.266667,5.61
US900123CB40,16.04.2043,9898,USD,89.950000,5.75,93.767708,5.46
US900123CG37,17.02.2045,10571,USD,112.673264,5.75,116.515278,5.51
