Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1695,USD,103.262389,7.39,104.942944,6.98
US900123CF53,22.03.2024,1785,USD,93.858861,7.43,96.02275,6.9
US900123AW05,05.02.2025,2105,USD,100.047778,7.75,102.229722,7.3
US900123CJ75,14.04.2026,2538,USD,83.040306,7.46,85.187528,7.03
US900123CK49,09.10.2026,2716,USD,85.184,7.58,87.338167,7.17
US900123CL22,25.03.2027,2883,USD,90.651333,7.71,92.818,7.33
US900123CP36,17.02.2028,3212,USD,85.178944,7.64,87.335889,7.28
US900123CQ19,24.10.2028,3462,USD,89.622125,7.71,91.790181,7.38
US900123CT57,26.04.2029,3646,USD,99.752319,7.98,101.337042,7.76
US900123AL40,15.01.2030,3910,USD,130.6275,8.05,133.609444,7.71
US900123AT75,14.02.2034,5401,USD,101.194556,8.06,104.383444,7.71
US900123AY60,17.03.2036,6163,USD,90.643472,7.99,93.319861,7.69
US900123BB58,05.03.2038,6881,USD,93.825056,8.01,96.505611,7.73
US900123BG46,30.05.2040,7698,USD,90.49575,7.97,93.17075,7.69
US900123BJ84,14.01.2041,7927,USD,83.339667,7.77,85.881333,7.5
US900123CB40,16.04.2043,8749,USD,73.320208,7.26,75.724375,7.0
US900123CG37,17.02.2045,9422,USD,86.198611,8.03,88.747222,7.77
US900123CM05,11.05.2047,10235,USD,80.938222,7.65,83.352111,7.41
XS1843443356,31.03.2025,2159,EUR,96.440008,5.43,98.090555,5.1
XS1629918415,14.06.2025,2234,EUR,91.866027,5.41,94.501644,4.87
XS1909184753,16.02.2026,2481,EUR,98.42074,5.68,100.077726,5.39
