Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2061,USD,95.124444,7.26,98.656389,6.48
US900123AW05,05.02.2025,2381,USD,103.727069,7.35,107.268042,6.68
US900123CJ75,14.04.2026,2814,USD,83.126389,7.37,86.65,6.71
US900123CK49,09.10.2026,2992,USD,85.860125,7.46,89.387208,6.83
US900123CL22,25.03.2027,3159,USD,92.570333,7.51,96.103667,6.93
US900123CP36,17.02.2028,3488,USD,87.601569,7.36,90.130042,6.96
US900123CQ19,24.10.2028,3738,USD,91.415333,7.58,94.949361,7.06
US900123AL40,15.01.2030,4186,USD,132.781792,7.6,136.847764,7.17
US900123AT75,14.02.2034,5677,USD,104.764889,7.88,108.809333,7.44
US900123AY60,17.03.2036,6439,USD,92.664931,7.92,96.453125,7.51
US900123BB58,05.03.2038,7157,USD,96.284139,7.92,100.324417,7.51
US900123BG46,30.05.2040,7974,USD,89.043,7.92,93.0805,7.51
US900123BJ84,14.01.2041,8203,USD,81.358667,7.8,85.142,7.39
US900123CB40,16.04.2043,9025,USD,71.875333,7.52,75.652417,7.1
US900123CG37,17.02.2045,9698,USD,88.385653,7.95,92.172458,7.58
US900123CM05,11.05.2047,10511,USD,77.585806,7.83,81.36775,7.44
XS1629918415,14.06.2025,2510,EUR,90.822493,4.93,94.490301,4.27
