Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1220,USD,102.770917,6.70,105.248472,5.90
US900123CF53,22.03.2024,1310,USD,99.751889,6.58,101.687778,5.98
US900123CV04,10.08.2024,1451,USD,98.513389,6.83,100.996944,6.13
US900123CW86,14.11.2024,1547,USD,97.130333,6.80,99.505556,6.16
US900123AW05,05.02.2025,1630,USD,102.207292,6.87,104.829236,6.22
US900123CX69,13.03.2025,1666,USD,92.577639,6.73,95.284861,6.02
US900123CJ75,14.04.2026,2063,USD,89.877500,6.75,92.404722,6.19
US900123CK49,09.10.2026,2241,USD,91.943958,6.86,94.398125,6.36
US900123CL22,25.03.2027,2408,USD,96.969667,7.04,99.743333,6.52
US900123CP36,17.02.2028,2737,USD,89.582708,6.94,91.789653,6.55
US900123CQ19,24.10.2028,2987,USD,96.080611,7.08,98.481667,6.70
US900123CT57,26.04.2029,3171,USD,104.292583,7.33,107.249306,6.89
US900123AL40,15.01.2030,3435,USD,131.491514,7.35,135.686458,6.85
US900123CY43,13.03.2030,3492,USD,90.384083,7.04,92.885417,6.67
US900123AT75,14.02.2034,4926,USD,104.426333,7.49,107.792222,7.12
US900123AY60,17.03.2036,5688,USD,96.544875,7.58,99.708264,7.23
US900123BB58,05.03.2038,6406,USD,99.882917,7.61,103.233472,7.27
US900123BG46,30.05.2040,7223,USD,92.383000,7.65,95.875000,7.30
US900123BJ84,14.01.2041,7452,USD,85.063000,7.50,88.696667,7.12
US900123CB40,16.04.2043,8274,USD,77.799167,6.99,80.473333,6.71
US900123CG37,17.02.2045,8947,USD,87.772208,7.75,91.508819,7.39
US900123CM05,11.05.2047,9760,USD,81.851250,7.46,84.355139,7.22
XS1843443356,31.03.2025,1684,EUR,97.189315,5.78,99.940000,5.09
XS1629918415,14.06.2025,1759,EUR,89.626575,5.93,93.082192,5.06
XS1909184753,16.02.2026,2006,EUR,98.584623,6.08,101.589454,5.43
