Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,108,USD,100.782278,8.06,102.473556,2.37
US900123CW86,14.11.2024,204,USD,101.760889,6.95,103.565000,3.66
US900123AW05,05.02.2025,287,USD,102.161403,6.63,103.951375,4.32
US900123CX69,13.03.2025,323,USD,98.431028,6.67,100.212639,4.59
US900123CZ18,14.10.2025,538,USD,99.920083,6.56,101.762500,5.26
US900123DB31,26.01.2026,642,USD,98.073111,6.64,100.092500,5.41
US900123CJ75,14.04.2026,720,USD,95.685056,6.69,97.714667,5.57
US900123CK49,09.10.2026,898,USD,96.121125,6.70,98.165208,5.79
US900123CL22,25.03.2027,1065,USD,98.005333,6.95,100.051667,6.17
USM88269US88,24.09.2027,1248,USD,105.359667,7.04,107.337444,6.42
US900123DF45,15.01.2028,1361,USD,111.478625,7.15,113.627486,6.53
US900123CP36,17.02.2028,1394,USD,94.463819,7.09,96.522292,6.46
US900123CQ19,24.10.2028,1644,USD,0.000000,0.00,0.000000,0.00
US900123DH01,14.03.2029,1785,USD,108.413667,7.54,110.548750,7.05
US900123CT57,26.04.2029,1828,USD,0.000000,0.00,0.000000,0.00
US900123AL40,15.01.2030,2092,USD,125.642625,7.05,128.178597,6.59
US900123CY43,13.03.2030,2149,USD,89.102917,7.71,91.252083,7.23
US900123DJ66,13.07.2030,2271,USD,109.077069,7.78,111.147764,7.38
US900123DA57,15.01.2031,2457,USD,91.994250,7.82,94.241306,7.37
US900123DC14,26.06.2031,2619,USD,91.522694,7.79,93.595333,7.40
US900123DG28,19.01.2033,3192,USD,111.490958,7.92,113.583042,7.61
US900123DD96,20.09.2033,3436,USD,91.873889,7.83,93.980000,7.50
US900123AT75,14.02.2034,3583,USD,103.273556,7.74,105.495000,7.43
US900123DK30,15.05.2034,3673,USD,99.291458,7.94,101.231819,7.66
US900123AY60,17.03.2036,4345,USD,92.131597,8.00,94.479792,7.69
US900123BB58,05.03.2038,5063,USD,94.609806,8.02,96.930083,7.74
US900123BG46,30.05.2040,5880,USD,89.480000,8.25,91.827500,7.96
US900123BJ84,14.01.2041,6109,USD,81.243667,8.28,83.437000,8.00
US900123CB40,16.04.2043,6931,USD,67.756333,8.29,69.903417,8.00
US900123CG37,17.02.2045,7604,USD,84.067986,8.38,86.207792,8.14
US900123CM05,11.05.2047,8417,USD,75.728472,8.41,77.880417,8.15
XS1843443356,31.03.2025,341,EUR,100.441110,4.46,102.409452,2.33
XS1629918415,14.06.2025,416,EUR,101.330131,4.59,103.397891,2.72
XS1909184753,16.02.2026,663,EUR,101.749120,4.73,103.867536,3.52
XS2361850527,08.07.2027,1170,EUR,102.208484,4.81,104.389391,4.07
XS2790222116,21.05.2030,2218,EUR,100.479260,5.88,101.147452,5.75
