Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,75,USD,101.360722,10.87,103.381000,1.18
US900123CF53,22.03.2024,165,USD,98.654528,9.45,100.742472,4.73
US900123CV04,10.08.2024,306,USD,99.504694,8.27,101.631972,5.64
US900123CW86,14.11.2024,402,USD,99.478556,8.29,101.601667,6.25
US900123AW05,05.02.2025,485,USD,100.343111,8.15,102.480083,6.46
US900123CX69,13.03.2025,521,USD,94.685944,8.51,96.809556,6.89
US900123CZ18,14.10.2025,736,USD,99.110958,8.57,101.202375,7.43
US900123DB31,26.01.2026,840,USD,92.938194,8.67,95.078583,7.60
US900123CJ75,14.04.2026,918,USD,92.157972,8.72,94.301583,7.72
US900123CK49,09.10.2026,1096,USD,90.177000,8.66,92.324083,7.81
US900123CL22,25.03.2027,1263,USD,92.048333,8.79,94.165667,8.06
USM88269US88,24.09.2027,1446,USD,99.782333,8.77,101.954111,8.13
US900123DF45,15.01.2028,1559,USD,105.639167,8.91,107.740028,8.34
US900123CP36,17.02.2028,1592,USD,87.833278,8.75,89.979750,8.12
US900123CQ19,24.10.2028,1842,USD,91.822292,8.87,93.930319,8.33
US900123DH01,14.03.2029,1983,USD,100.920042,9.31,103.030125,8.82
US900123CT57,26.04.2029,2026,USD,97.065431,9.12,99.227792,8.61
US900123AL40,15.01.2030,2290,USD,116.054833,9.04,118.746806,8.54
US900123CY43,13.03.2030,2347,USD,81.227167,9.27,83.390333,8.77
US900123DJ66,13.07.2030,2469,USD,100.290861,9.50,102.409556,9.08
US900123DA57,15.01.2031,2655,USD,83.918333,9.31,86.083389,8.86
US900123DC14,26.06.2031,2817,USD,83.144903,9.29,85.353542,8.84
US900123DG28,19.01.2033,3390,USD,101.006333,9.55,103.144417,9.21
US900123DD96,20.09.2033,3634,USD,83.103056,9.18,85.434167,8.78
US900123AT75,14.02.2034,3781,USD,93.279222,9.20,95.789667,8.82
US900123AY60,17.03.2036,4543,USD,81.633139,9.48,84.125333,9.09
US900123BB58,05.03.2038,5261,USD,83.793722,9.41,86.364000,9.05
US900123BG46,30.05.2040,6078,USD,78.740750,9.63,81.294250,9.27
US900123BJ84,14.01.2041,6307,USD,71.420667,9.59,73.850000,9.22
US900123CB40,16.04.2043,7129,USD,62.320708,9.38,64.563792,9.03
US900123CG37,17.02.2045,7802,USD,73.483944,9.69,75.848750,9.37
US900123CM05,11.05.2047,8615,USD,66.253889,9.66,68.495833,9.33
XS1843443356,31.03.2025,539,EUR,100.466230,6.03,102.603503,4.50
XS1629918415,14.06.2025,614,EUR,96.585934,6.10,98.723694,4.72
XS1909184753,16.02.2026,861,EUR,100.500945,6.52,102.659438,5.52
XS2361850527,08.07.2027,1368,EUR,93.314680,6.79,95.490587,6.10
